,Fold selected features,Fold nb of features
Fold 10,"['aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",2
Fold 11,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_FoxP3+_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Dendritic_Cells_CD33+_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",7
Fold 12,"['CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",2
Fold 13,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Dendritic_Cells_CD33+_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",6
Fold 14,[],0
Fold 15,"['CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'Stroma_fibroblast_glandfront_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency']",6
Fold 16,[],0
Fold 17,"['CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_glandfront_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency', 'NA_glandfront_cellfrequency']",8
Fold 18,"['CD8_T_cells_CD80_CD86+_stromal_cellfrequency', 'Macrophages_M1-like_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_mesenchymal_intragland_cellfrequency', 'Gland_fibroblast_intragland_cellfrequency', 'NA_intragland_cellfrequency']",6
Fold 19,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'NKT_intragland_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",4
Fold 20,"['B_cells_glandfront_cellfrequency', 'B_cells_stromal_cellfrequency', 'CD8_T_cells_FoxP3+_glandfront_cellfrequency', 'CD8_T_cells_FoxP3+_stromal_cellfrequency', 'CD4_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD4_T_cells_HLA-DR+_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD8_T_cells_HLA-DR+_stromal_cellfrequency', 'CD4_T_cells_CD80_CD86+_glandfront_cellfrequency', 'CD4_T_cells_CD80_CD86+_stromal_cellfrequency', 'CD8_T_cells_CD80_CD86+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_stromal_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'CD8_T_cells_CD11b+_glandfront_cellfrequency', 'CD8_T_cells_CD11b+_stromal_cellfrequency', 'Stroma_epithelial_stem_glandfront_cellfrequency', 'Stroma_mesenchymal_glandfront_cellfrequency', 'Stroma_mesenchymal_intragland_cellfrequency', 'Stroma_mesenchymal_stromal_cellfrequency', 'Stroma_vascular_endothelium_glandfront_cellfrequency', 'Stroma_vascular_endothelium_stromal_cellfrequency', 'Stroma_fibroblast_glandfront_cellfrequency', 'Stroma_fibroblast_intragland_cellfrequency', 'Stroma_fibroblast_stromal_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'NK_cells_CD56brCD16-_stromal_cellfrequency', 'NK_cells_CD56dimCD16+_glandfront_cellfrequency', 'NK_cells_CD56dimCD16+_stromal_cellfrequency', 'NK_cells_CD56brCD16-NKG2Ahi_stromal_cellfrequency', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_glandfront_cellfrequency', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_glandfront_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_stromal_cellfrequency', 'NK_cells_CD56dimCD16+CD9hi_glandfront_cellfrequency', 'NK_cells_CD56dimCD16+CD9hi_stromal_cellfrequency', 'NK_cells_CD56brCD16-CD9hi_glandfront_cellfrequency', 'NK_cells_CD56brCD16-CD9hi_stromal_cellfrequency', 'Macrophages_M1-like_glandfront_cellfrequency', 'Macrophages_M1-like_intragland_cellfrequency', 'Macrophages_M1-like_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Macrophages_M2-like_stromal_cellfrequency', 'Macrophages_M1_M2_glandfront_cellfrequency', 'Macrophages_M1_M2_stromal_cellfrequency', 'Macrophages_MDSC_glandfront_cellfrequency', 'Macrophages_MDSC_stromal_cellfrequency', 'Dendritic_Cells_CD86+_glandfront_cellfrequency', 'Dendritic_Cells_CD86+_stromal_cellfrequency', 'Dendritic_Cells_CD33+_glandfront_cellfrequency', 'Dendritic_Cells_CD33+_stromal_cellfrequency', 'Dendritic_Cells_CD209CD86dp_glandfront_cellfrequency', 'Dendritic_Cells_CD209CD86dp_stromal_cellfrequency', 'Dendritic_Cells_CD209CD33dp_glandfront_cellfrequency', 'Dendritic_Cells_CD209CD33dp_stromal_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'Dendritic_Cells_CD86CD33dp_stromal_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'Neutrophils_intragland_cellfrequency', 'Neutrophils_stromal_cellfrequency', 'NKT_glandfront_cellfrequency', 'NKT_intragland_cellfrequency', 'NKT_stromal_cellfrequency', 'aSMA-br_fibroblast_glandfront_cellfrequency', 'aSMA-br_fibroblast_intragland_cellfrequency', 'aSMA-br_fibroblast_stromal_cellfrequency', 'aSMA-br_mesenchymal_glandfront_cellfrequency', 'aSMA-br_mesenchymal_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_glandular_epithelium_stromal_cellfrequency', 'Gland_mesenchymal_glandfront_cellfrequency', 'Gland_mesenchymal_intragland_cellfrequency', 'Gland_mesenchymal_stromal_cellfrequency', 'Gland_fibroblast_glandfront_cellfrequency', 'Gland_fibroblast_intragland_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency', 'Gland_vascular_endothelium_glandfront_cellfrequency', 'Gland_vascular_endothelium_stromal_cellfrequency', 'Gland_epithelial_stem_glandfront_cellfrequency', 'aSMA-br_glandular_epithelium_glandfront_cellfrequency', 'aSMA-br_glandular_epithelium_intragland_cellfrequency', 'NA_glandfront_cellfrequency', 'NA_intragland_cellfrequency', 'NA_stromal_cellfrequency']",87
Fold 21,[],0
Fold 22,"['B_cells_stromal_cellfrequency', 'Macrophages_M1-like_glandfront_cellfrequency']",2
Fold 23,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency']",6
Fold 24,[],0
Fold 25,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_intragland_cellfrequency']",9
Fold 26,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_stromal_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Stroma_vascular_endothelium_glandfront_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_glandfront_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_stromal_cellfrequency', 'NK_cells_CD56brCD16-CD9hi_stromal_cellfrequency', 'Macrophages_M1-like_glandfront_cellfrequency', 'Macrophages_M1_M2_stromal_cellfrequency', 'Macrophages_MDSC_glandfront_cellfrequency', 'Dendritic_Cells_CD209CD86dp_glandfront_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'Neutrophils_stromal_cellfrequency', 'NKT_intragland_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_mesenchymal_intragland_cellfrequency', 'Gland_mesenchymal_stromal_cellfrequency', 'Gland_fibroblast_glandfront_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency', 'NA_glandfront_cellfrequency', 'NA_stromal_cellfrequency']",26
Fold 27,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",6
Fold 28,['B_cells_stromal_cellfrequency'],1
Fold 29,"['CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency']",3
Fold 30,[],0
Fold 31,['B_cells_stromal_cellfrequency'],1
Fold 32,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_CD80_CD86+_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Stroma_vascular_endothelium_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Dendritic_Cells_CD209CD86dp_glandfront_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency']",8
Fold 33,[],0
Fold 34,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",3
Fold 35,[],0
Fold 36,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_FoxP3+_glandfront_cellfrequency', 'CD8_T_cells_FoxP3+_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD4_T_cells_CD80_CD86+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Stroma_vascular_endothelium_stromal_cellfrequency', 'Stroma_fibroblast_glandfront_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'NK_cells_CD56dimCD16+_stromal_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_glandfront_cellfrequency', 'NK_cells_CD56dimCD16+CD9hi_glandfront_cellfrequency', 'NK_cells_CD56brCD16-CD9hi_glandfront_cellfrequency', 'NK_cells_CD56brCD16-CD9hi_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'Neutrophils_intragland_cellfrequency', 'Neutrophils_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_mesenchymal_glandfront_cellfrequency', 'Gland_mesenchymal_intragland_cellfrequency', 'Gland_fibroblast_glandfront_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency', 'Gland_vascular_endothelium_stromal_cellfrequency']",27
Fold 37,"['NK_cells_CD56brCD16-TIM3hi_stromal_cellfrequency', 'NK_cells_CD56brCD16-CD9hi_stromal_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency']",3
Fold 38,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",7
Fold 39,"['B_cells_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",2
Fold 40,[],0
Fold 41,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",5
Fold 42,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_FoxP3+_glandfront_cellfrequency', 'CD8_T_cells_FoxP3+_stromal_cellfrequency', 'CD4_T_cells_HLA-DR+_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD4_T_cells_CD80_CD86+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Stroma_mesenchymal_intragland_cellfrequency', 'Stroma_fibroblast_glandfront_cellfrequency', 'NK_cells_CD56brCD16-_stromal_cellfrequency', 'NK_cells_CD56dimCD16+_glandfront_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_stromal_cellfrequency', 'Macrophages_M1-like_glandfront_cellfrequency', 'Macrophages_M1-like_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Macrophages_M1_M2_stromal_cellfrequency', 'Macrophages_MDSC_stromal_cellfrequency', 'Dendritic_Cells_CD33+_stromal_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'Dendritic_Cells_CD86CD33dp_stromal_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'Neutrophils_intragland_cellfrequency', 'Neutrophils_stromal_cellfrequency', 'aSMA-br_mesenchymal_glandfront_cellfrequency', 'aSMA-br_mesenchymal_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency', 'NA_glandfront_cellfrequency', 'NA_intragland_cellfrequency', 'NA_stromal_cellfrequency']",34
Fold 43,"['B_cells_stromal_cellfrequency', 'Neutrophils_glandfront_cellfrequency']",2
Fold 44,['aSMA-br_vascular_endothelium_stromal_cellfrequency'],1
Fold 45,[],0
Fold 46,[],0
Fold 47,"['B_cells_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",2
Fold 48,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'NK_cells_CD56brCD16-_stromal_cellfrequency', 'aSMA-br_fibroblast_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'NA_intragland_cellfrequency']",11
Fold 49,"['NK_cells_CD56brCD16-_stromal_cellfrequency', 'Macrophages_M1-like_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Macrophages_M1_M2_stromal_cellfrequency']",4
Fold 50,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Stroma_vascular_endothelium_stromal_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency']",8
Fold 51,"['CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'Macrophages_M1-like_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",3
Fold 52,"['CD4_T_cells_HLA-DR+_stromal_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Stroma_fibroblast_glandfront_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'NA_stromal_cellfrequency']",8
Fold 53,"['B_cells_stromal_cellfrequency', 'NK_cells_CD56brCD16-_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency']",4
Fold 54,[],0
Fold 55,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency']",2
Fold 56,"['CD4_T_cells_CD11b+_stromal_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_stromal_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'aSMA-br_fibroblast_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",8
Fold 57,"['B_cells_stromal_cellfrequency', 'CD4_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Stroma_vascular_endothelium_glandfront_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'NK_cells_CD56dimCD16+CD9hi_stromal_cellfrequency', 'Macrophages_M1-like_glandfront_cellfrequency', 'Macrophages_M1-like_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Macrophages_M1_M2_stromal_cellfrequency', 'Macrophages_MDSC_glandfront_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'Dendritic_Cells_CD86CD33dp_stromal_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'aSMA-br_fibroblast_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency', 'NA_glandfront_cellfrequency', 'NA_intragland_cellfrequency']",23
Fold 58,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_FoxP3+_stromal_cellfrequency']",2
Fold 59,[],0
Fold 60,"['CD8_T_cells_CD80_CD86+_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_mesenchymal_intragland_cellfrequency']",4
Fold 61,[],0
Fold 62,"['CD4_T_cells_CD11b+_stromal_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",3
Fold 63,[],0
Fold 64,"['B_cells_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",5
Fold 65,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_FoxP3+_stromal_cellfrequency', 'CD4_T_cells_HLA-DR+_stromal_cellfrequency', 'Macrophages_M1_M2_stromal_cellfrequency', 'aSMA-br_fibroblast_intragland_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",7
Fold 66,"['CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency', 'Gland_fibroblast_stromal_cellfrequency']",4
Fold 67,"['CD8_T_cells_FoxP3+_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_mesenchymal_intragland_cellfrequency']",7
Fold 68,[],0
Fold 69,['CD8_T_cells_HLA-DR+_glandfront_cellfrequency'],1
Fold 70,"['B_cells_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_glandfront_cellfrequency', 'CD8_T_cells_CD80_CD86+_stromal_cellfrequency', 'CD4_T_cells_CD11b+_stromal_cellfrequency', 'Macrophages_M1-like_glandfront_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_cellfrequency', 'Neutrophils_glandfront_cellfrequency', 'aSMA-br_fibroblast_stromal_cellfrequency', 'aSMA-br_vascular_endothelium_stromal_cellfrequency', 'Gland_glandular_epithelium_intragland_cellfrequency']",11
