,Threshold,min FDP+
Fold n°1,0.21999999999999995,0.21428571428571427
Fold n°2,0.2899999999999999,0.1
Fold n°3,0.23999999999999994,0.07692307692307693
Fold n°4,0.2699999999999999,0.2222222222222222
Fold n°5,0.16999999999999998,0.10526315789473684
Fold n°6,0.2699999999999999,0.0625
Fold n°7,0.30999999999999994,0.125
Fold n°8,0.3199999999999999,0.14285714285714285
Fold n°9,0.20999999999999996,0.09375
Fold n°10,0.4099999999999998,0.16666666666666666
Fold n°11,0.2899999999999999,0.07692307692307693
Fold n°12,0.24999999999999992,0.125
Fold n°13,0.22999999999999995,0.25
Fold n°14,0.32999999999999985,0.25
Fold n°15,0.2699999999999999,0.08333333333333333
Fold n°16,0.21999999999999995,0.125
Fold n°17,0.29999999999999993,0.125
Fold n°18,0.21999999999999995,0.05263157894736842
Fold n°19,0.18999999999999995,0.045454545454545456
Fold n°20,0.23999999999999994,0.1111111111111111
Fold n°21,0.21999999999999995,0.1111111111111111
Fold n°22,0.21999999999999995,0.21428571428571427
Fold n°23,0.23999999999999994,0.3333333333333333
Fold n°24,0.23999999999999994,0.047619047619047616
Fold n°25,0.29999999999999993,0.2
