,Fold selected features,Fold #features
Fold_0,"['NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Macrophages_M1-like_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_Ki67', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Stroma_fibroblast_glandfront_area', 'NA_glandfront_Ki67', 'Stroma_fibroblast_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M1_M2_stromal_GranzymeB', 'Stroma_vascular_endothelium_stromal_GranzymeB', 'aSMA-br_fibroblast_stromal_area', 'NKT_glandfront_area', 'Stroma_fibroblast_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1_M2_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'Stroma_fibroblast_glandfront_GranzymeB', 'Stroma_fibroblast_glandfront_Ki67', 'aSMA-br_vascular_endothelium_stromal_area', 'Dendritic_Cells_CD86CD33dp_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'aSMA-br_vascular_endothelium_stromal_GranzymeB']",24
Fold_1,"['NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Macrophages_M1-like_stromal_GranzymeB', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M1_M2_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'NKT_glandfront_Ki67', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_GranzymeB', 'CD4_T_cells_CD80_CD86+_stromal_area', 'NKT_glandfront_area', 'CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'Macrophages_M2-like_glandfront_celldistance', 'Gland_fibroblast_intragland_VEGF', 'Macrophages_M1-like_glandfront_area', 'Dendritic_Cells_CD86CD33dp_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_fibroblast_intragland_eccentricity', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_GranzymeB']",22
Fold_2,"['Macrophages_M1-like_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_area', 'NA_glandfront_Ki67', 'Macrophages_M1-like_glandfront_area', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M1_M2_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",8
Fold_3,"['Stroma_vascular_endothelium_stromal_area', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'Macrophages_M1-like_glandfront_area', 'Stroma_fibroblast_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'aSMA-br_vascular_endothelium_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'aSMA-br_vascular_endothelium_glandfront_area', 'NKT_glandfront_area']",14
Fold_4,"['Gland_glandular_epithelium_glandfront_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_glandfront_eccentricity', 'NA_glandfront_Ki67', 'NK_cells_CD56brCD16-_stromal_area', 'Stroma_fibroblast_stromal_GranzymeB', 'Neutrophils_glandfront_area', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'aSMA-br_mesenchymal_stromal_area', 'CD4_T_cells_CD11b+_stromal_area', 'Stroma_vascular_endothelium_glandfront_area', 'CD4_T_cells_HLA-DR+_stromal_area', 'NK_cells_CD56brCD16-CD9hi_stromal_area', 'Macrophages_M1-like_stromal_eccentricity', 'Macrophages_M1_M2_stromal_area', 'CD4_T_cells_HLA-DR+_stromal_eccentricity', 'Gland_fibroblast_intragland_eccentricity', 'Dendritic_Cells_CD209CD86dp_glandfront_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_stromal_area', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Stroma_fibroblast_glandfront_area', 'NK_cells_CD56dimCD16+CD9hi_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_MDSC_glandfront_eccentricity', 'CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_vascular_endothelium_glandfront_celldistance', 'NKT_glandfront_area', 'Stroma_fibroblast_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Gland_fibroblast_glandfront_area', 'CD8_T_cells_FoxP3+_glandfront_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1-like_stromal_area', 'Macrophages_M2-like_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_mesenchymal_glandfront_eccentricity', 'aSMA-br_vascular_endothelium_glandfront_area']",39
Fold_5,"['Gland_glandular_epithelium_glandfront_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_glandfront_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_eccentricity', 'Neutrophils_glandfront_area', 'Macrophages_M1_M2_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'aSMA-br_mesenchymal_stromal_area', 'NK_cells_CD56brCD16-CD9hi_stromal_area', 'Macrophages_M1_M2_stromal_area', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Macrophages_M1-like_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_area', 'Stroma_fibroblast_glandfront_area', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD4_T_cells_CD80_CD86+_stromal_area', 'aSMA-br_fibroblast_stromal_area', 'CD4_T_cells_HLA-DR+_glandfront_eccentricity', 'Stroma_vascular_endothelium_glandfront_celldistance', 'NKT_glandfront_area', 'aSMA-br_fibroblast_glandfront_eccentricity', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M2-like_glandfront_celldistance', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1-like_stromal_area', 'CD8_T_cells_FoxP3+_glandfront_area', 'Macrophages_M2-like_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_mesenchymal_glandfront_eccentricity', 'aSMA-br_vascular_endothelium_glandfront_area']",33
Fold_6,"['NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Stroma_mesenchymal_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'Stroma_fibroblast_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Dendritic_Cells_CD86CD33dp_stromal_GranzymeB', 'aSMA-br_mesenchymal_stromal_area', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'aSMA-br_vascular_endothelium_glandfront_area', 'Stroma_mesenchymal_stromal_area']",11
Fold_7,"['aSMA-br_fibroblast_stromal_GranzymeB', 'NK_cells_CD56brCD16-TIM3hi_glandfront_eccentricity', 'Stroma_fibroblast_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'aSMA-br_mesenchymal_stromal_area', 'CD4_T_cells_CD80_CD86+_glandfront_eccentricity', 'Stroma_vascular_endothelium_glandfront_area', 'NK_cells_CD56brCD16-CD9hi_stromal_area', 'Stroma_fibroblast_glandfront_GranzymeB', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Macrophages_M1-like_stromal_GranzymeB', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'NKT_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_mesenchymal_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M2-like_glandfront_celldistance', 'Stroma_mesenchymal_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1-like_stromal_area', 'Stroma_fibroblast_glandfront_Ki67', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_Ki67', 'aSMA-br_vascular_endothelium_glandfront_area']",29
Fold_8,"['aSMA-br_fibroblast_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'Stroma_fibroblast_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M1_M2_stromal_GranzymeB', 'NKT_glandfront_Ki67', 'Macrophages_M2-like_stromal_GranzymeB', 'CD4_T_cells_CD80_CD86+_stromal_area', 'NKT_glandfront_area', 'Stroma_mesenchymal_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'CD8_T_cells_FoxP3+_glandfront_area', 'Macrophages_M1-like_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'aSMA-br_vascular_endothelium_glandfront_area']",21
Fold_9,"['Dendritic_Cells_CD33+_stromal_GranzymeB', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'Stroma_fibroblast_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M1_M2_stromal_GranzymeB', 'Macrophages_MDSC_glandfront_eccentricity', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Gland_vascular_endothelium_stromal_eccentricity', 'CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_vascular_endothelium_glandfront_celldistance', 'NKT_glandfront_area', 'Macrophages_M1-like_stromal_eccentricity', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_GranzymeB']",19
