fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.5357142857142857,0.4848447594375548,0.5555555555555556,0.5064935064935066,152,36
1,0.603448275862069,0.3800953213453213,0.6923076923076923,0.6948275862068966,149,39
2,0.7379679144385026,0.8423238324140727,0.6923076923076923,0.7072192513368984,149,39
3,0.6842105263157895,0.7604664599987274,0.675,0.662907268170426,148,40
4,0.8741258741258741,0.7281043199225018,0.7837837837837838,0.7412587412587412,151,37
5,0.5780423280423281,0.5446022609328571,0.5641025641025641,0.5634920634920635,149,39
6,0.5462962962962963,0.5099142151197441,0.6923076923076923,0.5925925925925926,149,39
7,0.7019230769230769,0.8140630489435636,0.6216216216216216,0.6907051282051282,151,37
8,0.7211538461538461,0.5095328886089755,0.6578947368421053,0.6602564102564102,150,38
9,0.5242966751918159,0.5817578468249786,0.6,0.5601023017902813,148,40
10,0.6929347826086956,0.6927135711510711,0.6923076923076923,0.6725543478260869,149,39
11,0.8293650793650793,0.6868446368446368,0.8108108108108109,0.7242063492063493,151,37
12,0.8136094674556213,0.72859490936414,0.7435897435897436,0.7115384615384616,149,39
13,0.6347826086956523,0.6930847742251252,0.7631578947368421,0.7115942028985507,150,38
14,0.5388471177944862,0.6559026465450613,0.55,0.5488721804511278,148,40
15,0.6272727272727272,0.6762571150474376,0.5675675675675675,0.5515151515151515,151,37
16,0.7744565217391304,0.7851873476496779,0.5897435897435898,0.6141304347826086,149,39
17,0.7727272727272727,0.760651383825726,0.7368421052631579,0.7215909090909092,150,38
18,0.6737967914438502,0.7775634725654788,0.6666666666666666,0.6711229946524064,149,39
19,0.7252604166666667,0.7794601285330185,0.75,0.71875,148,40
20,0.6794871794871795,0.6316142630622268,0.7027027027027027,0.6650641025641025,151,37
21,0.6834239130434784,0.6991610520251412,0.7435897435897436,0.7160326086956521,149,39
22,0.767379679144385,0.8650085485123846,0.6923076923076923,0.713903743315508,149,39
23,0.5210526315789473,0.6129705001663932,0.5384615384615384,0.5355263157894736,149,39
24,0.6321428571428571,0.8581154494758465,0.47368421052631576,0.6107142857142858,150,38
25,0.5691244239631336,0.6027568922305764,0.5263157894736842,0.543778801843318,150,38
26,0.5248447204968945,0.5297685313207928,0.5675675675675675,0.4984472049689441,151,37
27,0.7092731829573935,0.7741857936508965,0.575,0.5776942355889725,148,40
28,0.7307692307692307,0.6526362526362526,0.6410256410256411,0.6730769230769231,149,39
29,0.3115079365079365,0.19961838981446825,0.5135135135135135,0.41468253968253965,151,37
30,0.4157608695652174,0.44049689354287125,0.5897435897435898,0.5285326086956521,149,39
31,0.717032967032967,0.7448080081720635,0.6,0.6098901098901099,148,40
32,0.4537037037037037,0.39677692555982036,0.5641025641025641,0.5,149,39
33,0.859375,0.8383738770287683,0.75,0.7395833333333333,148,40
34,0.6777777777777778,0.668528601028601,0.6666666666666666,0.6041666666666666,149,39
35,0.6137566137566137,0.7406371309280759,0.5384615384615384,0.5396825396825398,149,39
36,0.6296296296296297,0.4760838485974602,0.7027027027027027,0.6388888888888888,151,37
37,0.3773946360153257,0.30430704634240036,0.47368421052631576,0.4252873563218391,150,38
38,0.635,0.6784447140610066,0.575,0.575,148,40
39,0.717948717948718,0.6782822260763438,0.6842105263157895,0.6121794871794872,150,38
40,0.5221893491124261,0.4787478339202477,0.5897435897435898,0.5384615384615384,149,39
41,0.6457142857142858,0.8416111315746826,0.6410256410256411,0.72,149,39
42,0.7532051282051282,0.7744314489928525,0.6578947368421053,0.6602564102564102,150,38
43,0.5637860082304527,0.5126235467667692,0.5833333333333334,0.5,152,36
44,0.6789473684210526,0.6718344026329894,0.5641025641025641,0.5671052631578948,149,39
45,0.5440613026819924,0.4885032483982584,0.631578947368421,0.6053639846743295,150,38
46,0.5628654970760234,0.6004198488561571,0.6216216216216216,0.6140350877192983,151,37
47,0.6203703703703703,0.7277393867619433,0.6410256410256411,0.6547619047619048,149,39
48,0.8928571428571428,0.7784290271132376,0.7105263157894737,0.7392857142857143,150,38
49,0.7598039215686274,0.7846946566120261,0.7560975609756098,0.7316176470588236,147,41
50,0.6481481481481481,0.7299499678078625,0.5897435897435898,0.5992063492063492,149,39
51,0.8776223776223777,0.7338247536776948,0.7297297297297297,0.7814685314685315,151,37
52,0.6071428571428572,0.7815137663130958,0.5789473684210527,0.6369047619047619,150,38
53,0.7241379310344828,0.5371642246642246,0.6756756756756757,0.6120689655172413,151,37
54,0.7418478260869565,0.7648487276612277,0.7692307692307693,0.71875,149,39
55,0.7876923076923077,0.7790330892950255,0.7631578947368421,0.7461538461538462,150,38
56,0.6366459627329192,0.6566779436967214,0.5675675675675675,0.5543478260869565,151,37
57,0.6739130434782608,0.8132319405513031,0.5945945945945946,0.6319875776397516,151,37
58,0.9585253456221199,0.8833333333333333,0.6578947368421053,0.7903225806451613,150,38
59,0.3384615384615385,0.4069862225344366,0.6578947368421053,0.536923076923077,150,38
60,0.7916666666666667,0.6714545316312042,0.6923076923076923,0.7375,149,39
61,0.5706521739130435,0.5863498012025654,0.6153846153846154,0.5597826086956521,149,39
62,0.4513888888888889,0.5326767676767676,0.6111111111111112,0.5625,152,36
63,0.5611979166666666,0.6035163869045448,0.55,0.5416666666666667,148,40
64,0.6503496503496504,0.8269556314930507,0.5945945945945946,0.6328671328671329,151,37
65,0.6614583333333334,0.6907169584801164,0.725,0.71875,148,40
66,0.6770833333333334,0.6956208181620174,0.725,0.7083333333333333,148,40
67,0.7897727272727273,0.7581432684639922,0.7105263157894737,0.6988636363636364,150,38
68,0.8095238095238095,0.8031909407232836,0.7804878048780488,0.7797619047619048,147,41
69,0.6579710144927535,0.6270638055401558,0.7105263157894737,0.7028985507246377,150,38
70,0.7339743589743589,0.6245044670289769,0.6842105263157895,0.6794871794871795,150,38
71,0.42187499999999994,0.19336219336219337,0.4473684210526316,0.46875,150,38
72,0.9010695187165775,0.9353812585333481,0.7948717948717948,0.8114973262032086,149,39
73,0.8205128205128205,0.8116244624940278,0.8,0.7521367521367521,148,40
74,0.6253132832080199,0.7202960500051911,0.625,0.6203007518796992,148,40
75,0.6552631578947368,0.6112730596140206,0.6410256410256411,0.6407894736842106,149,39
76,0.6472222222222223,0.6160106305618227,0.6666666666666666,0.6291666666666667,149,39
77,0.69,0.8029073655812786,0.6857142857142857,0.7166666666666667,153,35
78,0.5533596837944664,0.49360074770539397,0.6176470588235294,0.5276679841897234,154,34
79,0.49374999999999997,0.5091586745687197,0.5833333333333334,0.55625,152,36
80,0.5916666666666667,0.6579709754425956,0.717948717948718,0.6708333333333334,149,39
81,0.6875,0.773092438847484,0.6578947368421053,0.6789772727272727,150,38
82,0.33529411764705885,0.49853552225964537,0.4594594594594595,0.48235294117647054,151,37
83,0.5976190476190476,0.7052448001129543,0.7073170731707317,0.7,147,41
84,0.5214285714285714,0.6953605847688702,0.46153846153846156,0.5642857142857143,149,39
85,0.453125,0.4699541504195142,0.575,0.5520833333333333,148,40
86,0.6315789473684211,0.7067241879136414,0.6153846153846154,0.6078947368421053,149,39
