,Max Proba
artificial.11,0.969
artificial.1,0.833
artificial.27,0.822
artificial.25,0.797
artificial.13,0.787
artificial.30,0.772
artificial.3,0.657
artificial.19,0.635
artificial.28,0.606
artificial.17,0.599
artificial.8,0.591
artificial.12,0.59
artificial.24,0.564
artificial.2,0.555
artificial.20,0.534
artificial.14,0.494
artificial.7,0.485
artificial.5,0.481
artificial.10,0.477
artificial.21,0.475
artificial.9,0.464
artificial.4,0.455
artificial.26,0.45
artificial.23,0.448
artificial.6,0.445
artificial.16,0.44
artificial.29,0.44
artificial.15,0.406
artificial.22,0.4
artificial.18,0.397
