,{'C': np.float64(0.01)},{'C': np.float64(0.027825594022071243)},{'C': np.float64(0.0774263682681127)},{'C': np.float64(0.21544346900318834)},{'C': np.float64(0.5994842503189409)},{'C': np.float64(1.668100537200059)},{'C': np.float64(4.6415888336127775)},{'C': np.float64(12.915496650148826)},{'C': np.float64(35.93813663804626)},{'C': np.float64(100.0)}
AARSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD14B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0
ACE2,0.0,0.0,0.0,0.005,0.01,0.009,0.014,0.014,0.015,0.018
ACOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACP5,0.0,0.0,0.0,0.024,0.026,0.026,0.025,0.029,0.034,0.036
ACP6,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0
ACTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006
ACVRL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACY1,0.0,0.0,0.0,0.008,0.006,0.006,0.009,0.012,0.016,0.019
ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001
ADA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002
ADAM15,0.0,0.0,0.0,0.0,0.007,0.011,0.012,0.019,0.027,0.033
ADAM22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
ADAMTS13,0.0,0.0,0.0,0.003,0.006,0.006,0.013,0.012,0.022,0.026
ADAMTS15,0.0,0.0,0.0,0.001,0.005,0.007,0.008,0.008,0.014,0.022
ADAMTS16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
ADAMTS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCYAP1R1,0.0,0.0,0.0,0.0,0.004,0.006,0.011,0.013,0.018,0.031
ADGRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRG1,0.0,0.0,0.0,0.015,0.025,0.028,0.03,0.033,0.047,0.063
ADGRG2,0.0,0.0,0.0,0.004,0.006,0.005,0.004,0.008,0.008,0.009
ADH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
ADM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
