fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.5844155844155845,0.49084112432851923,0.5277777777777778,0.5487012987012987,152,36
1,0.6068965517241379,0.44601309996046834,0.4358974358974359,0.5224137931034483,149,39
2,0.4652406417112299,0.5872309055780722,0.4358974358974359,0.4331550802139037,149,39
3,0.4260651629072682,0.44930024244512956,0.475,0.4699248120300752,148,40
4,0.5174825174825175,0.33615598554359977,0.5945945945945946,0.6066433566433567,151,37
5,0.6097883597883598,0.662434020657705,0.5641025641025641,0.5595238095238095,149,39
6,0.5771604938271605,0.4370642251172561,0.5641025641025641,0.5925925925925926,149,39
7,0.5448717948717948,0.6703748237207475,0.4864864864864865,0.4983974358974359,151,37
8,0.6153846153846154,0.4172656139761403,0.6052631578947368,0.6217948717948718,150,38
9,0.6214833759590792,0.5994152333899951,0.7,0.6777493606138107,148,40
10,0.532608695652174,0.47711340187023604,0.6153846153846154,0.5883152173913043,149,39
11,0.48809523809523814,0.23846466532741042,0.4864864864864865,0.5476190476190476,151,37
12,0.5325443786982249,0.40391894121679356,0.5384615384615384,0.5192307692307692,149,39
13,0.5130434782608696,0.490018845253399,0.5526315789473685,0.5260869565217392,150,38
14,0.4887218045112781,0.4956624040989366,0.525,0.525062656641604,148,40
15,0.584848484848485,0.4733426090327647,0.5675675675675675,0.5621212121212121,151,37
16,0.483695652173913,0.4339367794829354,0.5641025641025641,0.5448369565217391,149,39
17,0.6107954545454546,0.5187370018031615,0.6052631578947368,0.6164772727272727,150,38
18,0.45454545454545453,0.5430132506890843,0.4358974358974359,0.45320855614973266,149,39
19,0.6041666666666667,0.608498117487088,0.675,0.65625,148,40
20,0.657051282051282,0.5918348329605936,0.6486486486486487,0.6233974358974359,151,37
21,0.6644021739130436,0.5865909925800817,0.6666666666666666,0.6698369565217391,149,39
22,0.30748663101604284,0.5262965771726671,0.3076923076923077,0.2994652406417112,149,39
23,0.47894736842105257,0.5576318352917171,0.48717948717948717,0.4855263157894737,149,39
24,0.8071428571428572,0.9275380255223604,0.5526315789473685,0.6964285714285714,150,38
25,0.32488479262672815,0.1908329290969359,0.5263157894736842,0.37788018433179726,150,38
26,0.4937888198757764,0.4252280810773904,0.5405405405405406,0.5465838509316769,151,37
27,0.5037593984962406,0.5921769188622132,0.575,0.56265664160401,148,40
28,0.5502958579881657,0.43171817659552836,0.5128205128205128,0.5192307692307692,149,39
29,0.5138888888888888,0.41848287681621016,0.5135135135135135,0.49007936507936506,151,37
30,0.44565217391304346,0.38094384001178405,0.46153846153846156,0.4578804347826087,149,39
