,Max Proba
artificial.35,0.7
artificial.86,0.654
artificial.7,0.63
artificial.33,0.621
artificial.68,0.61
artificial.50,0.583
artificial.30,0.562
artificial.59,0.548
artificial.85,0.533
artificial.93,0.517
artificial.34,0.497
artificial.44,0.469
artificial.28,0.463
artificial.32,0.457
artificial.18,0.452
artificial.88,0.43
artificial.78,0.413
artificial.61,0.407
artificial.16,0.403
artificial.107,0.398
artificial.10,0.395
artificial.65,0.387
artificial.63,0.381
artificial.21,0.374
artificial.24,0.371
artificial.60,0.364
artificial.1,0.363
artificial.104,0.348
artificial.66,0.347
artificial.103,0.347
artificial.14,0.339
artificial.64,0.334
artificial.91,0.334
artificial.41,0.333
artificial.80,0.332
artificial.29,0.331
artificial.9,0.328
artificial.57,0.312
artificial.74,0.312
artificial.76,0.31
artificial.67,0.306
artificial.37,0.3
artificial.27,0.296
artificial.45,0.295
artificial.31,0.286
artificial.69,0.283
artificial.94,0.282
artificial.26,0.28
artificial.56,0.277
artificial.38,0.276
artificial.39,0.274
artificial.71,0.273
artificial.100,0.27
artificial.95,0.265
artificial.84,0.262
artificial.98,0.261
artificial.8,0.258
artificial.17,0.258
artificial.15,0.257
artificial.3,0.256
artificial.89,0.252
artificial.62,0.252
artificial.79,0.252
artificial.92,0.247
artificial.52,0.245
artificial.5,0.241
artificial.97,0.24
artificial.11,0.238
artificial.51,0.238
artificial.23,0.236
artificial.101,0.231
artificial.72,0.229
artificial.70,0.224
artificial.4,0.223
artificial.102,0.223
artificial.90,0.221
artificial.73,0.22
artificial.81,0.216
artificial.48,0.215
artificial.99,0.215
artificial.83,0.215
artificial.82,0.214
artificial.87,0.212
artificial.105,0.211
artificial.13,0.207
artificial.36,0.204
artificial.58,0.204
artificial.53,0.203
artificial.6,0.202
artificial.19,0.199
artificial.49,0.199
artificial.46,0.195
artificial.75,0.195
artificial.22,0.194
artificial.25,0.193
artificial.106,0.191
artificial.96,0.191
artificial.47,0.188
artificial.2,0.188
artificial.40,0.184
artificial.42,0.175
artificial.12,0.166
artificial.77,0.163
artificial.55,0.161
artificial.54,0.152
artificial.43,0.151
artificial.20,0.132
