,Feature Name
Feature n°1,cMCs_HLADR_TNFa
Feature n°2,Granulocytes_IkB_TNFa
Feature n°3,cMCs_IkB_TNFa
Feature n°4,intMCs_pCREB_TNFa
Feature n°5,mDCs_pCREB_TNFa
Feature n°6,CD8Tcm_pNFkB_TNFa
Feature n°7,Granulocytes_pS6_TNFa
Feature n°8,CD4Tcm_CCR2pos_pSTAT3_TNFa
Feature n°9,CD4Tem_pSTAT3_TNFa
Feature n°10,CD4Tnaive_pSTAT3_TNFa
Feature n°11,CD8Tnaive_pSTAT3_TNFa
