,Fold selected features,Fold nb of features
Fold 23,"['ADGRG2', 'CA6', 'CCL20', 'CCL7', 'CES2', 'CPA2', 'CRTAC1', 'CXCL8', 'DSG4', 'FBP1', 'FCAR', 'FOSB', 'GNLY', 'GPA33', 'HDGF', 'IL5RA', 'JUN', 'KIR2DL3', 'LGALS1', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'SIGLEC9', 'TNFRSF8']",25
Fold 24,"['CTSH', 'DSG4', 'MDGA1', 'TNC']",4
Fold 25,"['CRTAC1', 'MZB1', 'TNFRSF8', 'XPNPEP2']",4
Fold 26,"['CCL20', 'DSG4', 'FBP1', 'FOSB', 'GDF15', 'LGALS1', 'LGALS9', 'LILRA5', 'LILRB1', 'LRRC25', 'MZB1', 'PLAUR', 'PON3', 'VWA1']",14
Fold 27,"['CCL20', 'CTSH', 'CXCL13', 'MZB1', 'TNFRSF8']",5
Fold 28,"['CCL15', 'CCL20', 'CCL7', 'CRTAC1', 'CTSH', 'DDX58', 'FBP1', 'HLA-DRA', 'KIR2DL3', 'LGALS1', 'LGALS9', 'MZB1', 'NOMO1', 'SDC1']",14
Fold 29,"['CCL20', 'CXCL8', 'FCAR', 'FOSB', 'MUC13', 'MZB1', 'PON3']",7
Fold 30,"['CCL20', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'GNLY', 'LGALS1', 'MDGA1', 'MUC13', 'MZB1', 'PON3', 'SDC1', 'TNFRSF8']",13
Fold 31,"['CCL15', 'CCL20', 'CD74', 'CNTN5', 'CTSH', 'DSG4', 'FBP1', 'FCAR', 'FOSB', 'JUN', 'KLRD1', 'LGALS1', 'MDGA1', 'MZB1', 'PLAUR', 'PON3', 'TNFRSF8']",17
Fold 32,"['CCL20', 'CRTAC1', 'MZB1']",3
Fold 33,"['CCL7', 'CXCL8', 'DSG4', 'FOSB', 'IGSF3', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'SIGLEC7']",10
Fold 34,"['ANGPTL2', 'CCL20', 'CRTAC1', 'HLA-DRA', 'JUN', 'LGALS1', 'MZB1', 'PON3']",8
Fold 35,"['CCL20', 'CCL7', 'CES2', 'CRTAC1', 'CTSD', 'CXCL8', 'ERBB3', 'FBP1', 'FCRLB', 'FGF21', 'FOSB', 'LGALS1', 'MDGA1', 'MSLN', 'MZB1', 'NOMO1', 'PON3', 'TFPI2', 'TNFRSF8']",19
Fold 36,"['ANGPTL2', 'CCL15', 'CCL20', 'CCL7', 'CNTN1', 'CPA2', 'CRTAC1', 'CTSH', 'FBP1', 'MZB1', 'PON3', 'SPINT1']",12
Fold 37,"['BAIAP2', 'CNTN5', 'CXCL8', 'DSG4', 'LGALS1', 'MZB1', 'PLAUR', 'TIMP1']",8
Fold 38,"['ADGRG2', 'CPA2', 'CRTAC1', 'CTSH', 'DDX58', 'DSG4', 'FBP1', 'FOSB', 'GZMA', 'HLA-DRA', 'HPGDS', 'JUN', 'LGALS1', 'MDGA1', 'MZB1', 'POLR2F', 'PON3', 'SDC1', 'SIGLEC7', 'SSB', 'TNFRSF8']",21
Fold 39,"['CCL20', 'GNLY', 'MZB1']",3
Fold 40,"['ANGPTL2', 'CCL20', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'FCAR', 'GNLY', 'LGALS1', 'MUC13', 'MZB1', 'PON3', 'TNC', 'TNFRSF8']",14
Fold 41,"['CCL20', 'CPA2', 'CRTAC1', 'DSG4', 'MZB1', 'PON3', 'TNFRSF8']",7
Fold 42,"['ADAM15', 'CCL14', 'CCL19', 'CCL20', 'CCL7', 'CDH5', 'CNTN5', 'CRTAC1', 'CSTB', 'CTSH', 'CXCL8', 'FBP1', 'FCAR', 'IL2RA', 'JUN', 'LGALS1', 'LGALS9', 'LRRC25', 'LY9', 'MDGA1', 'MZB1', 'NPY', 'PON3', 'S100A16', 'SCP2', 'SSB', 'TFPI2', 'TNFRSF8', 'VWF']",29
Fold 43,"['CES2', 'CRTAC1', 'FBP1', 'FGF21', 'MDGA1', 'MZB1']",6
Fold 44,"['BAIAP2', 'CALB2', 'CCL20', 'CPA2', 'CRTAC1', 'CTSH', 'CXCL13', 'CXCL8', 'DSG4', 'FABP4', 'FBP1', 'FOSB', 'IL22RA1', 'IL2RA', 'LGALS1', 'LILRA5', 'LTBP3', 'LY96', 'MSLN', 'MSR1', 'MUC13', 'MZB1', 'NOMO1', 'PDGFC', 'PON3', 'S100A16', 'SDC1', 'TMPRSS5', 'TNFRSF8']",29
Fold 45,"['CA6', 'CCL20', 'CPA2', 'CRTAC1', 'CTSH', 'FBP1', 'LGALS9', 'LTBP3', 'MZB1', 'NOMO1', 'PON3', 'TFPI2', 'TNFRSF11B']",13
Fold 46,"['CCL20', 'CRTAC1', 'CTSH', 'FOSB', 'JUN', 'LGALS1', 'MZB1', 'PON3']",8
Fold 47,"['BAIAP2', 'CCL20', 'CCL7', 'CNTN1', 'CNTN5', 'CRTAC1', 'CXCL13', 'CXCL8', 'FBP1', 'GRN', 'JUN', 'LGALS1', 'LGALS9', 'LILRA5', 'LY96', 'MDGA1', 'MSLN', 'MZB1', 'NOMO1', 'TNFRSF8', 'VWA1', 'XPNPEP2']",22
Fold 48,"['ANGPTL2', 'CCL20', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'FCAR', 'JUN', 'LGALS1', 'MDGA1', 'MZB1', 'PON3', 'SIGLEC9', 'TNFRSF8']",14
Fold 49,"['ADGRG2', 'CAPG', 'CCL15', 'CCL20', 'CCL7', 'CD300C', 'CEACAM5', 'CES2', 'CXCL8', 'DLL1', 'DSG4', 'FGF21', 'FOSB', 'GDF15', 'GNLY', 'HLA-DRA', 'HPGDS', 'IL2RA', 'IL5RA', 'JUN', 'KIR2DL3', 'LGALS1', 'MDGA1', 'MSLN', 'MZB1', 'POLR2F', 'PON3', 'TNC', 'TNFRSF8', 'XPNPEP2']",30
Fold 50,"['MDGA1', 'MZB1', 'PON3', 'TMPRSS5']",4
Fold 51,"['BAIAP2', 'FBP1', 'MSLN', 'MZB1', 'PON3']",5
Fold 52,"['CCL15', 'CCL20', 'CRTAC1', 'CTSH', 'HPGDS', 'LGALS1', 'LGALS9', 'MZB1']",8
Fold 53,"['ADGRG2', 'CCL20', 'CCL7', 'CPA2', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'FBP1', 'FOSB', 'GDF15', 'IL2RA', 'IL5RA', 'JUN', 'LGALS1', 'MZB1', 'PON3', 'TNFRSF8']",18
Fold 54,"['CCL20', 'CCL7', 'CNTN5', 'CRTAC1', 'CXCL8', 'FOSB', 'KIR2DL3', 'LGALS1', 'MZB1', 'NOMO1', 'SMOC2', 'SSB', 'TFPI2', 'TNC']",14
Fold 55,"['CCL20', 'CRTAC1', 'CXCL8', 'DSG4', 'IGF2R', 'KIR2DL3', 'LGALS1', 'MDGA1', 'MZB1']",9
Fold 56,"['AOC1', 'CAPG', 'CCL20', 'CCL7', 'CD74', 'CES2', 'CTSH', 'CXCL8', 'DSG4', 'FBP1', 'FCAR', 'FOSB', 'GRN', 'JUN', 'LGALS1', 'LILRA5', 'MDGA1', 'MUC13', 'MZB1', 'PDGFC', 'RBP2', 'SIGLEC9', 'VWA1']",23
Fold 57,"['CA6', 'CEACAM5', 'CPA2', 'CRTAC1', 'CTSH', 'MZB1', 'NOMO1', 'PON3', 'SDC1', 'TNC', 'TNFRSF8']",11
Fold 58,"['CCL20', 'CRTAC1', 'FCAR', 'HLA-DRA', 'JUN', 'LGALS1', 'MZB1', 'PON3', 'TNFRSF8']",9
Fold 59,"['APOM', 'BAIAP2', 'CA6', 'CCL20', 'CCL7', 'CD1C', 'CXCL8', 'DSG4', 'FBP1', 'FGF21', 'FOSB', 'GDF15', 'IL2RA', 'JUN', 'LGALS1', 'LGALS9', 'LRRC25', 'MDGA1', 'MSR1', 'MZB1', 'NOMO1', 'NPY', 'PON3', 'PRSS8', 'S100A16', 'SDC1', 'SPINT1', 'TIMP1', 'TNFRSF8', 'VWF']",30
Fold 60,"['CRTAC1', 'CTSH', 'FBP1', 'FOSB', 'GZMA', 'LGALS1', 'MDGA1', 'MUC13', 'MZB1', 'PCSK9', 'PON3', 'TNFRSF8']",12
Fold 61,"['CRTAC1', 'KLRD1', 'LGALS1', 'LILRB1', 'MDGA1', 'MZB1', 'NOMO1', 'PON3']",8
Fold 62,"['CCL20', 'CCL7', 'CPA2', 'CRTAC1', 'CTSH', 'FBP1', 'FCAR', 'JUN', 'LGALS1', 'MZB1', 'NDRG1', 'TFPI2', 'TNFRSF8', 'VWA1']",14
Fold 63,"['CCL20', 'CCL7', 'CXCL8', 'DSG4', 'FCAR', 'FOSB', 'GDF15', 'GRN', 'HPGDS', 'IL2RA', 'JUN', 'LGALS1', 'MZB1', 'PON3', 'TIMP1']",15
Fold 64,"['CCL15', 'CCL20', 'DSG4', 'IL5RA', 'LY96', 'MDGA1', 'MZB1', 'PON3']",8
Fold 65,"['CAPG', 'CEACAM5', 'CRTAC1', 'CTSH', 'FBP1', 'FOSB', 'HPGDS', 'LAMP3', 'MSLN', 'TNFRSF8']",10
Fold 66,"['CRTAC1', 'CTSH', 'IGFBPL1', 'LGALS1', 'MZB1', 'PON3']",6
Fold 67,"['CCL20', 'CCL7', 'CRTAC1', 'MZB1']",4
Fold 68,"['ANGPTL2', 'CA6', 'CDCP1', 'CEACAM5', 'CNTN5', 'COL9A1', 'CRTAC1', 'CXCL8', 'DSG4', 'FCAR', 'GDF15', 'HPGDS', 'IL5RA', 'LGALS1', 'LGALS9', 'LILRB1', 'LY9', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'TIMP1', 'TNFRSF8', 'VWF']",24
Fold 69,"['CCL20', 'CRTAC1', 'HLA-DRA', 'IL2RA', 'JUN', 'LGALS1', 'LILRA5', 'MDGA1', 'MZB1', 'NDRG1', 'PDGFC', 'POLR2F', 'PON3', 'SSB', 'TNFRSF13C', 'TNFRSF8']",16
Fold 70,"['CNTN5', 'DSG4', 'MZB1', 'PON3']",4
Fold 71,"['APOM', 'C4BPB', 'CAPG', 'CCL20', 'CCL7', 'CRTAC1', 'CTSH', 'CTSL', 'CXCL8', 'DSG4', 'FCAR', 'FOSB', 'GDF15', 'HPGDS', 'IL33', 'JUN', 'LGALS1', 'LGALS9', 'LTA4H', 'MDGA1', 'MSLN', 'MZB1', 'NINJ1', 'PLAUR', 'SIGLEC9', 'SPINT1', 'TNC', 'TNFRSF8']",28
Fold 72,"['CCL20', 'CRTAC1', 'LGALS1', 'MDGA1', 'MZB1', 'PON3', 'TNFRSF8']",7
Fold 73,"['ANGPTL2', 'CCL15', 'CCL20', 'CCL7', 'CD74', 'CES2', 'CPA2', 'CRTAC1', 'CXCL13', 'CXCL8', 'FBP1', 'FCAR', 'GNLY', 'HLA-DRA', 'JUN', 'LGALS1', 'MSR1', 'MUC13', 'MZB1', 'NDRG1', 'NOMO1', 'PON3', 'SIGLEC7', 'SIGLEC9', 'SMOC2', 'TFPI2', 'TINAGL1', 'VWA1']",28
Fold 74,"['CRTAC1', 'HLA-DRA', 'MDGA1', 'MZB1', 'PON3']",5
Fold 75,"['ACE2', 'ANGPTL2', 'APOM', 'CAPG', 'CCL19', 'CCL20', 'CCL7', 'CDCP1', 'CDHR1', 'CHI3L1', 'CLEC6A', 'CNTN5', 'CPA2', 'CRTAC1', 'CSTB', 'CTSH', 'CTSS', 'CXCL8', 'DLL1', 'DPT', 'DSG4', 'FOSB', 'GRN', 'HAVCR1', 'HLA-DRA', 'IGF2R', 'IGFBPL1', 'IL2RA', 'JUN', 'LAIR2', 'LGALS1', 'LGALS3', 'LGALS9', 'LRIG1', 'MDGA1', 'MSLN', 'MUC13', 'MZB1', 'PLAUR', 'PON3', 'SIGLEC10', 'TFPI2', 'THBS2', 'TIMP1', 'TNFRSF11B', 'TNFRSF8']",46
Fold 76,"['BAIAP2', 'CALB2', 'CCL20', 'CES2', 'CRTAC1', 'DSG4', 'FABP4', 'FBP1', 'FOSB', 'JUN', 'LGALS1', 'LILRA5', 'LY96', 'MUC13', 'MZB1', 'PDGFC', 'PON3', 'SIGLEC9', 'TNFRSF8']",19
Fold 77,"['CCL20', 'CRTAC1', 'MZB1', 'NOMO1', 'TFPI2']",5
Fold 78,"['CCL15', 'CRTAC1', 'CTSH', 'FBP1', 'HPGDS', 'MDGA1', 'MZB1', 'SDC1']",8
Fold 79,"['ADGRG2', 'CLSPN', 'CRTAC1', 'FOSB', 'HDGF', 'KIR2DL3', 'LGALS1', 'MDGA1', 'MZB1', 'PON3', 'SSB', 'TNFRSF8']",12
Fold 80,"['ACP5', 'ADGRG2', 'CCL20', 'CCL7', 'CEACAM5', 'CES2', 'CRTAC1', 'DLL1', 'DSG4', 'FBP1', 'FOSB', 'GDF15', 'GRN', 'HDGF', 'IL22RA1', 'IL5RA', 'LGALS1', 'LGALS9', 'LILRA5', 'MDGA1', 'MZB1', 'NFASC', 'NOMO1', 'PON3', 'S100A16', 'SDC1', 'SIGLEC7', 'SIGLEC9', 'TFPI2', 'THBS2', 'TMPRSS5']",31
Fold 81,"['CCL15', 'CCL7', 'CHI3L1', 'CNTN5', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'IGFBPL1', 'LGALS1', 'MDGA1', 'MZB1', 'PON3', 'TIMP1', 'TNFRSF8']",15
Fold 82,"['CCL20', 'CRTAC1', 'LGALS1', 'MZB1', 'PON3']",5
Fold 83,"['C4BPB', 'CCL20', 'JUN', 'LGALS1', 'MZB1', 'PON3', 'TFPI2', 'TNC', 'TNFRSF8']",9
Fold 84,"['CAPG', 'CCL20', 'CES2', 'CRTAC1', 'FBP1', 'HLA-DRA', 'IL16', 'JUN', 'LGALS1', 'MZB1']",10
Fold 85,"['DSG4', 'FOSB', 'MDGA1', 'MZB1', 'NPY', 'PON3']",6
Fold 86,"['CCL20', 'CRTAC1', 'CTSH', 'FBP1', 'HDGF', 'KIR2DL3', 'KLRD1', 'LGALS1', 'LGALS9', 'LILRA5', 'MSR1', 'MZB1', 'NDRG1', 'NOMO1', 'TNC', 'TNFRSF8', 'VWA1', 'XPNPEP2']",18
Fold 87,"['CCL20', 'CCL7', 'CPA2', 'CRTAC1', 'CXCL8', 'DSG4', 'FBP1', 'JUN', 'LTBP3', 'MZB1', 'PON3', 'VWA1']",12
Fold 88,"['CCL20', 'CCL7', 'CRTAC1', 'CXCL8', 'LGALS1', 'MZB1', 'PON3', 'TFPI2']",8
Fold 89,"['ADGRG1', 'ADGRG2', 'ANGPTL2', 'CAPG', 'CCL15', 'CCL20', 'CCL7', 'CDCP1', 'CDHR2', 'CEACAM5', 'CES2', 'CHI3L1', 'CPA2', 'CRTAC1', 'CTSH', 'CTSL', 'CXCL13', 'DSG4', 'FBP1', 'FCAR', 'FOSB', 'GDF15', 'GNLY', 'GZMA', 'HAVCR1', 'HLA-DRA', 'HPGDS', 'IL2RA', 'IL5RA', 'KIR2DL3', 'KLRD1', 'KRT18', 'KRT19', 'LAIR2', 'LGALS1', 'LGALS3', 'LGALS9', 'LRRC25', 'MDGA1', 'MSLN', 'MSR1', 'MUC13', 'MZB1', 'NRP2', 'PCSK9', 'PIGR', 'POLR2F', 'PON3', 'PTS', 'S100A16', 'SDC1', 'SPINT1', 'TDGF1', 'TINAGL1', 'TNFRSF8']",55
Fold 90,"['CCL20', 'FOSB', 'LGALS1', 'MDGA1', 'MZB1', 'PON3']",6
Fold 91,"['CCL20', 'CD74', 'CPA2', 'CRTAC1', 'CTSH', 'CXCL8', 'DEFA1_DEFA1B', 'DSG4', 'FBP1', 'FCAR', 'FOSB', 'GDF15', 'HPGDS', 'IL16', 'IL2RA', 'IL32', 'IL5RA', 'JUN', 'KLRD1', 'LILRA5', 'LRRC25', 'LY96', 'MUC13', 'MZB1', 'PDGFC', 'PLAUR', 'PON3', 'S100A16', 'SDC1', 'SSB', 'THBS2', 'TINAGL1']",32
Fold 92,"['CCL15', 'CRTAC1', 'IL2RA', 'LGALS1', 'LY96', 'MDGA1', 'MSLN', 'MZB1', 'PON3', 'TNFRSF8']",10
Fold 93,"['CCL20', 'CRTAC1', 'CSTB', 'CXCL8', 'HLA-DRA', 'JUN', 'LGALS1', 'LGALS9', 'LTBP3', 'MZB1', 'NOMO1', 'PON3', 'TNFRSF10A', 'TNFRSF8']",14
Fold 94,"['ANGPTL2', 'CCL20', 'CRTAC1', 'MZB1']",4
Fold 95,"['CCL20', 'CCL7', 'CRTAC1', 'CXCL8', 'LGALS1', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'TFPI2']",10
Fold 96,"['CAPG', 'CCL20', 'CES2', 'CRTAC1', 'CTSH', 'FOSB', 'JUN', 'LGALS1', 'MZB1', 'PDGFC', 'POLR2F', 'PON3', 'S100A11', 'SDC1', 'SSB', 'TNFRSF8']",16
Fold 97,"['ANGPTL2', 'CCL20', 'CCL7', 'CNTN1', 'CPA2', 'CRTAC1', 'CTSH', 'DSG4', 'IL2RA', 'JUN', 'LGALS1', 'MZB1', 'PON3', 'SPINT1', 'TNFRSF8']",15
Fold 98,"['CA6', 'CCL20', 'IL5RA', 'MZB1', 'NRP2', 'PON3']",6
Fold 99,"['CCL15', 'CCL19', 'CEACAM5', 'CXCL8', 'DSG4', 'FBP1', 'GNLY', 'IL5RA', 'LY96', 'MDGA1', 'MUC13', 'MZB1', 'PON3', 'SIGLEC7', 'SLAMF7', 'TNC', 'TNFRSF8', 'XPNPEP2']",18
