fold,AUC,AP,ACC,BACC,n_train,n_test
43,0.6502057613168724,0.5582939383482861,0.6944444444444444,0.6111111111111112,152,36
44,0.8263157894736842,0.8588460612706985,0.6666666666666666,0.6644736842105263,149,39
45,0.7318007662835249,0.4718511177778913,0.6578947368421053,0.5459770114942528,150,38
46,0.5599415204678364,0.6346394047880334,0.5675675675675675,0.5657894736842105,151,37
47,0.6283068783068783,0.7448982113214548,0.6153846153846154,0.6190476190476191,149,39
48,0.8964285714285714,0.8875,0.7631578947368421,0.775,150,38
49,0.7916666666666666,0.7480496354654067,0.7804878048780488,0.7696078431372549,147,41
50,0.8042328042328042,0.8443865038347571,0.6666666666666666,0.6865079365079365,149,39
51,0.8286713286713286,0.7396076001091676,0.7837837837837838,0.7937062937062938,151,37
52,0.48511904761904767,0.6415078799727832,0.4473684210526316,0.5178571428571428,150,38
53,0.5043103448275862,0.23149136541332666,0.6486486486486487,0.45905172413793105,151,37
54,0.8586956521739131,0.8386237741017153,0.7948717948717948,0.7880434782608696,149,39
55,0.7446153846153847,0.6407464381815828,0.7631578947368421,0.7092307692307692,150,38
56,0.7732919254658385,0.7303567255101301,0.6756756756756757,0.6273291925465838,151,37
57,0.7795031055900621,0.8826762205570713,0.6756756756756757,0.7251552795031055,151,37
58,0.8663594470046083,0.7061688311688312,0.7631578947368421,0.7442396313364055,150,38
59,0.8984615384615385,0.8340323585981153,0.868421052631579,0.8446153846153847,150,38
60,0.6833333333333333,0.6198828622358034,0.6410256410256411,0.6333333333333333,149,39
61,0.6168478260869565,0.5640768518551502,0.6153846153846154,0.5502717391304348,149,39
62,0.6354166666666666,0.5441252418032604,0.6666666666666666,0.6041666666666666,152,36
63,0.7408854166666666,0.7751116071428572,0.725,0.6875,148,40
64,0.881118881118881,0.9437740418242591,0.6756756756756757,0.7430069930069929,151,37
65,0.609375,0.6199657028945189,0.675,0.6354166666666667,148,40
66,0.7786458333333333,0.7217049972726418,0.7,0.6458333333333333,148,40
67,0.8579545454545454,0.7929288129955699,0.7631578947368421,0.7784090909090908,150,38
68,0.719047619047619,0.7244091172513178,0.6341463414634146,0.6273809523809524,147,41
69,0.7275362318840579,0.6721778167366402,0.631578947368421,0.6028985507246376,150,38
70,0.6314102564102564,0.4215554698600676,0.5526315789473685,0.5384615384615384,150,38
71,0.6041666666666667,0.22613636363636364,0.6842105263157895,0.609375,150,38
72,0.7245989304812834,0.7864944661436493,0.6666666666666666,0.677807486631016,149,39
73,0.754985754985755,0.6581557771037408,0.675,0.6396011396011396,148,40
74,0.7506265664160401,0.7929643112305649,0.7,0.6917293233082706,148,40
75,0.7105263157894737,0.6819231348426618,0.6153846153846154,0.6118421052631579,149,39
76,0.6861111111111112,0.6734220624501954,0.717948717948718,0.6958333333333333,149,39
77,0.7633333333333333,0.8150265761976843,0.6571428571428571,0.6833333333333333,153,35
78,0.6363636363636362,0.5949273654355323,0.6764705882352942,0.642292490118577,154,34
79,0.671875,0.646877874562332,0.6666666666666666,0.65625,152,36
80,0.6277777777777778,0.598773259841571,0.6410256410256411,0.5958333333333333,149,39
81,0.7102272727272727,0.7862266701479312,0.6842105263157895,0.6846590909090908,150,38
82,0.38235294117647056,0.5400641617821611,0.43243243243243246,0.4485294117647059,151,37
83,0.65,0.6232650390545127,0.6829268292682927,0.6785714285714286,147,41
84,0.6228571428571428,0.8009125579241982,0.48717948717948717,0.6,149,39
85,0.7786458333333333,0.6871686924294316,0.675,0.6041666666666667,148,40
86,0.7605263157894737,0.7955514221702469,0.717948717948718,0.7131578947368421,149,39
87,0.49579831932773105,0.58713090754864,0.39473684210526316,0.4243697478991597,150,38
88,0.59375,0.5757824471495137,0.5897435897435898,0.5475543478260869,149,39
89,0.5679012345679013,0.3976017484789415,0.6944444444444444,0.6111111111111112,152,36
90,0.5855072463768116,0.47520447756594386,0.5263157894736842,0.49275362318840576,150,38
91,0.8045977011494253,0.6304191260331611,0.6578947368421053,0.6609195402298851,150,38
92,0.6934865900383141,0.37848884300033725,0.6578947368421053,0.6992337164750958,150,38
93,0.6057971014492753,0.5195582794112206,0.6052631578947368,0.5231884057971015,150,38
94,0.7670454545454546,0.6740226237069268,0.7105263157894737,0.7159090909090908,150,38
95,0.8194444444444444,0.7613141216082393,0.8055555555555556,0.7916666666666667,152,36
96,0.8720238095238095,0.9232144492161889,0.6052631578947368,0.6875,150,38
97,0.39642857142857146,0.2433857884402349,0.5263157894736842,0.4857142857142857,150,38
98,0.7151702786377709,0.7528752306622326,0.6944444444444444,0.6857585139318885,152,36
99,0.6305555555555555,0.5705951310363074,0.5897435897435898,0.5541666666666667,149,39
