,Threshold,min FDP+
Fold n°1,0.05,0.6
Fold n°2,0.04,0.45161290322580644
Fold n°3,0.06999999999999999,0.4666666666666667
Fold n°4,0.09,0.3333333333333333
Fold n°5,0.13,0.2
Fold n°6,0.16,0.2
Fold n°7,0.09,0.5
Fold n°8,0.16,0.5
Fold n°9,0.06999999999999999,0.25
Fold n°10,0.09,0.5454545454545454
Fold n°11,0.08,0.3076923076923077
Fold n°12,0.08,0.42857142857142855
Fold n°13,0.01,0.8902439024390244
Fold n°14,0.08,0.36363636363636365
Fold n°15,0.02,0.7391304347826086
Fold n°16,0.13,0.14285714285714285
Fold n°17,0.09,0.2
Fold n°18,0.24000000000000002,0.6666666666666666
Fold n°19,0.08,0.35714285714285715
Fold n°20,0.11,0.1
Fold n°21,0.18000000000000002,0.3333333333333333
Fold n°22,0.09,0.18181818181818182
Fold n°23,0.09,0.25
Fold n°24,0.16,0.25
Fold n°25,0.09,0.45454545454545453
Fold n°26,0.2,0.3333333333333333
Fold n°27,0.2,0.25
Fold n°28,0.14,0.2
Fold n°29,0.04,0.3548387096774194
Fold n°30,0.06999999999999999,0.5
Fold n°31,0.14,0.25
Fold n°32,0.02,0.6833333333333333
Fold n°33,0.08,0.45454545454545453
Fold n°34,0.04,0.5625
Fold n°35,0.02,0.631578947368421
Fold n°36,0.11,0.2
Fold n°37,0.02,0.6885245901639344
Fold n°38,0.08,0.4666666666666667
Fold n°39,0.09999999999999999,0.16666666666666666
Fold n°40,0.060000000000000005,0.625
Fold n°41,0.12,0.2
Fold n°42,0.02,0.9069767441860465
Fold n°43,0.22,0.3333333333333333
Fold n°44,0.06999999999999999,0.7857142857142857
Fold n°45,0.06999999999999999,0.5263157894736842
Fold n°46,0.06999999999999999,0.5
Fold n°47,0.2,0.6666666666666666
Fold n°48,0.13,0.2857142857142857
Fold n°49,0.27,0.5
Fold n°50,0.06999999999999999,0.38461538461538464
Fold n°51,0.09999999999999999,0.4
Fold n°52,0.13,0.25
Fold n°53,0.060000000000000005,0.47368421052631576
Fold n°54,0.14,0.25
Fold n°55,0.060000000000000005,0.4
Fold n°56,0.12,0.2
Fold n°57,0.06999999999999999,0.5
Fold n°58,0.12,0.16666666666666666
Fold n°59,0.11,0.5
Fold n°60,0.05,0.5714285714285714
Fold n°61,0.11,0.09090909090909091
Fold n°62,0.14,0.3333333333333333
Fold n°63,0.05,0.7272727272727273
Fold n°64,0.04,0.3333333333333333
Fold n°65,0.04,0.5
Fold n°66,0.01,0.8024691358024691
Fold n°67,0.11,0.3333333333333333
Fold n°68,0.060000000000000005,0.3157894736842105
Fold n°69,0.25,0.5
Fold n°70,0.12,0.5714285714285714
Fold n°71,0.04,0.5882352941176471
Fold n°72,0.09,0.3333333333333333
Fold n°73,0.02,0.7758620689655172
Fold n°74,0.06999999999999999,0.6666666666666666
Fold n°75,0.04,0.8
Fold n°76,0.05,0.5263157894736842
Fold n°77,0.15000000000000002,0.3333333333333333
Fold n°78,0.17,0.25
Fold n°79,0.11,0.2857142857142857
Fold n°80,0.12,0.3333333333333333
Fold n°81,0.13,0.2
Fold n°82,0.02,0.6721311475409836
Fold n°83,0.12,0.3333333333333333
Fold n°84,0.22,0.5
Fold n°85,0.19,0.25
Fold n°86,0.09999999999999999,0.3
Fold n°87,0.03,0.896551724137931
Fold n°88,0.15000000000000002,0.16666666666666666
Fold n°89,0.09,0.7777777777777778
Fold n°90,0.03,0.6666666666666666
Fold n°91,0.16,0.6666666666666666
Fold n°92,0.02,0.58
Fold n°93,0.16,0.5
Fold n°94,0.12,0.1
Fold n°95,0.08,0.4
Fold n°96,0.12,0.2857142857142857
Fold n°97,0.06999999999999999,0.35714285714285715
Fold n°98,0.16,0.25
Fold n°99,0.03,0.7333333333333333
Fold n°100,0.01,0.75
