,Feature Name
Feature n°1,NK_cells_CD56brCD16-CD9hi_stromal_area
Feature n°2,Macrophages_M1_M2_stromal_area
Feature n°3,NKT_glandfront_area
Feature n°4,aSMA-br_mesenchymal_stromal_area
Feature n°5,Gland_mesenchymal_intragland_eccentricity
Feature n°6,CD4_T_cells_FoxP3+_glandfront_celldistance
