fold,AUC,AP,ACC,BACC,n_train,n_test
48,0.8392857142857143,0.6835760971055089,0.6578947368421053,0.6071428571428572,150,38
49,0.5625,0.538233335572228,0.4878048780487805,0.4852941176470588,147,41
50,0.6243386243386243,0.6519536831177506,0.5897435897435898,0.6031746031746031,149,39
51,0.743006993006993,0.5755895338044227,0.6486486486486487,0.6188811188811189,151,37
52,0.7142857142857143,0.8311429642709507,0.5789473684210527,0.6517857142857143,150,38
53,0.5818965517241379,0.39571075261864735,0.5405405405405406,0.48060344827586204,151,37
54,0.7228260869565217,0.7356171606171606,0.6410256410256411,0.6576086956521738,149,39
55,0.78,0.6867813697198539,0.6578947368421053,0.6476923076923078,150,38
56,0.7577639751552795,0.6496681754009456,0.6216216216216216,0.5978260869565217,151,37
57,0.6242236024844721,0.7797755728401581,0.5405405405405406,0.5186335403726708,151,37
58,0.9032258064516129,0.6728105228105228,0.6052631578947368,0.7580645161290323,150,38
59,0.7446153846153846,0.6456846909276059,0.6842105263157895,0.6307692307692307,150,38
60,0.6472222222222221,0.5590006052503472,0.6410256410256411,0.6333333333333333,149,39
61,0.6766304347826086,0.5423043941892461,0.5384615384615384,0.5230978260869565,149,39
62,0.5208333333333333,0.5033857597716294,0.5555555555555556,0.4791666666666667,152,36
63,0.734375,0.6892326423576424,0.65,0.6458333333333333,148,40
64,0.8986013986013986,0.9522252789644092,0.7297297297297297,0.7814685314685315,151,37
65,0.6927083333333333,0.6295633627564208,0.6,0.59375,148,40
66,0.5546875,0.5385043109617746,0.525,0.5208333333333333,148,40
67,0.6889204545454546,0.5630697564496907,0.7368421052631579,0.7301136363636364,150,38
68,0.7154761904761905,0.7500971140301189,0.6341463414634146,0.6345238095238095,147,41
69,0.5884057971014494,0.5666763061499903,0.5526315789473685,0.5608695652173913,150,38
70,0.6730769230769231,0.586193387509177,0.6578947368421053,0.6378205128205128,150,38
71,0.734375,0.3069561157796452,0.6842105263157895,0.5416666666666666,150,38
72,0.5588235294117647,0.6644268763066599,0.46153846153846156,0.4692513368983957,149,39
73,0.7279202279202279,0.6348388453651612,0.65,0.6809116809116809,148,40
74,0.581453634085213,0.6379152038554026,0.525,0.5225563909774436,148,40
75,0.5592105263157895,0.6545067354504739,0.5897435897435898,0.5881578947368421,149,39
76,0.5458333333333333,0.4533762645852407,0.48717948717948717,0.48333333333333334,149,39
77,0.8350000000000001,0.8548887326983303,0.6571428571428571,0.6833333333333333,153,35
78,0.6778656126482214,0.5232052187266091,0.5882352941176471,0.5533596837944664,154,34
79,0.8140625,0.815181538125617,0.8055555555555556,0.7875,152,36
80,0.7472222222222222,0.6860266486063588,0.6410256410256411,0.6333333333333333,149,39
81,0.7329545454545454,0.7540419628698178,0.5263157894736842,0.5482954545454546,150,38
82,0.6029411764705883,0.7183100114679064,0.4864864864864865,0.49411764705882355,151,37
83,0.6690476190476191,0.7019778800424976,0.5853658536585366,0.5845238095238096,147,41
84,0.7871428571428571,0.8677316141031313,0.6923076923076923,0.76,149,39
85,0.70703125,0.619954162685141,0.7,0.6875,148,40
86,0.7552631578947369,0.6914391765784955,0.5641025641025641,0.5552631578947369,149,39
87,0.6176470588235294,0.7229062549364142,0.5,0.5028011204481793,150,38
88,0.5597826086956521,0.521669236383111,0.48717948717948717,0.4701086956521739,149,39
89,0.5905349794238683,0.5104575163398692,0.6111111111111112,0.5185185185185185,152,36
90,0.763768115942029,0.7253075115459016,0.7368421052631579,0.7362318840579709,150,38
91,0.5862068965517241,0.28076218836078837,0.5526315789473685,0.4386973180076628,150,38
92,0.5670498084291188,0.2875462013619908,0.5789473684210527,0.5325670498084292,150,38
93,0.7159420289855072,0.6591166381491458,0.6578947368421053,0.6246376811594203,150,38
94,0.6022727272727273,0.6041288090528609,0.5,0.4744318181818182,150,38
95,0.7569444444444444,0.6296527163496979,0.6111111111111112,0.5833333333333333,152,36
96,0.8110119047619049,0.8372622335704282,0.6578947368421053,0.6845238095238095,150,38
97,0.6178571428571429,0.49578056102823903,0.6052631578947368,0.5392857142857144,150,38
98,0.7647058823529411,0.7645123839009289,0.6388888888888888,0.6331269349845201,152,36
99,0.6375000000000001,0.5076410890376432,0.6153846153846154,0.575,149,39
