,{'C': np.float64(0.01)},{'C': np.float64(0.027825594022071243)},{'C': np.float64(0.0774263682681127)},{'C': np.float64(0.21544346900318834)},{'C': np.float64(0.5994842503189409)},{'C': np.float64(1.6681005372000592)},{'C': np.float64(4.6415888336127775)},{'C': np.float64(12.915496650148826)},{'C': np.float64(35.93813663804626)},{'C': np.float64(100.0)}
artificial.1,0.0,0.0,0.0,0.0011639905392453475,0.028212201773947367,0.04565617144874308,0.051128058854917405,0.05503634212563842,0.06148605841875413,0.07101184242814808
artificial.2,0.0,0.0,0.0,0.03007152011902018,0.12247411819935641,0.17481906026690217,0.19427699755530195,0.2054128571714668,0.22112432473874585,0.2359068981924065
artificial.3,0.0,0.0,0.0,0.004333163360099222,0.012162561451205787,0.01731890982538991,0.01947178106366879,0.021179382744152146,0.024422442429092237,0.02647686313643714
artificial.4,0.0,0.0,0.0,0.01624603669799025,0.05064335875546086,0.0569687989828287,0.06064908146521117,0.062060307467397914,0.06306021811875528,0.06669880738597811
artificial.5,0.0,0.0,0.0,0.0028244608268538,0.007397708398465045,0.011189517359502285,0.013681729069112964,0.015034319633047301,0.018950836407793867,0.024668592917510297
artificial.6,0.0,0.0,0.008,0.0919243004424097,0.11824287710089613,0.1086077257570249,0.10795489516482161,0.10821720595767613,0.10916636619949645,0.11366256770978908
artificial.7,0.0,0.0,0.0,0.0009601472702382876,0.021326837006447354,0.0324450812323607,0.03514429376933745,0.03796379387554562,0.041637628143190754,0.04826031194503243
artificial.8,0.0,0.0,0.0,0.010504975978322662,0.022089226860332354,0.022222755119665323,0.021101828029264486,0.021564610990050453,0.02172075889611712,0.020589617719010432
artificial.9,0.0,0.0,0.0025663820489842414,0.020186833928819214,0.05261930922989726,0.05989905940496594,0.06316865471468466,0.06624543054924259,0.0708175436308488,0.0811576297056621
artificial.10,0.0,0.0,0.0,0.0,0.0007863150583284215,0.0020120465244648418,0.0033990564400219955,0.0044316747684533305,0.004697430032309369,0.006681758727456796
artificial.11,0.0,0.0,0.004,0.05230730009990244,0.06242987118538779,0.06060502428052939,0.0612946304031844,0.064596191307704,0.07008533315474455,0.07456987863645136
artificial.12,0.0,0.0,0.0,0.008275225999128768,0.014173636944225734,0.018549071032884328,0.020703450596612705,0.02121614240208428,0.02299047792196321,0.02716765535547519
artificial.13,0.0,0.0,0.0,0.0,0.0003628141463062265,0.001259630330524354,0.002308435663625212,0.0025158272804366626,0.0027214325837279707,0.003229208205920373
artificial.14,0.0,0.0,0.0,0.0028182696368203395,0.02227308544375314,0.029058032341962636,0.0327866142205247,0.03496581954667525,0.03835058721346823,0.0443180785242083
artificial.15,0.0,0.0,0.0,0.021202319921019442,0.052784733590119995,0.06488442508797057,0.06863111839120428,0.07220365913937112,0.074805012506341,0.08042706979452618
artificial.16,0.0,0.0,0.0,0.0,0.008880097520310595,0.018995239381161842,0.0221429817288841,0.02471697266002698,0.02779002181187703,0.0318359433411817
artificial.17,0.0,0.0,0.0,0.004798301193209163,0.03908313293785808,0.05342576645107559,0.06192142480881323,0.06792243539731768,0.07066582512179435,0.07666659361010347
artificial.18,0.0,0.0,0.002,0.0030996141603154637,0.003710141949448782,0.0068340961824861525,0.008904193778222377,0.010429380334533134,0.011688011547098616,0.0144490470673694
artificial.19,0.0,0.0,0.0,0.000562574256547223,0.019181895486578397,0.0285231602516554,0.03126312947747581,0.0330673014219124,0.034120213727873556,0.03622899815403613
artificial.20,0.0,0.0,0.004,0.07407406380113511,0.1615184689423842,0.1735017269187991,0.18402609006083437,0.19482984334846234,0.2060567175216185,0.2218669710272992
artificial.21,0.0,0.0,0.0,0.004331267027813688,0.03580090482688916,0.042655614506422336,0.04872924997952948,0.051542969563195304,0.05594827242627891,0.06492509361746619
artificial.22,0.0,0.0,0.0,0.01898979692958927,0.07982572070541841,0.09112030939085967,0.09608592251383602,0.10035599081067577,0.10386786064735576,0.11279776757018098
artificial.23,0.0,0.0,0.0,0.0019728630534451477,0.006211416284010732,0.00812356780555054,0.00971592511203233,0.010454339375718371,0.011405908485708105,0.012128191946486865
artificial.24,0.0,0.0,0.0,0.0008444673053437629,0.008523381640852838,0.01820340166511645,0.02183183220249699,0.022988554173190356,0.022809553764104623,0.025672456388073642
artificial.25,0.0,0.0,0.0,0.009843744230447133,0.030605474691920435,0.04198676933430302,0.0478648968374091,0.05038884099012974,0.05274107794626108,0.05676539104027822
artificial.26,0.0,0.0,0.0,0.0033626256331145614,0.018039467021562665,0.023037008148238888,0.026816555413225213,0.029939546948634013,0.03214401649625196,0.03542236470232502
artificial.27,0.0,0.0,0.0,0.0,0.0,8.974770849676896e-05,0.000553727194540857,0.0007031186664830873,0.0013095950349526464,0.0035271819004809887
artificial.28,0.0,0.0,0.0,0.007960886839372029,0.05614332220218475,0.0694145073695741,0.07790867104741842,0.08522998072125042,0.09367785629406086,0.10617966694960758
artificial.29,0.0,0.0,0.0,0.001987443752279252,0.009617372953247903,0.009755230247735523,0.009899008634195787,0.010618280414299608,0.012170944992967444,0.013472319327278152
artificial.30,0.0,0.0,0.0,0.0,0.002667397484262239,0.006077604419705803,0.0062626387295574805,0.005822914862610103,0.005908173163460838,0.007108807744777352
artificial.31,0.0,0.0,0.0,0.0,0.0007294672891607876,0.0049761727275971735,0.007687680891772607,0.007951313921227474,0.008091728478999229,0.00937194884862033
artificial.32,0.0,0.0,0.0,0.0012558142353097427,0.013659092781935648,0.020544613250082697,0.02436471884293645,0.02697178737870946,0.02714811627770013,0.028724512170160837
artificial.33,0.0,0.0,0.0,0.0024161963792769694,0.019057356701433756,0.025330433498735573,0.029596443540091374,0.032986364401863366,0.035621647460710344,0.040515503202597475
artificial.34,0.0,0.0,0.0,0.012482373618365829,0.027640137929405263,0.03459383192055677,0.04145049245689008,0.045276951671579475,0.04770523693596107,0.05123450732567861
artificial.35,0.0,0.0,0.0,0.012175348977801566,0.02143356082184943,0.024149430176963648,0.02368513064907086,0.022747418511756788,0.021194932413184292,0.01923584683427224
artificial.36,0.0,0.0,0.0,0.0,0.0024134894626507996,0.00466130321206943,0.005828752882519844,0.0075350855484320346,0.009377765883545315,0.014464660692002222
artificial.37,0.0,0.0,0.0,0.09999958286789098,0.1339056035422852,0.11963885586492323,0.1198412400277823,0.12358365747968784,0.13201238997947556,0.15804259889212832
artificial.38,0.0,0.0,0.0,0.0018265831348298525,0.006308316254742903,0.009641530724498524,0.012751818167201237,0.013840418659824761,0.014937634780448126,0.016564478020838526
artificial.39,0.0,0.0,0.0,0.003700296023257853,0.030963563294109916,0.03944739391067261,0.04195588172834274,0.04484712160934504,0.0480350424220952,0.05456242848754694
artificial.40,0.0,0.0,0.0,0.01000427194900998,0.02826675835334714,0.038203061704061604,0.04177642687953749,0.044788362024047366,0.04752988566846563,0.05217825458709581
artificial.41,0.0,0.0,0.0,0.0023592033622605074,0.010693051182303496,0.016947874937174298,0.022096971405399384,0.02539407794164668,0.028208558969415973,0.03184907742700456
artificial.42,0.0,0.0,0.0,0.020372128217978045,0.06329095325944961,0.07538938646811524,0.07776038990376508,0.07913285123290457,0.07895925225762196,0.08692658312969752
artificial.43,0.0,0.0,0.0,0.0009661879083625706,0.01982293468136304,0.03405795810454773,0.040201764456957736,0.04196840180512133,0.04123062222615061,0.04234183324751429
