,Threshold,min FDP+
Fold n°1,0.060000000000000005,0.3333333333333333
Fold n°2,0.11,0.5
Fold n°3,0.11,0.7142857142857143
Fold n°4,0.04,0.7333333333333333
Fold n°5,0.09999999999999999,0.4
Fold n°6,0.04,0.4864864864864865
Fold n°7,0.09999999999999999,0.25
Fold n°8,0.14,0.5
Fold n°9,0.09999999999999999,0.375
Fold n°10,0.16,0.4
Fold n°11,0.06999999999999999,0.17647058823529413
Fold n°12,0.11,0.2222222222222222
Fold n°13,0.08,0.5
Fold n°14,0.05,0.6190476190476191
Fold n°15,0.18000000000000002,0.25
Fold n°16,0.04,0.34375
Fold n°17,0.14,0.5
Fold n°18,0.03,0.6666666666666666
Fold n°19,0.01,0.8787878787878788
Fold n°20,0.09999999999999999,0.3333333333333333
Fold n°21,0.13,0.2
Fold n°22,0.15000000000000002,0.5
Fold n°23,0.04,0.6538461538461539
Fold n°24,0.060000000000000005,0.5714285714285714
Fold n°25,0.03,0.5405405405405406
Fold n°26,0.01,0.7456140350877193
Fold n°27,0.03,0.5945945945945946
Fold n°28,0.06999999999999999,0.42857142857142855
Fold n°29,0.05,0.7142857142857143
Fold n°30,0.2,0.3333333333333333
Fold n°31,0.14,0.2
Fold n°32,0.03,0.6086956521739131
Fold n°33,0.14,0.6
Fold n°34,0.06999999999999999,0.3684210526315789
Fold n°35,0.06999999999999999,0.5
Fold n°36,0.08,0.18181818181818182
Fold n°37,0.14,0.25
Fold n°38,0.15000000000000002,0.75
Fold n°39,0.060000000000000005,0.5555555555555556
Fold n°40,0.06999999999999999,0.2857142857142857
Fold n°41,0.11,0.625
Fold n°42,0.03,0.5952380952380952
Fold n°43,0.03,0.36363636363636365
Fold n°44,0.06999999999999999,0.2727272727272727
Fold n°45,0.02,0.8367346938775511
Fold n°46,0.09999999999999999,0.375
Fold n°47,0.15000000000000002,0.4
Fold n°48,0.14,0.3333333333333333
Fold n°49,0.14,0.3333333333333333
Fold n°50,0.06999999999999999,0.3333333333333333
Fold n°51,0.05,0.5
Fold n°52,0.13,0.14285714285714285
Fold n°53,0.13,0.3333333333333333
Fold n°54,0.060000000000000005,0.375
Fold n°55,0.04,0.8461538461538461
Fold n°56,0.03,0.5681818181818182
Fold n°57,0.09999999999999999,0.4
Fold n°58,0.03,0.41304347826086957
Fold n°59,0.16,0.6666666666666666
Fold n°60,0.04,0.3611111111111111
Fold n°61,0.06999999999999999,0.7857142857142857
Fold n°62,0.05,0.4
Fold n°63,0.06999999999999999,0.42857142857142855
Fold n°64,0.06999999999999999,0.4666666666666667
Fold n°65,0.11,0.16666666666666666
Fold n°66,0.09999999999999999,0.625
Fold n°67,0.15000000000000002,0.2
Fold n°68,0.13,0.6666666666666666
Fold n°69,0.02,0.6857142857142857
Fold n°70,0.05,0.4
Fold n°71,0.060000000000000005,0.2857142857142857
Fold n°72,0.2,0.3333333333333333
Fold n°73,0.03,0.425531914893617
Fold n°74,0.11,0.42857142857142855
Fold n°75,0.15000000000000002,0.2857142857142857
Fold n°76,0.01,0.897196261682243
Fold n°77,0.12,0.2857142857142857
Fold n°78,0.03,0.7714285714285715
Fold n°79,0.060000000000000005,0.38095238095238093
Fold n°80,0.09,0.4
Fold n°81,0.03,0.5555555555555556
Fold n°82,0.08,0.17647058823529413
Fold n°83,0.01,0.6796116504854369
Fold n°84,0.02,0.6545454545454545
Fold n°85,0.13,0.3333333333333333
Fold n°86,0.14,0.3333333333333333
Fold n°87,0.06999999999999999,0.6428571428571429
Fold n°88,0.04,0.64
Fold n°89,0.05,0.43478260869565216
Fold n°90,0.17,0.6
Fold n°91,0.12,0.2
Fold n°92,0.15000000000000002,0.2
Fold n°93,0.11,0.25
Fold n°94,0.17,0.25
Fold n°95,0.08,0.5
Fold n°96,0.11,0.2222222222222222
Fold n°97,0.03,0.6097560975609756
Fold n°98,0.03,0.6111111111111112
Fold n°99,0.09999999999999999,0.5
Fold n°100,0.23,0.5
