,Threshold,min FDP+
Fold n°1,0.060000000000000005,0.21875
Fold n°2,0.09999999999999999,0.35714285714285715
Fold n°3,0.18000000000000002,0.16666666666666666
Fold n°4,0.03,0.559322033898305
Fold n°5,0.06999999999999999,0.23076923076923078
Fold n°6,0.11,0.4
Fold n°7,0.11,0.4
Fold n°8,0.03,0.5777777777777777
Fold n°9,0.09,0.4117647058823529
Fold n°10,0.14,0.25
Fold n°11,0.12,0.4444444444444444
Fold n°12,0.16,0.25
Fold n°13,0.11,0.4
Fold n°14,0.04,0.6511627906976745
Fold n°15,0.03,0.7446808510638298
Fold n°16,0.14,0.4
Fold n°17,0.15000000000000002,0.14285714285714285
Fold n°18,0.09999999999999999,0.5
Fold n°19,0.15000000000000002,0.2857142857142857
Fold n°20,0.18000000000000002,0.3333333333333333
Fold n°21,0.13,0.16666666666666666
Fold n°22,0.15000000000000002,0.16666666666666666
Fold n°23,0.11,0.21428571428571427
Fold n°24,0.09,0.5
Fold n°25,0.05,0.53125
Fold n°26,0.06999999999999999,0.5384615384615384
Fold n°27,0.09999999999999999,0.2
Fold n°28,0.060000000000000005,0.5333333333333333
Fold n°29,0.060000000000000005,0.2647058823529412
Fold n°30,0.16,0.3333333333333333
Fold n°31,0.06999999999999999,0.52
Fold n°32,0.16,0.16666666666666666
Fold n°33,0.06999999999999999,0.36
Fold n°34,0.06999999999999999,0.2222222222222222
Fold n°35,0.09999999999999999,0.4
Fold n°36,0.06999999999999999,0.6666666666666666
Fold n°37,0.12,0.4444444444444444
Fold n°38,0.11,0.5555555555555556
Fold n°39,0.13,0.2222222222222222
Fold n°40,0.11,0.3
Fold n°41,0.11,0.2
Fold n°42,0.12,0.25
Fold n°43,0.15000000000000002,0.5
Fold n°44,0.12,0.36363636363636365
Fold n°45,0.06999999999999999,0.38095238095238093
Fold n°46,0.09,0.4117647058823529
Fold n°47,0.02,0.6818181818181818
Fold n°48,0.03,0.5964912280701754
Fold n°49,0.09999999999999999,0.5
Fold n°50,0.05,0.5277777777777778
Fold n°51,0.14,0.16666666666666666
Fold n°52,0.08,0.6111111111111112
Fold n°53,0.11,0.21428571428571427
Fold n°54,0.15000000000000002,0.14285714285714285
Fold n°55,0.17,0.2
Fold n°56,0.12,0.1
Fold n°57,0.02,0.7361111111111112
Fold n°58,0.06999999999999999,0.5
Fold n°59,0.09,0.7142857142857143
Fold n°60,0.09,0.46153846153846156
Fold n°61,0.060000000000000005,0.3333333333333333
Fold n°62,0.15000000000000002,0.4
Fold n°63,0.04,0.5227272727272727
Fold n°64,0.02,0.6567164179104478
Fold n°65,0.02,0.6883116883116883
Fold n°66,0.060000000000000005,0.7931034482758621
Fold n°67,0.04,0.5526315789473685
Fold n°68,0.09,0.29411764705882354
Fold n°69,0.06999999999999999,0.23076923076923078
Fold n°70,0.03,0.5081967213114754
Fold n°71,0.05,0.6923076923076923
Fold n°72,0.11,0.2727272727272727
Fold n°73,0.08,0.5
Fold n°74,0.060000000000000005,0.3235294117647059
Fold n°75,0.12,0.18181818181818182
Fold n°76,0.15000000000000002,0.375
Fold n°77,0.13,0.375
Fold n°78,0.04,0.4444444444444444
Fold n°79,0.06999999999999999,0.34782608695652173
Fold n°80,0.11,0.36363636363636365
Fold n°81,0.060000000000000005,0.4782608695652174
Fold n°82,0.08,0.42105263157894735
Fold n°83,0.12,0.18181818181818182
Fold n°84,0.12,0.7
Fold n°85,0.15000000000000002,0.16666666666666666
Fold n°86,0.08,0.4090909090909091
Fold n°87,0.09,0.5714285714285714
Fold n°88,0.06999999999999999,0.5714285714285714
Fold n°89,0.09,0.6
Fold n°90,0.09999999999999999,0.5
Fold n°91,0.17,0.2
Fold n°92,0.08,0.3333333333333333
Fold n°93,0.06999999999999999,0.48148148148148145
Fold n°94,0.15000000000000002,0.4
Fold n°95,0.14,0.3333333333333333
Fold n°96,0.08,0.5294117647058824
Fold n°97,0.16,0.2
Fold n°98,0.06999999999999999,0.7
Fold n°99,0.060000000000000005,0.46153846153846156
Fold n°100,0.09999999999999999,0.375
