,Threshold,min FDP+
Fold n°1,0.13,0.8
Fold n°2,0.060000000000000005,0.825
Fold n°3,0.27,0.5
Fold n°4,0.2,0.16666666666666666
Fold n°5,0.13,0.5333333333333333
Fold n°6,0.01,0.9935897435897436
Fold n°7,0.15000000000000002,0.38461538461538464
Fold n°8,0.15000000000000002,0.5
Fold n°9,0.03,0.8421052631578947
Fold n°10,0.21000000000000002,0.2
Fold n°11,0.28,0.5
Fold n°12,0.25,0.25
Fold n°13,0.25,0.5
Fold n°14,0.18000000000000002,0.42857142857142855
Fold n°15,0.29000000000000004,0.5
Fold n°16,0.17,0.4
Fold n°17,0.03,0.9041095890410958
Fold n°18,0.05,0.9777777777777777
Fold n°19,0.17,0.09090909090909091
Fold n°20,0.04,0.8870967741935484
Fold n°21,0.27,0.25
Fold n°22,0.14,0.5384615384615384
Fold n°23,0.23,0.25
Fold n°24,0.09999999999999999,0.56
Fold n°25,0.28,0.5
Fold n°26,0.12,0.4444444444444444
Fold n°27,0.11,0.5882352941176471
Fold n°28,0.03,0.9852941176470589
Fold n°29,0.14,0.5833333333333334
Fold n°30,0.24000000000000002,0.5
Fold n°31,0.02,0.8679245283018868
Fold n°32,0.11,0.8125
Fold n°33,0.08,0.6666666666666666
Fold n°34,0.25,0.25
Fold n°35,0.14,0.8888888888888888
Fold n°36,0.27,0.5
Fold n°37,0.2,0.25
Fold n°38,0.06999999999999999,0.6486486486486487
Fold n°39,0.060000000000000005,0.7352941176470589
Fold n°40,0.03,0.7901234567901234
Fold n°41,0.04,0.6470588235294118
Fold n°42,0.12,0.8
Fold n°43,0.03,0.8205128205128205
Fold n°44,0.060000000000000005,0.7804878048780488
Fold n°45,0.24000000000000002,0.5
Fold n°46,0.23,0.16666666666666666
Fold n°47,0.04,0.8135593220338984
Fold n°48,0.03,0.7023809523809523
Fold n°49,0.18000000000000002,0.2
Fold n°50,0.22,0.25
Fold n°51,0.16,1.0
Fold n°52,0.39,1.0
Fold n°53,0.29000000000000004,0.5
Fold n°54,0.29000000000000004,0.4
Fold n°55,0.16,0.3333333333333333
Fold n°56,0.11,0.6111111111111112
Fold n°57,0.12,0.38461538461538464
Fold n°58,0.18000000000000002,0.5
Fold n°59,0.21000000000000002,0.25
Fold n°60,0.21000000000000002,0.16666666666666666
Fold n°61,0.01,0.9861111111111112
Fold n°62,0.2,0.3333333333333333
Fold n°63,0.19,0.3
Fold n°64,0.17,0.42857142857142855
Fold n°65,0.19,0.6
Fold n°66,0.09999999999999999,0.6
Fold n°67,0.21000000000000002,0.6
Fold n°68,0.16,0.6
Fold n°69,0.25,0.25
Fold n°70,0.19,0.6666666666666666
Fold n°71,0.26,0.3333333333333333
Fold n°72,0.25,0.5
Fold n°73,0.08,0.5714285714285714
Fold n°74,0.21000000000000002,0.42857142857142855
Fold n°75,0.25,0.75
Fold n°76,0.24000000000000002,0.6666666666666666
Fold n°77,0.24000000000000002,0.5
Fold n°78,0.16,0.8
Fold n°79,0.28,0.6666666666666666
Fold n°80,0.21000000000000002,0.25
Fold n°81,0.28,0.25
Fold n°82,0.09999999999999999,0.7894736842105263
Fold n°83,0.17,0.5
Fold n°84,0.31,0.5
Fold n°85,0.28,0.4
Fold n°86,0.25,0.3333333333333333
Fold n°87,0.11,0.7142857142857143
Fold n°88,0.23,0.75
Fold n°89,0.16,0.625
Fold n°90,0.28,0.6666666666666666
Fold n°91,0.23,0.25
Fold n°92,0.02,0.8627450980392157
Fold n°93,0.27,0.5
Fold n°94,0.03,0.7088607594936709
Fold n°95,0.31,0.3333333333333333
Fold n°96,0.24000000000000002,0.2
Fold n°97,0.28,0.6666666666666666
Fold n°98,0.31,0.5
Fold n°99,0.14,0.6428571428571429
Fold n°100,0.25,0.6666666666666666
