,Fold selected features,Fold #features
Fold_0,"['CA6', 'CCL15', 'CCL20', 'CRTAC1', 'GDF15', 'IL2RB', 'LGALS1', 'MZB1', 'PON3']",9
Fold_1,"['CA6', 'CNTN5', 'JUN', 'MZB1', 'NCAM2', 'PON3']",6
Fold_2,"['CA6', 'MZB1', 'TNFRSF8']",3
Fold_3,"['CCL15', 'CNTN5', 'CPA2', 'CTSH', 'DSG4', 'MZB1']",6
Fold_4,"['CCL20', 'CRTAC1', 'MZB1', 'NCAM2', 'TFPI2']",5
Fold_5,"['CA6', 'CCL15', 'CCL20', 'CCL7', 'CNTN1', 'CNTN5', 'CRTAC1', 'CTSH', 'CTSL', 'DSG4', 'FBP1', 'FOSB', 'LGALS9', 'MDGA1', 'MZB1', 'NCAM2', 'NOMO1', 'TFPI2', 'VAT1']",19
Fold_6,"['CCL20', 'CXCL13', 'MUC13', 'MZB1']",4
Fold_7,"['CCL20', 'CNTN5', 'CRTAC1', 'JUN', 'MDGA1', 'MZB1', 'NCAM2', 'TMPRSS5']",8
Fold_8,"['CA6', 'CNTN5', 'MZB1']",3
Fold_9,"['CA6', 'CCL15', 'CCL20', 'CNTN5', 'CTSL', 'DPT', 'DSG4', 'GDF15', 'LILRB1', 'LRRC25', 'MZB1', 'NCAM2', 'PON3', 'TFPI2']",14
Fold_10,"['CA6', 'CCL15', 'CCL20', 'CLSPN', 'CPA2', 'CRTAC1', 'CTSH', 'FOSB', 'GNLY', 'IL17C', 'IL5RA', 'JUN', 'MDGA1', 'MZB1', 'PON3', 'TNFRSF8']",16
Fold_11,"['CNTN5', 'CRTAC1', 'LGALS1', 'MZB1', 'TNFRSF8', 'XPNPEP2']",6
Fold_12,"['CA6', 'CCL15', 'CNTN5', 'CTSL', 'DPT', 'DSG4', 'GDF15', 'IGFBPL1', 'MZB1', 'NCAM2', 'PON3', 'SDC1', 'TNC', 'VWF']",14
Fold_13,"['CNTN5', 'CRTAC1', 'HLA-DRA', 'MZB1', 'TMPRSS5']",5
Fold_14,"['CA6', 'CCL20', 'MZB1']",3
Fold_15,"['ANGPTL2', 'CA6', 'CCL20', 'CNTN5', 'CRTAC1', 'CTSL', 'FCAR', 'HLA-DRA', 'IGFBPL1', 'IL2RB', 'JUN', 'LGALS1', 'NCAM2', 'PON3', 'TNFRSF8', 'VAT1']",16
Fold_16,"['CCL20', 'IL2RB', 'LGALS1', 'MSLN', 'MZB1']",5
Fold_17,"['BAIAP2', 'CCL15', 'CCL20', 'CCL7', 'CES2', 'CNTN1', 'CPA2', 'CRTAC1', 'CTSH', 'CTSL', 'DSG4', 'IL32', 'JUN', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'SDC1', 'SPINK6']",19
Fold_18,"['CA6', 'CCL15', 'CNTN5', 'CRTAC1', 'CTSH', 'CTSL', 'FBP1', 'FOSB', 'LGALS9', 'MDGA1', 'MZB1', 'NCAM2', 'PON3', 'TMPRSS5', 'TNFRSF8']",15
Fold_19,"['BAIAP2', 'CA6', 'CCL20', 'CNTN5', 'CRTAC1', 'CSTB', 'IGFBPL1', 'IL2RA', 'JUN', 'LGALS1', 'LTBP3', 'MDGA1', 'MZB1', 'NCAM2', 'NDRG1', 'PSIP1', 'S100A16', 'VWA1']",18
Fold_20,"['CCL15', 'CCL20', 'CNTN5', 'CRTAC1', 'CTSL', 'MZB1']",6
Fold_21,"['CA6', 'CCL20', 'CCL7', 'CNTN5', 'CRTAC1', 'CXCL8', 'FOSB', 'GRN', 'LGALS1', 'LGALS9', 'MSLN', 'MZB1', 'NCAM2', 'PON3', 'TFPI2', 'VAT1']",16
Fold_22,"['CA6', 'CCL20', 'CNTN5', 'FCAR', 'IL2RA', 'JUN', 'LRRC25', 'MZB1', 'TNFRSF8']",9
Fold_23,"['CA6', 'MDGA1', 'MZB1', 'PON3']",4
Fold_24,"['CCL15', 'CNTN5', 'CPA2', 'CTSH', 'DPT', 'DSG4', 'MDGA1', 'MZB1', 'NCAM2', 'PON3', 'TNC']",11
