fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.5405844155844156,0.5011781523825134,0.5555555555555556,0.5324675324675324,152,36
1,0.7,0.39323757763975153,0.6666666666666666,0.6120689655172413,149,39
2,0.43716577540106955,0.5388340177387922,0.46153846153846156,0.482620320855615,149,39
3,0.606516290726817,0.6377968273519845,0.675,0.6729323308270676,148,40
4,0.7272727272727273,0.5660286683013956,0.7567567567567568,0.7482517482517483,151,37
5,0.6164021164021164,0.568782305914659,0.5897435897435898,0.5753968253968254,149,39
6,0.4876543209876543,0.34314204863865305,0.5897435897435898,0.49537037037037035,149,39
7,0.7692307692307692,0.8523193880924145,0.5135135135135135,0.6073717948717949,151,37
8,0.6666666666666665,0.41929607701666527,0.5789473684210527,0.5352564102564102,150,38
9,0.5601023017902813,0.47605093357233225,0.55,0.5242966751918159,148,40
10,0.6698369565217391,0.537116676215941,0.6666666666666666,0.6317934782608696,149,39
11,0.6547619047619047,0.5122608872608874,0.8108108108108109,0.6865079365079365,151,37
12,0.7958579881656804,0.6992934359837193,0.717948717948718,0.6346153846153846,149,39
13,0.5652173913043479,0.4901319624075042,0.6052631578947368,0.5811594202898551,150,38
14,0.5802005012531328,0.6220930616013718,0.55,0.5488721804511278,148,40
15,0.5787878787878787,0.5114417431050291,0.5945945945945946,0.5742424242424242,151,37
16,0.7690217391304348,0.7630476477104766,0.7435897435897436,0.7255434782608696,149,39
17,0.8096590909090909,0.7758029351137862,0.7631578947368421,0.7528409090909092,150,38
18,0.7994652406417113,0.8755940032853906,0.717948717948718,0.7433155080213903,149,39
19,0.6979166666666666,0.6504602525742231,0.675,0.6354166666666667,148,40
20,0.8493589743589743,0.7574502366062468,0.7297297297297297,0.7211538461538461,151,37
21,0.7391304347826086,0.6317951350120468,0.6410256410256411,0.6005434782608696,149,39
22,0.7032085561497325,0.7389228476606258,0.5897435897435898,0.5962566844919786,149,39
23,0.4263157894736842,0.4547807826486333,0.5384615384615384,0.5342105263157895,149,39
24,0.7428571428571428,0.9002145536615903,0.4473684210526316,0.625,150,38
25,0.6658986175115207,0.37371024965009925,0.5789473684210527,0.5760368663594471,150,38
26,0.6180124223602484,0.6531912786881328,0.6216216216216216,0.5838509316770186,151,37
27,0.6741854636591478,0.6921055706374266,0.6,0.5864661654135338,148,40
28,0.8372781065088757,0.6605363013055321,0.7948717948717948,0.7884615384615385,149,39
29,0.2678571428571429,0.1919000933706816,0.5135135135135135,0.376984126984127,151,37
30,0.5665760869565217,0.5967830526871274,0.6153846153846154,0.5883152173913043,149,39
31,0.8379120879120879,0.7824758856440884,0.825,0.8159340659340659,148,40
32,0.6450617283950617,0.4777651410715926,0.5897435897435898,0.5185185185185185,149,39
33,0.8177083333333333,0.7717644754439109,0.75,0.71875,148,40
34,0.4388888888888889,0.35315691901925483,0.5641025641025641,0.5458333333333334,149,39
35,0.5714285714285714,0.6774179839429617,0.6153846153846154,0.6349206349206349,149,39
36,0.5925925925925926,0.4555343569474004,0.5405405405405406,0.4648148148148148,151,37
37,0.42337164750957856,0.26510538791240545,0.5526315789473685,0.4770114942528736,150,38
38,0.7424999999999999,0.7258861249689423,0.725,0.725,148,40
39,0.625,0.4110986968117807,0.5789473684210527,0.5801282051282051,150,38
40,0.5872781065088758,0.3832706403863899,0.5384615384615384,0.4423076923076923,149,39
41,0.5685714285714286,0.7456981208910809,0.5384615384615384,0.6085714285714285,149,39
42,0.8108974358974359,0.6778391885365321,0.7894736842105263,0.7564102564102564,150,38
43,0.6748971193415638,0.46320487791076026,0.75,0.6481481481481481,152,36
44,0.7605263157894737,0.8102338547323882,0.7435897435897436,0.7381578947368421,149,39
45,0.5498084291187739,0.40372379813169285,0.6052631578947368,0.5881226053639848,150,38
46,0.5526315789473685,0.5986120089061266,0.5135135135135135,0.5073099415204678,151,37
47,0.6706349206349207,0.7406490414893776,0.5897435897435898,0.611111111111111,149,39
48,0.7964285714285715,0.6184488851361917,0.8157894736842105,0.7785714285714285,150,38
49,0.6654411764705883,0.6447835410843059,0.7073170731707317,0.7071078431372549,147,41
