fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.4918831168831169,0.40666945701507917,0.6388888888888888,0.6136363636363636,152,36
1,0.603448275862069,0.33760365767481515,0.6666666666666666,0.6448275862068966,149,39
2,0.43449197860962563,0.5187288166511864,0.4358974358974359,0.45989304812834225,149,39
3,0.6090225563909775,0.6144060110819114,0.625,0.6228070175438596,148,40
4,0.7062937062937062,0.5307263579990853,0.7297297297297297,0.7027972027972028,151,37
5,0.6402116402116402,0.556326113657742,0.6666666666666666,0.6547619047619048,149,39
6,0.5030864197530864,0.35997716769775595,0.6666666666666666,0.5740740740740741,149,39
7,0.7499999999999999,0.8337376294371263,0.5135135135135135,0.625,151,37
8,0.6442307692307692,0.3978350530188765,0.5789473684210527,0.49038461538461536,150,38
9,0.6112531969309463,0.4949344193675827,0.575,0.5460358056265985,148,40
10,0.672554347826087,0.5658883761854587,0.6410256410256411,0.6005434782608696,149,39
11,0.6984126984126985,0.47138787138787136,0.8378378378378378,0.7420634920634921,151,37
12,0.7781065088757396,0.6603464904548495,0.7435897435897436,0.6346153846153846,149,39
13,0.5565217391304348,0.46682007821326704,0.631578947368421,0.6028985507246376,150,38
14,0.5802005012531328,0.6224266406223742,0.575,0.5776942355889725,148,40
15,0.5969696969696969,0.4950237819811856,0.6486486486486487,0.6409090909090909,151,37
16,0.7798913043478262,0.7306434575736046,0.7692307692307693,0.7472826086956521,149,39
17,0.8693181818181819,0.8783959096459096,0.7631578947368421,0.7528409090909092,150,38
18,0.767379679144385,0.8491889195699356,0.7948717948717948,0.8114973262032086,149,39
19,0.7005208333333334,0.6239392928634415,0.65,0.6145833333333333,148,40
20,0.8493589743589743,0.7101007326007327,0.8108108108108109,0.8189102564102564,151,37
21,0.6453804347826088,0.5397226666528137,0.6923076923076923,0.6630434782608696,149,39
22,0.7352941176470589,0.7238848054430077,0.6153846153846154,0.6323529411764706,149,39
23,0.4605263157894737,0.44372997039304757,0.48717948717948717,0.4842105263157894,149,39
24,0.6642857142857144,0.8692521432404227,0.34210526315789475,0.5535714285714286,150,38
25,0.6843317972350231,0.3686224489795918,0.6052631578947368,0.5921658986175116,150,38
26,0.6304347826086956,0.6223877918713917,0.6756756756756757,0.6273291925465838,151,37
27,0.6040100250626567,0.5601685926241159,0.6,0.5864661654135338,148,40
28,0.834319526627219,0.6066152808055643,0.7692307692307693,0.75,149,39
29,0.25396825396825395,0.20105042016806723,0.4594594594594595,0.3412698412698413,151,37
30,0.5095108695652174,0.4716394882248023,0.6666666666666666,0.6317934782608696,149,39
31,0.8214285714285715,0.7095556803263571,0.825,0.8159340659340659,148,40
32,0.6512345679012346,0.4447547336046635,0.6666666666666666,0.6203703703703703,149,39
33,0.8463541666666666,0.8237803321817931,0.8,0.78125,148,40
34,0.49444444444444435,0.4149010778707173,0.5897435897435898,0.5916666666666667,149,39
35,0.5396825396825397,0.6243729024378926,0.5897435897435898,0.611111111111111,149,39
36,0.5370370370370371,0.34451038631741215,0.4594594594594595,0.4092592592592592,151,37
