,Fold selected features,Fold #features
Fold_0,"['NKT_glandfront_area', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Macrophages_M1_M2_stromal_area', 'Dendritic_Cells_CD209CD86dp_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.glandular.epithelium', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.fibroblast', 'aSMA-br_mesenchymal_stromal_area', 'Macrophages_MDSC_glandfront_pP38', 'Gland_vascular_endothelium_stromal_aggregatedNeighbors.Stroma.vascular.endothelium', 'NA_glandfront_aggregatedNeighbors.Gland.fibroblast', 'NK_cells_CD56brCD16-CD9hi_stromal_area', 'Gland_mesenchymal_intragland_eccentricity', 'CD8_T_cells_FoxP3+_glandfront_aggregatedNeighbors.Stroma.fibroblast', 'NKT_glandfront_aggregatedNeighbors.Gland.glandular.epithelium', 'Macrophages_M1_M2_stromal_aggregatedNeighbors.Macrophages.MDSC', 'Stroma_vascular_endothelium_glandfront_aggregatedNeighbors.Stroma.vascular.endothelium', 'Dendritic_Cells_CD33+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast', 'Gland_glandular_epithelium_intragland_cellfrequency', 'CD4_T_cells_HLA-DR+_stromal_aggregatedNeighbors.Stroma.mesenchymal', 'CD8_T_cells_CD80_CD86+_stromal_aggregatedNeighbors.Stroma.fibroblast', 'CD4_T_cells_CD11b+_stromal_aggregatedNeighbors.Stroma.fibroblast', 'aSMA-br_fibroblast_stromal_cellfrequency', 'Gland_fibroblast_intragland_aggregatedNeighbors.Gland.mesenchymal', 'Gland_glandular_epithelium_glandfront_aggregatedNeighbors.Gland.glandular.epithelium', 'Gland_glandular_epithelium_glandfront_Ki67', 'Macrophages_M1_M2_stromal_GranzymeB']",26
Fold_1,"['NA_intragland_cellfrequency', 'Gland_mesenchymal_stromal_HLA-DR', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Macrophages_M2-like_glandfront_cellfrequency', 'Gland_fibroblast_intragland_VEGF', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.fibroblast', 'Dendritic_Cells_CD86+_glandfront_VEGF', 'Gland_fibroblast_intragland_aggregatedNeighbors.Gland.glandular.epithelium', 'NK_cells_CD56brCD16-_glandfront_cellfrequency', 'NKT_glandfront_TIM3', 'Neutrophils_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'Dendritic_Cells_CD86+_intragland_PR', 'NKT_glandfront_Ki67', 'NK_cells_CD56brCD16-CD9hi_stromal_Ki67', 'Neutrophils_glandfront_ERa', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_HLA-DR', 'Gland_vascular_endothelium_stromal_GranzymeB', 'CD4_T_cells_CD11b+_glandfront_PR', 'Macrophages_MDSC_glandfront_TIM3', 'CD4_T_cells_CD11b+_stromal_aggregatedNeighbors.Stroma.fibroblast', 'CD8_T_cells_FoxP3+_glandfront_pP38', 'Dendritic_Cells_CD86CD33dp_stromal_GranzymeB', 'aSMA-br_mesenchymal_glandfront_aggregatedNeighbors.aSMA.br.fibroblast', 'Gland_fibroblast_intragland_aggregatedNeighbors.Gland.mesenchymal', 'Gland_mesenchymal_glandfront_ERa', 'Gland_glandular_epithelium_glandfront_Ki67', 'CD8_T_cells_CD80_CD86+_glandfront_eccentricity']",27
Fold_2,"['CD4_T_cells_CD80_CD86+_glandfront_HLA-DR', 'Stroma_epithelial_stem_glandfront_cellfrequency', 'Dendritic_Cells_CD86CD33dp_glandfront_HLA-DR', 'Macrophages_M1_M2_glandfront_aggregatedNeighbors.Macrophages.M1.like', 'NA_intragland_cellfrequency', 'CD8_T_cells_CD80_CD86+_intragland_GranzymeB', 'Stroma_vascular_endothelium_glandfront_HLA-DR', 'NKT_intragland_cellfrequency', 'Macrophages_M1_M2_stromal_area', 'Macrophages_M1-like_glandfront_area', 'aSMA-br_epithelial_stem_glandfront_cellfrequency', 'Macrophages_M2-like_glandfront_cellfrequency', 'Macrophages_M1-like_stromal_GranzymeB', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.fibroblast', 'NA_glandfront_Ki67', 'Macrophages_MDSC_glandfront_pP38', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_TIM3', 'Macrophages_MDSC_glandfront_HLA-DR', 'Gland_fibroblast_intragland_cellfrequency', 'NKT_glandfront_TIM3', 'Neutrophils_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'Dendritic_Cells_CD86+_intragland_PR', 'Stroma_epithelial_stem_intragland_cellfrequency', 'Gland_glandular_epithelium_intragland_ERa', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_HLA-DR', 'Neutrophils_glandfront_PR', 'Gland_mesenchymal_stromal_ERa', 'NK_cells_CD56dimCD16+_intragland_PR', 'Macrophages_M1-like_glandfront_cellfrequency', 'Macrophages_M1_M2_glandfront_GranzymeB', 'Gland_mesenchymal_stromal_cellfrequency', 'CD4_T_cells_CD11b+_glandfront_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Stroma_vascular_endothelium_glandfront_PR', 'NK_cells_CD56brCD16-CD9hi_intragland_cellfrequency', 'CD8_T_cells_FoxP3+_glandfront_pP38', 'Dendritic_Cells_CD33+_stromal_HLA-DR', 'NA_glandfront_TIM3', 'CD4_T_cells_CD11b+_intragland_PR', 'Macrophages_M2-like_stromal_TIM3', 'Gland_fibroblast_intragland_GranzymeB', 'Macrophages_M1-like_stromal_cellfrequency', 'Macrophages_M2-like_glandfront_HLA-DR', 'Macrophages_M1_M2_stromal_PR', 'Dendritic_Cells_CD209CD33dp_glandfront_ERa', 'Macrophages_M1_M2_stromal_GranzymeB', 'NA_glandfront_cellfrequency']",48
Fold_3,"['Macrophages_M1_M2_glandfront_aggregatedNeighbors.Macrophages.M1.like', 'Dendritic_Cells_CD86CD33dp_glandfront_HLA-DR', 'NA_glandfront_Ki67', 'Dendritic_Cells_CD209CD33dp_stromal_aggregatedNeighbors.aSMA.br.vascular.endothelium', 'Gland_mesenchymal_intragland_ERa', 'NK_cells_CD56brCD16-_stromal_HLA-DR', 'CD4_T_cells_HLA-DR+_glandfront_VEGF', 'NA_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'Macrophages_M2-like_glandfront_cellfrequency', 'Dendritic_Cells_CD33+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast', 'Dendritic_Cells_CD209CD33dp_stromal_GranzymeB', 'Dendritic_Cells_CD209CD86dp_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.fibroblast', 'Dendritic_Cells_CD86+_intragland_PR']",14
Fold_4,"['Macrophages_MDSC_glandfront_eccentricity', 'NA_intragland_cellfrequency', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'NK_cells_CD56brCD16-TIM3hi_glandfront_eccentricity', 'CD4_T_cells_CD11b+_stromal_aggregatedNeighbors.Stroma.fibroblast', 'Macrophages_M1_M2_stromal_area', 'Macrophages_MDSC_glandfront_aggregatedNeighbors.aSMA.br.fibroblast', 'Gland_vascular_endothelium_stromal_aggregatedNeighbors.Stroma.vascular.endothelium', 'NK_cells_CD56brCD16-_stromal_HLA-DR', 'Macrophages_M1-like_glandfront_area', 'Gland_fibroblast_glandfront_area', 'Macrophages_M2-like_glandfront_cellfrequency', 'NK_cells_CD56brCD16-TIM3hi_stromal_area', 'Gland_fibroblast_intragland_eccentricity', 'Neutrophils_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'Macrophages_M1-like_stromal_area', 'NA_glandfront_Ki67']",17
Fold_5,"['Dendritic_Cells_CD86CD33dp_glandfront_HLA-DR', 'NK_cells_CD56brCD16-TIM3hi_glandfront_Ki67', 'NA_intragland_cellfrequency', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Macrophages_M1_M2_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M2-like_glandfront_cellfrequency', 'Macrophages_M1-like_stromal_GranzymeB', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.fibroblast', 'NA_glandfront_Ki67', 'Dendritic_Cells_CD33+_stromal_pP38', 'aSMA-br_mesenchymal_glandfront_HLA-DR', 'CD8_T_cells_FoxP3+_intragland_PR', 'NK_cells_CD56dimCD16+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_TIM3', 'Macrophages_MDSC_glandfront_HLA-DR', 'Dendritic_Cells_CD86+_intragland_PR', 'NKT_glandfront_Ki67', 'Macrophages_MDSC_stromal_TIM3', 'Neutrophils_glandfront_PR', 'NK_cells_CD56brCD16-_glandfront_TIM3', 'CD4_T_cells_HLA-DR+_stromal_PR', 'CD4_T_cells_FoxP3+_glandfront_HLA-DR', 'NK_cells_CD56dimCD16+_glandfront_GranzymeB', 'NK_cells_CD56brCD16-_stromal_Ki67', 'CD8_T_cells_CD11b+_stromal_GranzymeB', 'CD4_T_cells_CD11b+_glandfront_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Stroma_vascular_endothelium_glandfront_PR', 'CD8_T_cells_FoxP3+_glandfront_pP38', 'NA_glandfront_TIM3', 'Gland_fibroblast_intragland_GranzymeB', 'Macrophages_M1_M2_stromal_PR', 'Gland_glandular_epithelium_glandfront_Ki67']",34
Fold_6,"['CD4_T_cells_HLA-DR+_glandfront_ERa', 'Macrophages_M1_M2_glandfront_aggregatedNeighbors.Macrophages.M1.like', 'Dendritic_Cells_CD86CD33dp_glandfront_HLA-DR', 'NK_cells_CD56dimCD16+CD9hi_stromal_NKG2C', 'NA_glandfront_Ki67', 'Dendritic_Cells_CD33+_stromal_pP38', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'NKT_glandfront_ERa', 'NK_cells_CD56brCD16-TIM3hi_glandfront_pP38', 'Macrophages_M1_M2_stromal_HLA-DR', 'NA_stromal_pP38', 'Gland_mesenchymal_intragland_eccentricity', 'Gland_vascular_endothelium_glandfront_VEGF', 'Dendritic_Cells_CD86+_intragland_pP38', 'CD8_T_cells_HLA-DR+_intragland_HLA-DR', 'Stroma_mesenchymal_glandfront_aggregatedNeighbors.Stroma.fibroblast', 'Gland_mesenchymal_stromal_cellfrequency', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'aSMA-br_vascular_endothelium_glandfront_area', 'CD8_T_cells_HLA-DR+_stromal_VEGF', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'CD8_T_cells_HLA-DR+_glandfront_VEGF', 'aSMA-br_fibroblast_stromal_cellfrequency', 'Macrophages_M1_M2_stromal_PR', 'CD4_T_cells_CD80_CD86+_glandfront_aggregatedNeighbors.Stroma.fibroblast', 'Gland_glandular_epithelium_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_stromal_pP38', 'NA_intragland_cellfrequency', 'aSMA-br_mesenchymal_glandfront_Ki67', 'Stroma_mesenchymal_glandfront_GranzymeB', 'NA_stromal_aggregatedNeighbors.Stroma.mesenchymal', 'CD8_T_cells_CD80_CD86+_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'CD4_T_cells_CD80_CD86+_stromal_area', 'Macrophages_M1-like_stromal_HLA-DR', 'Dendritic_Cells_CD209CD86dp_glandfront_Ki67', 'Macrophages_M1_M2_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_glandfront_aggregatedNeighbors.Stroma.mesenchymal', 'NK_cells_CD56dimCD16+_glandfront_GranzymeB', 'Neutrophils_stromal_aggregatedNeighbors.Neutrophils', 'Gland_mesenchymal_intragland_ERa', 'NK_cells_CD56brCD16-CD9hi_glandfront_pP38', 'CD8_T_cells_FoxP3+_stromal_pP38', 'Dendritic_Cells_CD86CD33dp_stromal_aggregatedNeighbors.Stroma.fibroblast', 'NK_cells_CD56brCD16-TIM3hi_glandfront_Ki67', 'Stroma_vascular_endothelium_glandfront_HLA-DR', 'Macrophages_M2-like_glandfront_cellfrequency', 'Dendritic_Cells_CD209CD86dp_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'Dendritic_Cells_CD86+_glandfront_GranzymeB', 'CD4_T_cells_CD80_CD86+_stromal_HLA-DR', 'Macrophages_MDSC_glandfront_pP38', 'NKT_glandfront_TIM3', 'CD4_T_cells_FoxP3+_stromal_HLA-DR', 'aSMA-br_vascular_endothelium_glandfront_GranzymeB', 'Dendritic_Cells_CD86+_intragland_PR', 'CD8_T_cells_FoxP3+_stromal_aggregatedNeighbors.Stroma.mesenchymal', 'CD4_T_cells_HLA-DR+_stromal_TIM3', 'NK_cells_CD56brCD16-_glandfront_TIM3', 'NA_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'CD4_T_cells_HLA-DR+_glandfront_VEGF', 'NK_cells_CD56dimCD16+_intragland_PR', 'CD8_T_cells_CD11b+_glandfront_Ki67', 'aSMA-br_mesenchymal_glandfront_VEGF', 'NK_cells_CD56brCD16-_stromal_Ki67', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_cellfrequency', 'NK_cells_CD56brCD16-_glandfront_Ki67', 'NKT_glandfront_celldistance', 'Gland_mesenchymal_stromal_Ki67', 'NKT_glandfront_GranzymeB', 'NK_cells_CD56brCD16-_glandfront_pP38', 'Stroma_mesenchymal_glandfront_HLA-DR', 'CD8_T_cells_HLA-DR+_intragland_VEGF', 'Dendritic_Cells_CD86CD33dp_glandfront_ERa', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Dendritic_Cells_CD86CD33dp_stromal_Ki67', 'Dendritic_Cells_CD86+_glandfront_Ki67', 'Dendritic_Cells_CD86+_glandfront_VEGF', 'Dendritic_Cells_CD209CD86dp_stromal_aggregatedNeighbors.aSMA.br.fibroblast', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_HLA-DR', 'Gland_vascular_endothelium_stromal_GranzymeB', 'Macrophages_MDSC_glandfront_TIM3', 'Dendritic_Cells_CD33+_stromal_ERa', 'CD8_T_cells_FoxP3+_glandfront_pP38', 'NA_glandfront_TIM3', 'Dendritic_Cells_CD209CD33dp_glandfront_HLA-DR']",84
Fold_7,"['CD8_T_cells_CD80_CD86+_glandfront_celldistance', 'Dendritic_Cells_CD209CD33dp_stromal_aggregatedNeighbors.aSMA.br.vascular.endothelium', 'NA_intragland_cellfrequency', 'Dendritic_Cells_CD86+_intragland_area', 'NK_cells_CD56brCD16-TIM3hi_glandfront_eccentricity', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'NK_cells_CD56brCD16-CD9hi_glandfront_aggregatedNeighbors.Stroma.mesenchymal', 'NK_cells_CD56brCD16-CD9hi_glandfront_celldistance', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M2-like_glandfront_cellfrequency', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.fibroblast', 'CD4_T_cells_CD80_CD86+_glandfront_eccentricity', 'Gland_vascular_endothelium_stromal_aggregatedNeighbors.Stroma.vascular.endothelium', 'Gland_mesenchymal_intragland_eccentricity', 'CD8_T_cells_FoxP3+_stromal_aggregatedNeighbors.aSMA.br.vascular.endothelium', 'CD8_T_cells_FoxP3+_stromal_eccentricity', 'NKT_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area', 'Dendritic_Cells_CD86+_glandfront_celldistance', 'NK_cells_CD56brCD16-_glandfront_TIM3', 'aSMA-br_fibroblast_glandfront_area', 'Neutrophils_glandfront_eccentricity', 'Dendritic_Cells_CD33+_glandfront_celldistance', 'CD8_T_cells_HLA-DR+_glandfront_area', 'Gland_glandular_epithelium_glandfront_Ki67', 'Macrophages_M1_M2_stromal_GranzymeB']",26
Fold_8,"['Dendritic_Cells_CD209CD33dp_stromal_aggregatedNeighbors.aSMA.br.vascular.endothelium', 'NA_intragland_cellfrequency', 'NKT_glandfront_area', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'aSMA-br_vascular_endothelium_glandfront_aggregatedNeighbors.aSMA.br.vascular.endothelium', 'Macrophages_M1-like_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.fibroblast', 'aSMA-br_glandular_epithelium_intragland_cellfrequency', 'Dendritic_Cells_CD86+_stromal_aggregatedNeighbors.Stroma.mesenchymal', 'Neutrophils_glandfront_aggregatedNeighbors.Gland.mesenchymal', 'CD4_T_cells_FoxP3+_stromal_cellfrequency', 'NKT_glandfront_Ki67', 'Gland_fibroblast_intragland_HLA-DR', 'NK_cells_CD56brCD16-_stromal_HLA-DR', 'Dendritic_Cells_CD86CD33dp_glandfront_aggregatedNeighbors.Stroma.mesenchymal', 'Dendritic_Cells_CD33+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast', 'Gland_mesenchymal_intragland_cellfrequency', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'CD4_T_cells_CD11b+_stromal_aggregatedNeighbors.Stroma.fibroblast', 'aSMA-br_fibroblast_stromal_cellfrequency', 'NA_glandfront_TIM3', 'Gland_glandular_epithelium_glandfront_Ki67', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD86CD33dp_stromal_aggregatedNeighbors.Stroma.fibroblast']",25
Fold_9,"['Dendritic_Cells_CD86CD33dp_glandfront_HLA-DR', 'Dendritic_Cells_CD209CD33dp_stromal_aggregatedNeighbors.aSMA.br.vascular.endothelium', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'CD4_T_cells_HLA-DR+_stromal_Ki67', 'NK_cells_CD56dimCD16+CD9hi_stromal_NKG2C', 'Dendritic_Cells_CD209CD86dp_glandfront_pP38', 'NA_glandfront_Ki67', 'Dendritic_Cells_CD33+_stromal_pP38', 'CD8_T_cells_CD80_CD86+_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'aSMA-br_vascular_endothelium_stromal_GranzymeB', 'Gland_fibroblast_intragland_pP38', 'CD8_T_cells_HLA-DR+_glandfront_TIM3', 'NK_cells_CD56brCD16-TIM3hi_glandfront_pP38', 'Macrophages_M1_M2_stromal_HLA-DR', 'Dendritic_Cells_CD209CD33dp_stromal_VEGF', 'NK_cells_CD56brCD16-CD9hi_glandfront_TIM3', 'Neutrophils_glandfront_pP38', 'NKT_glandfront_Ki67', 'Gland_vascular_endothelium_glandfront_ERa', 'Gland_vascular_endothelium_glandfront_VEGF', 'Gland_fibroblast_intragland_HLA-DR', 'CD8_T_cells_CD80_CD86+_glandfront_pP38', 'CD8_T_cells_HLA-DR+_intragland_HLA-DR', 'CD4_T_cells_FoxP3+_glandfront_TIM3', 'Dendritic_Cells_CD209CD86dp_stromal_pP38', 'CD4_T_cells_CD11b+_stromal_HLA-DR', 'Dendritic_Cells_CD86+_stromal_VEGF', 'Dendritic_Cells_CD86CD33dp_glandfront_VEGF', 'NK_cells_CD56dimCD16+_glandfront_TIM3', 'Gland_mesenchymal_stromal_cellfrequency', 'CD4_T_cells_CD80_CD86+_intragland_ERa', 'Gland_mesenchymal_stromal_GranzymeB', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_HLA-DR+_stromal_VEGF', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Dendritic_Cells_CD33+_glandfront_HLA-DR', 'Dendritic_Cells_CD86CD33dp_stromal_pP38', 'CD4_T_cells_FoxP3+_stromal_PR', 'CD8_T_cells_HLA-DR+_glandfront_VEGF', 'Stroma_vascular_endothelium_glandfront_GranzymeB', 'CD4_T_cells_CD80_CD86+_intragland_Ki67', 'Macrophages_M1_M2_stromal_PR', 'Gland_glandular_epithelium_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_stromal_pP38', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_TIM3', 'NA_intragland_cellfrequency', 'aSMA-br_mesenchymal_glandfront_Ki67', 'NK_cells_CD56brCD16-CD9hi_glandfront_HLA-DR', 'Gland_fibroblast_glandfront_VEGF', 'Macrophages_M1-like_stromal_GranzymeB', 'CD8_T_cells_CD80_CD86+_stromal_HLA-DR', 'Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.fibroblast', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'CD8_T_cells_CD11b+_glandfront_eccentricity', 'Macrophages_MDSC_glandfront_HLA-DR', 'Macrophages_M1_M2_stromal_GranzymeB', 'CD4_T_cells_HLA-DR+_stromal_ERa', 'NK_cells_CD56brCD16-CD9hi_stromal_Ki67', 'Macrophages_M1-like_stromal_HLA-DR', 'CD4_T_cells_CD11b+_glandfront_HLA-DR', 'CD4_T_cells_FoxP3+_glandfront_PR', 'CD4_T_cells_HLA-DR+_stromal_HLA-DR', 'CD4_T_cells_HLA-DR+_stromal_PR', 'Macrophages_M1_M2_glandfront_GranzymeB', 'CD4_T_cells_FoxP3+_glandfront_HLA-DR', 'CD8_T_cells_CD11b+_glandfront_HLA-DR', 'NK_cells_CD56dimCD16+_glandfront_GranzymeB', 'Gland_fibroblast_glandfront_ERa', 'Dendritic_Cells_CD33+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast', 'Dendritic_Cells_CD209CD86dp_glandfront_HLA-DR', 'Stroma_fibroblast_stromal_GranzymeB', 'Gland_fibroblast_stromal_HLA-DR', 'Gland_mesenchymal_intragland_ERa', 'Macrophages_M2-like_stromal_TIM3', 'Macrophages_MDSC_glandfront_GranzymeB', 'CD4_T_cells_CD80_CD86+_glandfront_Ki67', 'NK_cells_CD56brCD16-CD9hi_glandfront_pP38', 'Stroma_fibroblast_glandfront_GranzymeB', 'Gland_mesenchymal_glandfront_ERa', 'CD8_T_cells_FoxP3+_stromal_pP38', 'Dendritic_Cells_CD33+_intragland_GranzymeB', 'NK_cells_CD56brCD16-TIM3hi_glandfront_Ki67', 'Gland_mesenchymal_stromal_HLA-DR', 'Stroma_vascular_endothelium_glandfront_HLA-DR', 'CD4_T_cells_CD80_CD86+_stromal_HLA-DR', 'Macrophages_MDSC_glandfront_pP38', 'Gland_mesenchymal_intragland_PR', 'NKT_glandfront_TIM3', 'aSMA-br_mesenchymal_glandfront_GranzymeB', 'aSMA-br_vascular_endothelium_glandfront_GranzymeB', 'Gland_fibroblast_stromal_PR', 'Dendritic_Cells_CD86+_intragland_PR', 'NK_cells_CD56brCD16-CD9hi_stromal_GranzymeB', 'Gland_fibroblast_intragland_PR', 'Neutrophils_stromal_GranzymeB', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'Dendritic_Cells_CD209CD86dp_stromal_aggregatedNeighbors.Stroma.mesenchymal', 'NK_cells_CD56brCD16-_glandfront_TIM3', 'CD4_T_cells_HLA-DR+_glandfront_VEGF', 'NK_cells_CD56dimCD16+_intragland_PR', 'NK_cells_CD56dimCD16+CD9hi_intragland_pP38', 'Stroma_vascular_endothelium_glandfront_Ki67', 'Dendritic_Cells_CD33+_intragland_VEGF', 'Macrophages_M1-like_glandfront_HLA-DR', 'Stroma_vascular_endothelium_glandfront_PR', 'Gland_mesenchymal_stromal_Ki67', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'NK_cells_CD56brCD16-_glandfront_pP38', 'Dendritic_Cells_CD209CD86dp_stromal_Ki67', 'CD8_T_cells_CD80_CD86+_glandfront_eccentricity', 'Dendritic_Cells_CD33+_intragland_PR', 'Dendritic_Cells_CD209CD86dp_stromal_ERa', 'Stroma_mesenchymal_glandfront_HLA-DR', 'CD4_T_cells_CD80_CD86+_glandfront_HLA-DR', 'CD8_T_cells_HLA-DR+_glandfront_pP38', 'Dendritic_Cells_CD86CD33dp_glandfront_ERa', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'CD8_T_cells_CD11b+_glandfront_PR', 'NK_cells_CD56dimCD16+_intragland_VEGF', 'Gland_fibroblast_intragland_VEGF', 'CD4_T_cells_CD80_CD86+_stromal_Ki67', 'NK_cells_CD56dimCD16+CD9hi_intragland_ERa', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'NK_cells_CD56dimCD16+_glandfront_HLA-DR', 'NK_cells_CD56dimCD16+CD9hi_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_stromal_Ki67', 'Dendritic_Cells_CD86+_glandfront_Ki67', 'Macrophages_MDSC_glandfront_eccentricity', 'CD8_T_cells_CD11b+_glandfront_VEGF', 'CD4_T_cells_HLA-DR+_glandfront_HLA-DR', 'Dendritic_Cells_CD86+_glandfront_VEGF', 'CD8_T_cells_CD11b+_stromal_Ki67', 'CD4_T_cells_FoxP3+_glandfront_VEGF', 'CD4_T_cells_HLA-DR+_stromal_GranzymeB', 'Dendritic_Cells_CD86+_stromal_Ki67', 'CD8_T_cells_HLA-DR+_intragland_ERa', 'CD8_T_cells_FoxP3+_intragland_GranzymeB', 'Dendritic_Cells_CD33+_stromal_PR', 'Neutrophils_glandfront_ERa', 'aSMA-br_fibroblast_glandfront_HLA-DR', 'aSMA-br_mesenchymal_stromal_PR', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_HLA-DR', 'Neutrophils_glandfront_PR', 'Neutrophils_glandfront_GranzymeB', 'Gland_vascular_endothelium_stromal_GranzymeB', 'CD4_T_cells_CD80_CD86+_intragland_VEGF', 'Gland_vascular_endothelium_stromal_Ki67', 'Gland_mesenchymal_intragland_cellfrequency', 'Gland_fibroblast_intragland_ERa', 'CD4_T_cells_CD11b+_glandfront_GranzymeB', 'Dendritic_Cells_CD33+_stromal_ERa', 'CD8_T_cells_FoxP3+_glandfront_pP38', 'Dendritic_Cells_CD33+_stromal_HLA-DR', 'CD4_T_cells_FoxP3+_glandfront_pP38', 'Dendritic_Cells_CD86CD33dp_stromal_GranzymeB', 'CD4_T_cells_CD11b+_intragland_PR', 'NA_glandfront_TIM3', 'CD4_T_cells_CD11b+_stromal_aggregatedNeighbors.Stroma.fibroblast', 'Dendritic_Cells_CD209CD33dp_glandfront_ERa', 'Dendritic_Cells_CD33+_intragland_pP38', 'NK_cells_CD56brCD16-TIM3hi_glandfront_ERa', 'Gland_mesenchymal_glandfront_VEGF', 'Macrophages_M2-like_glandfront_TIM3', 'CD8_T_cells_CD11b+_stromal_HLA-DR']",165
