,{'C': np.float64(0.01)},{'C': np.float64(0.027825594022071243)},{'C': np.float64(0.0774263682681127)},{'C': np.float64(0.21544346900318834)},{'C': np.float64(0.5994842503189409)},{'C': np.float64(1.6681005372000592)},{'C': np.float64(4.6415888336127775)},{'C': np.float64(12.915496650148826)},{'C': np.float64(35.93813663804626)},{'C': np.float64(100.0)}
artificial.1,0.0,0.0,0.0,0.009678079081684927,0.02340232066888753,0.029715490572077417,0.034019252485713795,0.03755949659743769,0.03908866410680047,0.045939528587296496
artificial.2,0.0,0.0,0.0,0.0024603602873769863,0.038196385634179694,0.05002936737343747,0.0542406336494487,0.05825861226826587,0.060144401979765214,0.06399913721627251
artificial.3,0.0,0.0,0.0,0.021112774325865277,0.021950384652250042,0.020487973309293427,0.020709839810555367,0.0205282099075793,0.020595687738920735,0.0229764501124655
artificial.4,0.0,0.0,0.0,0.031091621451346127,0.042455278477389675,0.04415706288521135,0.04234679934837958,0.04274828507758023,0.04342943976131624,0.04313934664165326
artificial.5,0.0,0.0,0.0,0.016603443349491778,0.05271271060882232,0.06674203206127821,0.07084367206752733,0.07564907357171854,0.07672934054506912,0.0816141528507503
artificial.6,0.0,0.0,0.0,0.0019833137224916737,0.01029842026236698,0.013243161714086857,0.014738058005045665,0.01684515439326055,0.017605059459585348,0.02062108588372844
artificial.7,0.0,0.0,0.0,0.009198504464667042,0.04335656304055168,0.04723463852989063,0.04993627654104279,0.05097467634146324,0.05209717940444755,0.051590996548048204
artificial.8,0.0,0.0,0.0,0.011387580511229435,0.029346848064511568,0.03610216815371934,0.03819138006903874,0.03962163992504833,0.04154541193875074,0.04677534768040015
artificial.9,0.0,0.0,0.0,0.0006747575535828252,0.006498285306669474,0.007738219375788743,0.009019090876011666,0.010262738185970177,0.012067460377590173,0.014766683850681467
artificial.10,0.0,0.0,0.0,0.0004239052298385785,0.0010787570614950446,0.0018868831079368337,0.0018383364652424044,0.0018852123109147593,0.0014252197946554093,0.001712598165705042
artificial.11,0.0,0.0,0.0,0.020486483427534556,0.09235292592481611,0.10906017824951655,0.1141106847752419,0.11666311751001242,0.11701930276988988,0.11801653043937642
artificial.12,0.0,0.0,0.0,0.03672431920426033,0.07122356982505887,0.08199067423157413,0.0874098492640698,0.09225455799317774,0.0954897230902745,0.10283940478527391
artificial.13,0.0,0.0,0.0,0.0,0.0030062818581355942,0.004150024121783823,0.004695662001000714,0.005596076020738963,0.006576499017420933,0.008218148491506592
artificial.14,0.0,0.0,0.0,0.07079125469678613,0.1283039528088632,0.1407386605823839,0.1452483557277303,0.1480374832148057,0.1548145889422769,0.17351944173704162
artificial.15,0.0,0.0,0.0,0.008033892039931562,0.020409129042150486,0.024777762927861716,0.02549398090891928,0.026853108490248523,0.028658200732657967,0.03237115574114701
artificial.16,0.0,0.0,0.0,7.043922138188633e-06,0.01958413663821534,0.027078850196549292,0.029487171384956355,0.032718665951653327,0.03435956082699109,0.03791633911380684
artificial.17,0.0,0.0,0.0,0.0035290484402334833,0.015475596939256464,0.019185669240485714,0.021489031508225332,0.02202148973663123,0.022646664066727395,0.02766452741989412
artificial.18,0.0,0.0,0.0,0.011373270979196423,0.021361112480405228,0.026275126392970208,0.027040662949624164,0.028040014649735864,0.028836102105422087,0.029101364202705503
artificial.19,0.0,0.0,0.0,0.10578450910924729,0.1891003873434667,0.19851093706145295,0.2036720984726074,0.20744526444099506,0.21050919432042872,0.21452903868038445
artificial.20,0.0,0.0,0.0,0.005867828297490748,0.013322528767254888,0.015588134243048628,0.01853746366854386,0.019770425597891994,0.019247401781796476,0.020959981880620576
artificial.21,0.0,0.0,0.0,0.005581057642400397,0.019683142772042608,0.02251139206630967,0.024607552370914085,0.025053124296074415,0.026420442211997644,0.026665348624082742
artificial.22,0.0,0.0,0.0,0.0,0.0005598059281912375,0.0008613811925582904,0.0010027540006088858,0.0010627689066820339,0.0009051993655523672,0.001165966575180419
artificial.23,0.0,0.0,0.0,0.0029419246830557793,0.01695743556216555,0.02370681521952215,0.026317650630793454,0.02799134771192944,0.029473999188618278,0.029781552931892736
artificial.24,0.0,0.0,0.0,0.06755556402603612,0.10351832948033925,0.11122525705891007,0.11853241908437372,0.12449017281944659,0.12898476857246685,0.1444492178165441
artificial.25,0.0,0.0,0.0,0.0010236805485225404,0.010009559675182238,0.011128900377867979,0.011394581527135164,0.012070321480153691,0.012209926596845675,0.013096361876560658
artificial.26,0.0,0.0,0.0,0.005558435077823406,0.02074357343805247,0.02109099169494316,0.022339964404914033,0.023955050390619466,0.02706533831039387,0.03157856040985656
