,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.5}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
B_cells_glandfront_cellfrequency,0.0,0.0,0.005883212669130282,0.0,0.0859678157179947,0.05544419419938328,0.12477567250466533,0.08770202910930282,0.20353450011478677,0.1619287566106501
B_cells_intragland_cellfrequency,0.0,0.0,0.0,0.0,0.016799190479117387,0.006206839530245291,0.04317914550859471,0.022435040014506098,0.08824089881962385,0.061766753623708516
B_cells_stromal_cellfrequency,0.0,0.0,0.0009326561664962122,0.0,0.17342021881311223,0.10020002827868923,0.25650673743224206,0.18826466460899094,0.3532003876129847,0.30627737678953776
CD4_T_cells_FoxP3+_glandfront_cellfrequency,0.0,0.0,0.006024179504127332,0.0,0.0236489662881667,0.012578103527798258,0.050028806753641554,0.02614185048769375,0.12681052319041122,0.08638627948453026
CD4_T_cells_FoxP3+_stromal_cellfrequency,0.0,0.0,0.09078722045603493,0.019795326117432715,0.17034893617862426,0.11522445835573902,0.22542428263077094,0.15989429966993157,0.3171920443466006,0.2697311344407393
CD8_T_cells_FoxP3+_glandfront_cellfrequency,0.0,0.0,0.04584258459817054,0.0,0.07837884202685305,0.054530649922657236,0.10223495052391175,0.07149698723729102,0.17126352485268567,0.13321904102288445
CD8_T_cells_FoxP3+_intragland_cellfrequency,0.0,0.0,0.0022766711634747755,0.0,0.07870040714012201,0.05203192068718809,0.10736976454619555,0.06355314526795128,0.18583161956503438,0.14464732410813197
CD8_T_cells_FoxP3+_stromal_cellfrequency,0.0,0.0,0.002287246534552361,0.0,0.006481012591858117,0.0032322895445225873,0.01980690771233522,0.006182785752339958,0.07444146733994791,0.041518268211254095
CD4_T_cells_HLA-DR+_glandfront_cellfrequency,0.0,0.0,0.0,0.0,0.012670331442455806,0.0030322569974574848,0.04263899500671815,0.01704012297847222,0.12766730890503064,0.08212505262251754
CD4_T_cells_HLA-DR+_intragland_cellfrequency,0.0,0.0,0.0,0.0,0.001017902656815096,0.000753105410078102,0.0030819834777455805,0.0012509397054389876,0.020398716513576026,0.008610114384450777
CD4_T_cells_HLA-DR+_stromal_cellfrequency,0.0,0.0,0.0,0.0,0.046690625549719096,0.019360908359949854,0.09910235182210479,0.060569701775661636,0.1899751819163447,0.1451715795674394
CD8_T_cells_HLA-DR+_glandfront_cellfrequency,0.0,0.0,0.0089623458444126,0.0,0.22234902874805854,0.13478358992680053,0.3293021456620182,0.24300784941393788,0.4464712904658097,0.3963998193791183
