,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.5}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.00021384849849181542,0.0,0.07123295317229479,0.026500275300492517,0.16607944536208202,0.1069442337644132,0.27509749263727296,0.2257631119648499
artificial.2,0.0,0.0,0.0015342721427020613,0.0,0.19866661894894447,0.10327276718779059,0.3625663761020898,0.269113520849951,0.49557326423710035,0.4466500536166951
artificial.3,0.0,0.0,0.00030702869488407003,0.0,0.038917638214723514,0.02080873144337287,0.06901487895863694,0.042452460421524785,0.13972996279314845,0.10225316614080741
artificial.4,0.0,0.0,0.006855522902521284,0.0,0.09994539725220902,0.05472500157953856,0.15767557832681672,0.11566895840531295,0.24530688718428398,0.20061267550569858
artificial.5,0.0,0.0,0.006813183585506819,0.0,0.015622081480203432,0.006156006229666953,0.06814044040479615,0.03371338863696329,0.15109153962153865,0.10895203485943127
artificial.6,0.0,0.0,0.09769753556803333,0.004155924751295187,0.16046626058519914,0.12510133362526443,0.18810900851629675,0.14382230511694327,0.27564799397437173,0.22835748184479845
artificial.7,0.0,0.0,0.0,0.0,0.029119140446598506,0.00784785658856368,0.08001004506957989,0.04549007239186961,0.1574881758471293,0.11981311339141448
artificial.8,0.0,0.0,0.004722124539031345,0.0,0.0399397300070905,0.02468007333098657,0.054585810845929596,0.038287252753299285,0.11250354748058809,0.0769048256097886
artificial.9,0.0,0.0,0.031027569814677514,0.004,0.11427844407151896,0.0751701975446724,0.17260358899636763,0.12202371598659048,0.2651494264826157,0.2188726059526119
artificial.10,0.0,0.0,0.0,0.0,0.002915494240300865,0.001222706759215068,0.020495847097069992,0.007070126270743158,0.0837748333468133,0.046583956214634806
artificial.11,0.0,0.0,0.09109739069963063,0.004,0.13310996229322553,0.09820666143171802,0.17513550911608242,0.12364851191553983,0.2750633077887008,0.22628356049238985
artificial.12,0.0,0.0,0.0046839779076152405,0.0,0.039000457405203276,0.023821276061661668,0.060281812461224146,0.03897580697648895,0.12986960994115476,0.09269984922835801
artificial.13,0.0,0.0,0.0,0.0,0.004413411239788155,0.0019019448672166106,0.018845728516534824,0.00552492045504685,0.07054073316357197,0.038895659665308356
artificial.14,0.0,0.0,0.0,0.0,0.051669449916311914,0.02811246235624516,0.10736510049322641,0.06458816092160824,0.19018063079383798,0.14900698151019195
artificial.15,0.0,0.0,0.007926931300261522,0.0,0.10773789790145133,0.0616172363614532,0.16472692727575722,0.12049754921402987,0.23778389745613543,0.20027870047348334
artificial.16,0.0,0.0,0.0,0.0,0.01550680122651462,0.0027393007489776356,0.06035328645575176,0.030012399737930854,0.14993424362921148,0.10392461696527926
artificial.17,0.0,0.0,3.718796296972366e-05,0.0,0.07261787021693898,0.034650921324365785,0.1406206978853973,0.09669544990942822,0.23034195566130372,0.1884296484591562
artificial.18,0.0,0.0,0.0072914598420327536,0.004,0.011697622919178979,0.006101625675401277,0.03846957722927953,0.017041706032495274,0.11895062864614088,0.07873170160027915
artificial.19,0.0,0.0,0.0,0.0,0.033051034770514374,0.013035266957092779,0.07709661441461187,0.046830646623089035,0.15110111476299318,0.11388500453059847
artificial.20,0.0,0.0,0.061644387460553354,0.008,0.2590205996519122,0.1801651360798736,0.34038249256713204,0.2670568701608891,0.4445207683699972,0.3952262993745696
artificial.21,0.0,0.0,0.0,0.0,0.07343054605255019,0.03684404667871887,0.14540846987796763,0.09508566980347742,0.24290014433760937,0.1968786040574896
artificial.22,0.0,0.0,0.004325296141106802,0.0,0.13833185968570574,0.0846909626262111,0.20713246764640067,0.15391853039256193,0.2903902451928097,0.249729510245032
artificial.23,0.0,0.0,0.006696067866981266,0.0,0.019439582034684773,0.01093755032860491,0.046899971428740896,0.021426905204836647,0.12936474565801886,0.08545248490949825
artificial.24,0.0,0.0,0.00031831896105981967,0.0,0.02333034964788699,0.006862698697714772,0.06597767813726985,0.04210393103361217,0.14113254296308184,0.10407141570770466
