,Max Proba
CD4Tnaive_pSTAT5_IL246,1.0
CD4Tnaive_pSTAT3_IL246,0.998
CD4Tcm_pSTAT5_IL246,0.979
CD8Tcm_pNFkB_IL246,0.93
CD4Tregs_pSTAT5_IL246,0.925
CD4Teff_pSTAT3_IL246,0.908
CD8Tcm_pSTAT6_IL246,0.901
cMCs_IkB_IL246,0.87
CD8Teff_pSTAT6_IL246,0.737
CD4negCD8negTcells_pSTAT6_IL246,0.729
CD8Tem_pSTAT6_IL246,0.719
CD4Tcm_pSTAT3_IL246,0.69
CD4Teff_pERK_IL246,0.677
CD4Teff_pSTAT5_IL246,0.641
CD4Teff_pNFkB_IL246,0.593
CD4Tcm_CCR2pos_pSTAT5_IL246,0.576
CD4Tem_CCR2pos_pSTAT6_IL246,0.552
CD8Tem_CCR2pos_pSTAT6_IL246,0.546
CD8Tnaive_pSTAT3_IL246,0.534
CD4Teff_pSTAT6_IL246,0.509
CD4negCD8negTcells_pNFkB_IL246,0.502
CD56hiCD16negNK_pSTAT5_IL246,0.496
CD8Tcm_pSTAT5_IL246,0.496
CD4Tem_CCR2pos_pSTAT5_IL246,0.488
cMCs_pSTAT3_IL246,0.486
MDSCs_pSTAT3_IL246,0.468
pDCs_pSTAT3_IL246,0.468
NK_cells_CD11cneg_pNFkB_IL246,0.461
CD8Teff_pNFkB_IL246,0.432
CD8Tnaive_pSTAT5_IL246,0.422
ncMCs_pNFkB_IL246,0.417
NK_cells_CD11cpos_pSTAT6_IL246,0.405
ncMCs_pSTAT6_IL246,0.399
cMCs_pS6_IL246,0.365
intMCs_pS6_IL246,0.365
CD56hiCD16negNK_pSTAT6_IL246,0.364
Granulocytes_pSTAT3_IL246,0.364
CD56hiCD16negNK_pNFkB_IL246,0.361
intMCs_pSTAT3_IL246,0.356
CD4Tregs_pSTAT3_IL246,0.346
NKT_pSTAT6_IL246,0.341
CD8Tcells_Th1_pSTAT6_IL246,0.325
CD4Tem_pSTAT6_IL246,0.319
MDSCs_pS6_IL246,0.315
pDCs_pNFkB_IL246,0.312
CD8Tcm_CCR2pos_pSTAT6_IL246,0.311
intMCs_pNFkB_IL246,0.309
ncMCs_pSTAT3_IL246,0.306
Granulocytes_pSTAT5_IL246,0.281
Bcells_pSTAT6_IL246,0.277
CD8Tcells_Th1_pNFkB_IL246,0.26
NK_cells_CD11cpos_pNFkB_IL246,0.232
Bcells_pNFkB_IL246,0.23
mDCs_pS6_IL246,0.223
intMCs_pERK_IL246,0.219
CD4Tem_pSTAT5_IL246,0.189
mDCs_pNFkB_IL246,0.187
CD4Tcm_pSTAT6_IL246,0.187
Bcells_pSTAT5_IL246,0.161
CD8Tcm_CCR2pos_pSTAT5_IL246,0.158
CD8Tem_pNFkB_IL246,0.157
CD8Tem_CCR2pos_pSTAT3_IL246,0.148
CD4Tem_pNFkB_IL246,0.146
cMCs_pSTAT6_IL246,0.134
CD4Tcm_CCR2pos_pSTAT3_IL246,0.101
CD8Tcm_CCR2pos_pSTAT3_IL246,0.097
CD8Tcm_pSTAT3_IL246,0.086
mDCs_IkB_IL246,0.085
pDCs_pSTAT6_IL246,0.085
CD4negCD8negTcells_pSTAT3_IL246,0.08
MDSCs_pSTAT6_IL246,0.073
intMCs_pSTAT6_IL246,0.073
CD8Tem_pSTAT3_IL246,0.063
CD4Tem_CCR2pos_pSTAT3_IL246,0.063
NKT_pSTAT3_IL246,0.057
Bcells_pSTAT3_IL246,0.054
CD56hiCD16negNK_pSTAT3_IL246,0.054
CD4Tem_pSTAT3_IL246,0.044
CD8Tcells_Th1_pSTAT3_IL246,0.028
mDCs_pERK_IL246,0.025
mDCs_pSTAT3_IL246,0.022
CD8Tcm_CCR2pos_pNFkB_IL246,0.014
mDCs_pSTAT6_IL246,0.012
