,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.028848983645309103,0.00693799628008974,0.049125389133648736,0.033118983382901354,0.05590263826480865,0.0408803121729832,0.11211967130862766,0.07344183507744743
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.004114488595722812,0.0005453537977123009,0.05238031129130486,0.025709192168464408
artificial.3,0.0,0.0,0.0,0.0,0.0014602817517683706,9.610193436381686e-05,0.009769961198010218,0.0026130787380142227,0.051179449929047716,0.025021930545169876
artificial.4,0.0,0.0,0.0,0.0,0.0008079367640536465,4.584831244812696e-05,0.011055739540674764,0.0025623346522809175,0.06939119698544237,0.04002041693396447
artificial.5,0.0,0.0,0.0,0.0,0.000187233297089207,0.0,0.0035042051114446246,0.0008571716708281811,0.05325700804202916,0.02415356815695658
artificial.6,0.0,0.0,0.0,0.0,5.355505976017818e-06,0.0,0.006779499141039267,0.0009314691401863123,0.06487816124784923,0.03223701778375613
artificial.7,0.0,0.0,0.0,0.0,0.0011165771670696408,0.0,0.007937187650940909,0.0021619614588970076,0.0458421123545913,0.02480928685624688
artificial.8,0.0,0.0,0.0023076653348646525,0.0,0.015653051341301908,0.004993361962916325,0.042409582747438695,0.01929233844357494,0.11364282777123555,0.07640564703406705
artificial.9,0.0,0.0,0.0,0.0,4.9812757674414484e-05,0.0,0.004339945408699666,0.000953834853981277,0.04096619593514665,0.019537943354151294
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.003698559403534093,0.00011797841129385863,0.059739826918926646,0.02987887842735309
artificial.11,0.0,0.0,0.20366257131395926,0.037048576447444304,0.3138061923807247,0.26223995946870754,0.28640264437848995,0.26226009185543026,0.3013276271800912,0.2557306990858051
