,Fold selected features,Fold nb of features
Fold 15,"['ADAM15', 'AFP', 'ALPP', 'AMBN', 'AMY2A', 'AMY2B', 'ANGPTL2', 'AOC1', 'APBB1IP', 'C4BPB', 'CA6', 'CCL15', 'CCL20', 'CCL26', 'CD164', 'CD1C', 'CEACAM3', 'CHI3L1', 'COL4A1', 'CPA2', 'CRTAC1', 'CRX', 'CTSF', 'CTSL', 'DKK4', 'DLL1', 'DPEP2', 'DPT', 'FASLG', 'FCAR', 'FCRLB', 'FOSB', 'FUCA1', 'GGT5', 'GNLY', 'HLA-DRA', 'HMBS', 'ICAM4', 'IFNGR2', 'IGF2R', 'IL17C', 'IL2', 'IL2RB', 'IL5RA', 'INHBC', 'JUN', 'KIR2DL3', 'KLK10', 'LAIR2', 'LEP', 'LGALS1', 'LGALS3', 'LILRB1', 'LRIG1', 'LRPAP1', 'LRRC25', 'LY75', 'LYPD1', 'LYPD8', 'MDGA1', 'MILR1', 'MSLN', 'MSR1', 'MUC13', 'MZB1', 'NCAM2', 'NOMO1', 'NPTN', 'NRP1', 'PCOLCE', 'PDGFRA', 'PILRB', 'PLAUR', 'PON3', 'PRSS8', 'PRTG', 'PSPN', 'REN', 'RETN', 'SIGLEC9', 'SMOC2', 'SOST', 'SSC5D', 'TDGF1', 'TFF1', 'TFPI2', 'TLR3', 'TMPRSS5', 'TNFRSF8', 'XPNPEP2']",90
Fold 16,"['CCL20', 'FCRLB', 'MDGA1', 'MSLN', 'MZB1', 'PRSS8']",6
Fold 17,"['BAIAP2', 'CCL20', 'CD1C', 'CPA2', 'DSG4', 'IL5RA', 'LILRB1', 'LTBP3', 'MDGA1', 'MZB1', 'SPINK6']",11
Fold 18,"['CD1C', 'FCRLB', 'MDGA1']",3
Fold 19,"['BAIAP2', 'CCL15', 'CCL20', 'CD1C', 'CES2', 'CHIT1', 'CNTN5', 'CRTAC1', 'CSTB', 'CTSH', 'DPEP2', 'DPT', 'FBP1', 'FCAR', 'FCN2', 'FCRLB', 'GRN', 'HDGF', 'IGFBPL1', 'IL16', 'IL17C', 'IL5RA', 'ISLR2', 'JUN', 'KLK12', 'LGALS1', 'LILRA5', 'LTBP3', 'MAGED1', 'MDGA1', 'MUC13', 'MZB1', 'NCAM2', 'NDRG1', 'PDGFC', 'PDGFRA', 'PLA2G7', 'PPY', 'PSIP1', 'RANGAP1', 'REN', 'RETN', 'S100A16', 'TCL1A', 'THBS2', 'TNFRSF13B', 'VWA1', 'VWF', 'WIF1', 'XPNPEP2']",50
Fold 20,"['CCL15', 'CCL20', 'CD1C', 'CRTAC1', 'FCRLB', 'IGF2R', 'IL5RA', 'LTBP3', 'MDGA1', 'MET', 'MZB1', 'PRSS8', 'TMPRSS5', 'XPNPEP2']",14
Fold 21,"['CCL20', 'FCRLB', 'LILRB1', 'MDGA1', 'MSLN', 'TLR3']",6
Fold 22,"['BAIAP2', 'CCL20', 'CD1C', 'CNTN5', 'CRTAC1', 'CTSH', 'DPEP2', 'FCAR', 'IL2RA', 'JUN', 'KLK12', 'KLRD1', 'LRRC25', 'LTBP3', 'LY96', 'MDGA1', 'MSR1', 'MZB1', 'PSPN', 'RETN', 'S100A16', 'SIGLEC9', 'SLC39A5', 'TNFRSF13B', 'TNFRSF8']",25
Fold 23,"['CD1C', 'DPEP2', 'IL5RA', 'MDGA1']",4
Fold 24,"['CPA2', 'CTSH', 'FCRLB', 'MDGA1']",4
Fold 25,"['ADAM15', 'ADAMTS13', 'ADCYAP1R1', 'ADGRG2', 'ANGPTL3', 'AOC1', 'ARNT', 'BAIAP2', 'CA6', 'CCL15', 'CCL19', 'CCL20', 'CD164', 'CD1C', 'CD5', 'CDHR1', 'CES2', 'CHIT1', 'CLUL1', 'CPA2', 'CPM', 'CPVL', 'CRTAC1', 'CTSF', 'CXCL8', 'DKK4', 'DPEP2', 'DPT', 'DSG4', 'ENPP7', 'EPCAM', 'FABP4', 'FBP1', 'FCAR', 'FCN2', 'FCRL5', 'FCRLB', 'FGF21', 'GFRA2', 'GGT5', 'GNLY', 'GPA33', 'HDGF', 'HLA-DRA', 'ICAM4', 'IFNGR2', 'IGF2R', 'IL11', 'IL13', 'IL16', 'IL17C', 'IL2RA', 'IL5RA', 'INHBC', 'ITGAM', 'KCNIP4', 'KIR2DL3', 'KLB', 'LGALS1', 'LHB', 'LRPAP1', 'LTBP3', 'LYPD1', 'MAD1L1', 'MDGA1', 'MET', 'MSLN', 'MUC13', 'MZB1', 'NCAM2', 'NELL2', 'NFATC3', 'NINJ1', 'NOMO1', 'NPTN', 'NRP1', 'NTF4', 'OXT', 'PCSK9', 'PDGFC', 'PDGFRA', 'PLA2G7', 'PM20D1', 'PNLIPRP2', 'PON3', 'PPY', 'PRSS8', 'RANGAP1', 'RASA1', 'RETN', 'RUVBL1', 'S100A16', 'SIGLEC9', 'SSB', 'STC1', 'TCL1A', 'TDGF1', 'TFF1', 'TFPI2', 'TFRC', 'TMPRSS5', 'TNC', 'TNFRSF13C', 'TNFRSF8', 'VEGFA', 'WIF1', 'XPNPEP2']",107
Fold 26,"['AOC1', 'CCL20', 'CD1C', 'IL5RA', 'LILRB1', 'MDGA1', 'NCAM2', 'RETN']",8
Fold 27,"['CD1C', 'CXCL13', 'FCRLB', 'IGF2R', 'MDGA1', 'MZB1', 'TMPRSS5', 'TNFRSF8']",8
Fold 28,"['CCL15', 'CCL20', 'CD1C', 'CDHR1', 'CES2', 'CRTAC1', 'CTSH', 'DPEP2', 'FBP1', 'FCGR2B', 'FCRLB', 'FOSB', 'GNLY', 'HLA-DRA', 'IFNGR2', 'KIR2DL3', 'KLK12', 'LTBP3', 'MDGA1', 'MSLN', 'NCAM2', 'NXPH1', 'PCOLCE', 'PDGFRA', 'PON3', 'SDC1', 'SPINT1', 'TDGF1', 'TLR3', 'TMPRSS5']",30
Fold 29,"['CCL20', 'CD1C', 'CES2', 'DPEP2', 'FCRLB', 'FOSB', 'GNLY', 'IGF2R', 'IL5RA', 'MDGA1', 'MUC13', 'MZB1', 'PON3', 'PRSS8', 'TDGF1', 'TMPRSS5']",16
Fold 30,"['CD1C', 'FCRLB', 'MDGA1', 'MUC13', 'PON3']",5
Fold 31,"['CD1C', 'CTSH', 'FOSB', 'GFRA2', 'MDGA1', 'MZB1']",6
Fold 32,"['AOC1', 'CCL15', 'CCL20', 'CD1C', 'CPA2', 'CRTAC1', 'CTSF', 'ENPP7', 'FCRLB', 'IFNGR2', 'IGF2R', 'IL5RA', 'KIR2DL3', 'MDGA1', 'MSLN', 'MUC13', 'NCAM2', 'NDRG1', 'PDGFRA', 'PRSS8', 'RETN', 'TFF1', 'TMPRSS5', 'WIF1', 'XPNPEP2']",25
Fold 33,"['FCRLB', 'MDGA1']",2
Fold 34,"['ADCYAP1R1', 'AMY2B', 'ANGPTL2', 'BAIAP2', 'BGN', 'C19orf12', 'CA5A', 'CA6', 'CCL15', 'CCL19', 'CCL20', 'CD164', 'CD1C', 'CES2', 'CHIT1', 'CNTN1', 'CNTN5', 'COL4A1', 'COL9A1', 'COPE', 'CPA2', 'CPVL', 'CRTAC1', 'CSTB', 'CTSF', 'CTSS', 'CXADR', 'CXCL13', 'DKK4', 'DPEP2', 'DPT', 'DSG2', 'EREG', 'FASLG', 'FCAR', 'FCRL5', 'FCRLB', 'GGT1', 'GH2', 'HLA-DRA', 'ICAM4', 'IGF2R', 'IL11', 'IL17C', 'IL24', 'IL5RA', 'ISM1', 'JUN', 'KCNIP4', 'KLB', 'KLK10', 'KRT5', 'LGALS1', 'LHB', 'LILRB1', 'LRPAP1', 'LRRC25', 'LTBP3', 'LTO1', 'LY9', 'LY96', 'LYPD1', 'MDGA1', 'MSLN', 'MUC13', 'MZB1', 'NFATC3', 'NINJ1', 'NOMO1', 'NPTN', 'NPTXR', 'NPY', 'NRP1', 'OMG', 'PCOLCE', 'PDGFRA', 'PIGR', 'PILRB', 'PON3', 'PPY', 'PSPN', 'RANGAP1', 'REN', 'RETN', 'S100A11', 'SELPLG', 'SIGLEC7', 'SIRPA', 'SLC39A5', 'SMOC2', 'SOST', 'STC1', 'TFF1', 'TIMP1', 'TMPRSS5', 'TNFRSF8', 'TNFSF11', 'VWF', 'XPNPEP2']",99
Fold 35,"['ADAMTS13', 'CCL20', 'CD1C', 'CES2', 'CPA2', 'CRTAC1', 'FCRLB', 'MDGA1', 'MSLN', 'PM20D1', 'PRL', 'PRSS8', 'TDGF1', 'WIF1']",14
Fold 36,"['CCL15', 'CCL20', 'CD1C', 'CPA2', 'CRTAC1', 'CTSH', 'IL5RA', 'MDGA1']",8
Fold 37,"['BAIAP2', 'CCL20', 'CD1C', 'CNTN5', 'DSG4', 'FCRLB', 'IL5RA', 'MDGA1', 'RETN']",9
Fold 38,"['CD1C', 'CPA2', 'CRTAC1', 'DPEP2', 'HLA-DRA', 'MDGA1', 'MZB1', 'NCAM2', 'PON3', 'TNFRSF8']",10
Fold 39,"['CCL20', 'CD1C', 'CTSF', 'DPEP2', 'GNLY', 'IL5RA', 'MDGA1', 'MUC13', 'MZB1', 'NDRG1', 'RETN', 'TMPRSS5', 'XPNPEP2']",13
Fold 40,"['AOC1', 'CCL15', 'CCL20', 'CD1C', 'CNTN5', 'COL4A1', 'CPVL', 'CRTAC1', 'CTSF', 'CTSH', 'CXCL8', 'DPEP2', 'DSG4', 'ENPP7', 'FCAR', 'FCRLB', 'FOSB', 'GFRA2', 'GNLY', 'HLA-DRA', 'IGF2R', 'IL17C', 'IL32', 'IL5RA', 'INHBC', 'KCNIP4', 'KLK10', 'LAIR2', 'LGALS3', 'LYPD1', 'MDGA1', 'MUC13', 'MZB1', 'NINJ1', 'NPTN', 'NXPH1', 'PDGFC', 'PILRB', 'PM20D1', 'PON3', 'PRSS8', 'REN', 'RETN', 'SMOC2', 'SPINK1', 'TDGF1', 'TFF1', 'TMPRSS5', 'TNC', 'VEGFA', 'WIF1', 'XPNPEP2']",52
Fold 41,"['CD1C', 'CPA2', 'FCRLB', 'IL5RA', 'MDGA1']",5
Fold 42,"['CCL20', 'CD1C', 'CNTN5', 'CRTAC1', 'FCRLB', 'KLK12', 'LTBP3', 'MDGA1', 'MZB1', 'NCAM2', 'PON3', 'RETN', 'S100A16', 'STC1', 'TFPI2']",15
Fold 43,"['CD1C', 'DPEP2', 'FCRLB', 'IFNGR2', 'MDGA1', 'MZB1']",6
Fold 44,"['CCL20', 'CD1C', 'CPA2', 'LTBP3', 'MDGA1', 'MZB1', 'TMPRSS5']",7
Fold 45,"['CD1C', 'CRTAC1', 'FCRLB', 'LTBP3', 'MDGA1', 'MZB1', 'PM20D1', 'PON3']",8
Fold 46,"['CCL20', 'CD1C', 'KLK12', 'MDGA1', 'S100A16']",5
Fold 47,"['ADAMTS13', 'CCL20', 'CD1C', 'CES2', 'CNTN1', 'CNTN5', 'CRTAC1', 'DPEP2', 'FCRLB', 'LY96', 'MDGA1', 'MUC13', 'MZB1', 'NOMO1', 'NPTN', 'PPY', 'PRL', 'TMPRSS5', 'WIF1', 'XPNPEP2']",20
Fold 48,"['ADCYAP1R1', 'ANGPTL2', 'AOC1', 'CA6', 'CCL15', 'CCL19', 'CCL20', 'CCL27', 'CD1C', 'CEACAM5', 'CES2', 'COL9A1', 'CPA2', 'CRTAC1', 'CRX', 'CTSF', 'CTSH', 'CTSS', 'CTSV', 'CXCL13', 'DPEP2', 'DSG4', 'EGLN1', 'ENPP7', 'EPCAM', 'FCAR', 'FCRL5', 'FCRLB', 'FOSB', 'GFRA2', 'GGT1', 'GH2', 'GNLY', 'GZMA', 'HLA-DRA', 'HPGDS', 'IFNGR2', 'IGF2R', 'IL17C', 'IL24', 'IL32', 'IL33', 'IL5RA', 'INHBC', 'JUN', 'KIR2DL3', 'KLB', 'KLK10', 'KLRD1', 'LAIR2', 'LGALS1', 'LRRC25', 'LTBP3', 'LYPD1', 'MDGA1', 'MUC13', 'MUC16', 'MZB1', 'NCLN', 'NINJ1', 'NPTN', 'NPTXR', 'NXPH1', 'PAEP', 'PCOLCE', 'PDGFC', 'PILRB', 'PLAU', 'PLAUR', 'PON3', 'PRSS8', 'PSPN', 'RABEPK', 'REN', 'RETN', 'S100A11', 'SDC1', 'SIGLEC9', 'SLC39A5', 'SMAD5', 'SMOC2', 'SOST', 'SPINT1', 'SRP14', 'SSB', 'TDGF1', 'TMPRSS5', 'TNFRSF13B', 'TNFRSF8', 'TSHB', 'ULBP2', 'VWF', 'WFIKKN1', 'XPNPEP2']",94
Fold 49,"['DPEP2', 'IL5RA', 'MDGA1', 'MZB1', 'NCAM2', 'TDGF1']",6
Fold 50,"['CCL20', 'CD1C', 'CTSF', 'FOSB', 'GNLY', 'MDGA1', 'MZB1', 'PON3', 'PRSS8', 'TMPRSS5', 'TNFRSF8', 'XPNPEP2']",12
Fold 51,"['CCL20', 'CD1C', 'FCRLB', 'MDGA1', 'MSLN', 'XPNPEP2']",6
Fold 52,"['CCL15', 'CRTAC1', 'CTSH', 'DPEP2', 'FCRLB', 'MDGA1', 'MZB1']",7
Fold 53,"['CD1C', 'IL17C', 'IL5RA', 'MDGA1', 'PON3']",5
Fold 54,"['CCL20', 'CD1C', 'CNTN5', 'CRTAC1', 'CTSF', 'DPEP2', 'FCRLB', 'FOSB', 'GNLY', 'IGF2R', 'KIR2DL3', 'KLK14', 'MDGA1', 'MSLN', 'MUC13', 'NCAM2', 'NPTN', 'PRSS8', 'SMOC2', 'TDGF1', 'TMPRSS5', 'TNC', 'VTCN1']",23
Fold 55,"['CCL20', 'IGF2R', 'MDGA1']",3
Fold 56,"['CCL20', 'FCRLB', 'MDGA1']",3
Fold 57,"['CD1C', 'CPA2', 'FCRLB', 'GGT5']",4
Fold 58,"['ADAM15', 'ADCYAP1R1', 'ANGPTL2', 'APBB1IP', 'B4GAT1', 'C4BPB', 'CAPG', 'CASP1', 'CCL15', 'CCL19', 'CCL20', 'CD1C', 'CES2', 'CNTN5', 'COPE', 'CPA2', 'CRTAC1', 'CRX', 'CSTB', 'CTSF', 'CTSH', 'CXCL14', 'DDX58', 'DKK4', 'DPEP2', 'EGLN1', 'ENPP7', 'EZR', 'FCAR', 'FCRL5', 'FCRLB', 'GFRA3', 'GGH', 'GGT1', 'GH2', 'GNLY', 'GRN', 'HLA-DRA', 'HSP90B1', 'ICAM4', 'IFNGR1', 'IFNGR2', 'IGF2R', 'IL16', 'IL17C', 'IL1RN', 'IL2', 'IL33', 'INHBC', 'JUN', 'KLB', 'KLK10', 'LGALS1', 'LGALS9', 'LHB', 'LILRA5', 'LILRB1', 'LRRC25', 'LTBP3', 'LY9', 'LY96', 'LYPD1', 'MDGA1', 'MSR1', 'MUC13', 'MZB1', 'NCAM2', 'NFATC3', 'NINJ1', 'NPTN', 'NRP1', 'NTF4', 'NXPH1', 'PADI2', 'PCOLCE', 'PDGFRA', 'PILRB', 'PLAU', 'PON3', 'PPY', 'PRL', 'PSIP1', 'PSPN', 'REN', 'RETN', 'S100A11', 'SERPINB8', 'SIGLEC9', 'SIRPA', 'SLAMF1', 'SMOC2', 'SOST', 'SSB', 'STC1', 'TDGF1', 'TFF1', 'TFRC', 'TLR3', 'TMPRSS5', 'TNFRSF13B', 'TNFRSF13C', 'TNFRSF8', 'WIF1', 'XPNPEP2']",104
Fold 59,"['CD1C', 'LTBP3', 'MDGA1', 'PON3', 'PRSS8', 'SPINT1']",6
Fold 60,"['CCL15', 'CD1C', 'CRTAC1', 'DPEP2', 'KLK12', 'MDGA1', 'MUC13', 'MZB1', 'NCAM2', 'PRSS8', 'TDGF1', 'TMPRSS5']",12
Fold 61,"['CRTAC1', 'DPEP2', 'FCRL5', 'FCRLB', 'IGF2R', 'MDGA1', 'MZB1']",7
Fold 62,"['ADAMTS13', 'CCL20', 'CD1C', 'CPA2', 'CRTAC1', 'CTSF', 'DPEP2', 'FCRLB', 'FGF21', 'IL33', 'JUN', 'MDGA1', 'MZB1', 'NDRG1', 'NPTN', 'RETN', 'WIF1']",17
Fold 63,"['CCL20', 'CD1C', 'CNTN5', 'CXCL8', 'FCRLB', 'FOSB', 'IL17C', 'IL5RA', 'LGALS1', 'MDGA1', 'PON3', 'RETN', 'TFF1']",13
Fold 64,"['CCL20', 'CD1C', 'FCRLB', 'IL5RA', 'MDGA1', 'MZB1', 'TMPRSS5']",7
Fold 65,"['CD1C', 'CTSH', 'MDGA1']",3
Fold 66,"['MDGA1', 'PRSS8']",2
Fold 67,"['CCL20', 'CD1C', 'CRTAC1', 'MDGA1']",4
Fold 68,"['CD1C', 'FCRLB', 'IL5RA', 'LILRB1', 'MDGA1', 'PON3', 'RETN']",7
Fold 69,"['CCL20', 'CD1C', 'CRTAC1', 'DPEP2', 'MDGA1', 'PDGFC', 'RETN', 'XPNPEP2']",8
Fold 70,"['CD1C', 'FCRLB', 'IL5RA', 'MDGA1', 'MZB1', 'PON3']",6
Fold 71,"['FCRLB', 'MZB1']",2
Fold 72,"['CCL15', 'CCL20', 'CD1C', 'CPA2', 'CRTAC1', 'FCRLB', 'IL5RA', 'LGALS1', 'LTBP3', 'MDGA1', 'MZB1', 'NCAM2', 'PON3', 'PRSS8', 'PSPN', 'TDGF1', 'TMPRSS5', 'TNFRSF8']",18
Fold 73,"['CCL20', 'CD1C', 'CRTAC1', 'CTSF', 'DPEP2', 'GNLY', 'MDGA1', 'MUC13', 'NDRG1', 'NPTN', 'PPY', 'XPNPEP2']",12
Fold 74,"['ARNT', 'CCL20', 'CD1C', 'CDHR1', 'CEACAM5', 'CES2', 'CNTN1', 'CPA2', 'CRTAC1', 'DKKL1', 'DPEP2', 'DPT', 'FCRLB', 'FOSB', 'GNLY', 'HLA-DRA', 'IFNGR2', 'INHBC', 'KIR2DL3', 'KLK12', 'KLRD1', 'LGALS9', 'LILRB1', 'LTBP3', 'MDGA1', 'MZB1', 'NCAM2', 'NPTN', 'PCSK9', 'PDGFRA', 'PON3', 'SDC1', 'SPINT1', 'TLR3', 'TMPRSS5', 'TNC']",36
Fold 75,"['CCL20', 'CD1C', 'CRTAC1', 'FCRLB', 'IGF2R', 'PON3']",6
Fold 76,"['CCL20', 'CD1C', 'MDGA1', 'MUC13', 'PDGFC', 'TMPRSS5']",6
Fold 77,"['CCL15', 'CCL20', 'CD1C', 'CNTN1', 'CRTAC1', 'FCRL5', 'FCRLB', 'GGT5', 'GH2', 'HLA-DRA', 'LTBP3', 'MDGA1', 'MZB1', 'NOMO1', 'PM20D1', 'PPY', 'REN', 'S100A16', 'TFPI2', 'TMPRSS5', 'XPNPEP2']",21
Fold 78,"['CA6', 'CCL15', 'CD1C', 'CEACAM5', 'CHIT1', 'CPA2', 'CRTAC1', 'CTSF', 'CTSH', 'CTSV', 'DPEP2', 'FBP1', 'FCRLB', 'GFOD2', 'GFRA2', 'GNLY', 'HPGDS', 'IGF2R', 'IL2', 'IL32', 'IL5RA', 'LTBP3', 'MDGA1', 'MSLN', 'MZB1', 'NPY', 'PRSS8', 'RETN', 'SDC1', 'SPINT1', 'TDGF1', 'TMPRSS5', 'TNFRSF8', 'XPNPEP2']",34
Fold 79,"['CD1C', 'CRTAC1', 'DPEP2', 'IL5RA', 'LRRC25', 'MARCO', 'MDGA1', 'MZB1', 'NCAM2']",9
Fold 80,"['CCL20', 'CD1C', 'CES2', 'CRTAC1', 'CTSF', 'FCRL5', 'FCRLB', 'FOSB', 'IFNGR2', 'IL22RA1', 'IL5RA', 'LTBP3', 'MDGA1', 'MZB1', 'NOMO1', 'PDGFC', 'PDGFRA', 'PON3', 'PRSS8', 'S100A16', 'TDGF1', 'THBS2', 'TMPRSS5', 'XPNPEP2']",24
Fold 81,"['CCL15', 'CD1C', 'DPEP2', 'DSG4', 'FCRLB', 'MDGA1', 'MZB1', 'TFF1', 'XPNPEP2']",9
Fold 82,"['CCL20', 'CD1C', 'COPE', 'CRTAC1', 'MDGA1', 'TMPRSS5']",6
Fold 83,"['CCL20', 'CD1C', 'FCRLB', 'IL5RA', 'MDGA1', 'PON3']",6
Fold 84,"['CAPG', 'CCL20', 'CD1C', 'CEACAM3', 'CPA2', 'CRTAC1', 'CTSF', 'CXCL13', 'DPEP2', 'FBP1', 'FCRLB', 'GNLY', 'IGF2R', 'IL16', 'IL33', 'MDGA1', 'PPY', 'TMPRSS5', 'XPNPEP2']",19
Fold 85,"['CD1C', 'FCRLB', 'MDGA1', 'PON3', 'TMPRSS5']",5
Fold 86,"['FCRLB', 'MZB1']",2
Fold 87,"['CA6', 'CCL20', 'CD1C', 'FBP1', 'IL5RA', 'JUN', 'LTBP3', 'MDGA1', 'NCAM2', 'PON3', 'RETN', 'VWF']",12
Fold 88,"['CCL20', 'CD1C', 'CRTAC1', 'DPEP2', 'FCRLB', 'MDGA1']",6
Fold 89,"['CCL15', 'CD1C', 'MDGA1']",3
Fold 90,"['ACP6', 'ADAM15', 'ADAMTS13', 'ADCYAP1R1', 'ADGRG2', 'ALPP', 'AMY2A', 'AMY2B', 'ANG', 'ANGPTL3', 'AOC1', 'ARNT', 'CCL15', 'CCL20', 'CCL27', 'CD164', 'CD177', 'CD1C', 'CD276', 'CEACAM5', 'CES2', 'CLSPN', 'COPE', 'CPA2', 'CRISP2', 'CRTAC1', 'CTSF', 'CTSH', 'CXCL13', 'DKK4', 'DLL1', 'DPEP2', 'DSG4', 'EPCAM', 'FCAR', 'FCGR2A', 'FCN2', 'FCRL5', 'FCRLB', 'FGF21', 'FOSB', 'GGA1', 'GNLY', 'IFNGR2', 'IGF2R', 'IL17C', 'IL18RAP', 'IL2RB', 'IL5RA', 'INHBC', 'KIR2DL3', 'KLK10', 'KLK14', 'KLRD1', 'LAMA4', 'LGALS1', 'LILRB1', 'LRPAP1', 'LRRC25', 'LYPD1', 'LYPD8', 'MAGED1', 'MARCO', 'MDGA1', 'MICB_MICA', 'MSLN', 'MUC13', 'MZB1', 'NCAM2', 'NDRG1', 'NFATC3', 'NPTN', 'NRP1', 'OMG', 'PDGFC', 'PDGFRA', 'PM20D1', 'PON3', 'PRL', 'PRSS8', 'PRTG', 'PTPRF', 'RETN', 'SCP2', 'SIGLEC9', 'SLC39A5', 'SMOC2', 'SOST', 'SPINT1', 'SRP14', 'STC1', 'TDGF1', 'TFF1', 'TFPI2', 'TFRC', 'TMPRSS5', 'TNC', 'TNFRSF13B', 'TNFRSF4', 'TNFRSF8', 'WIF1', 'XPNPEP2']",102
Fold 91,"['AOC1', 'CCL20', 'CD1C', 'CPA2', 'CRTAC1', 'CTSF', 'DSG4', 'FOSB', 'IL13', 'IL5RA', 'KLRD1', 'LILRA5', 'LILRB1', 'LTBP3', 'MDGA1', 'MZB1', 'NCAM2', 'PON3', 'PRSS8', 'RETN']",20
Fold 92,"['CCL15', 'FCRLB', 'MDGA1']",3
Fold 93,"['CCL20', 'CD1C', 'CRTAC1', 'FCRLB', 'LTBP3', 'MZB1']",6
Fold 94,"['CCL20', 'CD1C', 'CRTAC1', 'FCRLB', 'MZB1', 'PPY', 'TMPRSS5']",7
Fold 95,"['CCL20', 'CD1C', 'CRTAC1', 'FCRLB', 'MDGA1', 'RETN', 'TFPI2', 'TMPRSS5', 'XPNPEP2']",9
Fold 96,"['CCL20', 'CD1C', 'CRTAC1', 'PDGFC']",4
Fold 97,"['CCL20', 'CD1C', 'CRTAC1', 'IGF2R', 'IL5RA']",5
Fold 98,"['CCL20', 'CD1C', 'IL5RA', 'LTBP3']",4
Fold 99,"['CD1C', 'FCRLB', 'IFNGR2', 'IGF2R', 'IL5RA', 'MDGA1', 'MUC13', 'MZB1', 'TNC']",9
