,Fold selected features,Fold #features
Fold_0,"['MT-TE', 'RNA5SP387', 'HNRNPA3P6', 'YWHAQP5', 'TRIO', 'RPS26P31', 'RPL23AP82', 'CDK10', 'MT-TH', 'MIRLET7D', 'RPL23AP7', 'RPL34P34', 'MAGI2', 'MVK', 'GAPDHP60', 'ACACB']",16
Fold_1,"['MT-TE', 'RNA5SP387', 'MT-TR', 'YWHAQP5', 'RNY3P1', 'CDK10', 'MT-TH', 'MIRLET7D', 'RPL23AP7', 'Y_RNA.361', 'MAGI2-AS3', 'VAMP1', 'ACACB', 'MT-TM']",14
Fold_2,"['RNA5SP387', 'MT-TR', 'HNRNPA3P6', 'RNY3P1', 'MT-TH', 'ANKHD1-EIF4EBP3', 'RPL23AP7', 'LILRA6', 'Y_RNA.138', 'MTRNR2L8', 'SARS2', 'GAPDHP60', 'MVK', 'MT-TM']",14
Fold_3,"['GOLGA5P1', 'RNA5SP387', 'MT-TV', 'MT-TR', 'YWHAQP5', 'TRIO', 'CDK10', 'MT-TH', 'RPL23AP7', 'MTRNR2L8', 'RPL34P34', 'MT-TM']",12
Fold_4,"['ZNF3', 'RN7SL210P', 'KIAA1257', 'CYP2W1', 'HNRNPA3P6', 'XXbac-BPG32J3.22', 'SDCCAG3', 'RNY3P1', 'ANKHD1-EIF4EBP3', 'MIRLET7D', 'RPL23AP7', 'ST6GAL2', 'RPL34P34', 'RP11-343H5.4', 'PLB1', 'RN7SL60P', 'TNFRSF8', 'RP11-120B7.1', 'THAP9-AS1', 'GAPDHP60', 'ACACB']",21
Fold_5,"['LINC01001', 'ITGB2-AS1', 'RNA5SP387', 'MT-TR', 'Y_RNA.201', 'HCAR3', 'RNY3P1', 'TRIO', 'CDK10', 'MT-TH', 'RPL23AP7', 'Y_RNA.138', 'MTRNR2L8', 'RPL34P34', 'MAGI2-AS3', 'THAP9-AS1', 'MT-TC', 'ACACB', 'MT-TM']",19
Fold_6,"['GOLGA5P1', 'MIRLET7D', 'RPL23AP7', 'Y_RNA.138', 'MTRNR2L8', 'RPL34P34', 'HNRNPA3P6', 'MAGI2', 'YWHAQP5', 'SNCA', 'ACACB', 'MT-TH']",12
Fold_7,"['MIRLET7D', 'RPL23AP7', 'RNA5SP387', 'GPX1P1', 'TRIO', 'CDK10', 'THAP9-AS1', 'RNY3P1', 'ACACB', 'MT-TM', 'MT-TH']",11
Fold_8,"['DPP10-AS1', 'GOLGA5P1', 'RP11-885N19.6', 'SFRP2', 'MT-TS2', 'HNRNPA3P6', 'Y_RNA.201', 'PLEK2', 'YWHAQP5', 'RNY3P1', 'TRIO', 'RP11-390K5.1', 'RP11-383C5.3', 'Y_RNA.138', 'RPL34P34', 'MTRNR2L8', 'MT-TC', 'OXTR', 'MAGI2-AS3', 'THAP9-AS1', 'SNCA', 'ACACB', 'MT-TM', 'RNA5SP387', 'MAP1A', 'MT-TR', 'Y_RNA.221', 'RPS4XP22', 'CDK10', 'MT-TH', 'ANKHD1-EIF4EBP3', 'RPL23AP7', 'EMBP1', 'MIR142', 'MAGI2', 'MVK']",36
Fold_9,"['MIRLET7D', 'RNA5SP387', 'MTRNR2L8', 'RPL34P34', 'CDK10', 'MT-TH', 'RNY3P1', 'ACACB', 'MT-TM', 'GPX1P1']",10
