,Fold selected features,Fold #features
Fold_0,"['MIRLET7D', 'RPL23AP7', 'FAM21EP', 'RNA5SP387', 'ACACB', 'HNRNPA3P6', 'RPL23AP82']",7
Fold_1,"['MT-TE', 'RNA5SP387', 'HSF1', 'MT-TR', 'YWHAQP5', 'RNY3P1', 'DUSP1', 'SLFN12L', 'PPP1R21', 'GP9', 'U2AF1L5', 'RPS3AP9', 'MT-TH', 'MIRLET7D', 'RPL23AP7', 'LMNA', 'MAGI2-AS3', 'VAMP1', 'MVK', 'ACACB', 'MT-TM']",21
Fold_2,"['RNA5SP387', 'MTRNR2L8', 'FAM98B', 'HNRNPA3P6', 'CTD-3088G3.8', 'RNY3P1', 'MVK', 'Y_RNA.356', 'MT-TH']",9
Fold_3,"['RPL23AP7', 'RNA5SP387', 'MT-TV', 'MTRNR2L8', 'RPL34P34', 'RGS10', 'ACSS2', 'TRIO', 'MT-TM', 'MT-TH']",10
Fold_4,"['MIRLET7D', 'RPL23AP7', 'Y_RNA.1', 'TCEA1P2', 'RN7SL60P', 'HNRNPA3P6', 'TNFRSF8', 'RP11-120B7.1', 'RNY3P1', 'CTB-174O21.2', 'SPINK5', 'ACACB']",12
Fold_5,"['RPL23AP7', 'RNA5SP387', 'MTRNR2L8', 'RNA5SP335', 'MTND6P22', 'ALDOA', 'SNORD116-14', 'Y_RNA.201', 'MAGI2-AS3', 'RNY3P1', 'ACACB']",11
Fold_6,"['RNA5SP68', 'HNRNPA3P6', 'CTD-2020K17.1', 'NCSTN', 'RP11-139H14.5', 'MT-TH', 'MIRLET7D', 'RPL23AP7', 'SPIB', 'MTRNR2L8', 'IRS1', 'ZNF839', 'MAGI2', 'JAKMIP2', 'SNCA', 'ACACB']",16
Fold_7,"['MIRLET7D', 'RPL23AP7', 'RP11-466H18.1', 'RNA5SP387', 'GSDMA', 'GPX1P1', 'KIRREL3', 'TRIO', 'PRAM1', 'THAP9-AS1', 'RNY3P1', 'AC009961.2', 'ACACB', 'MT-TM', 'MT-TH']",15
Fold_8,"['RPL23AP7', 'Y_RNA.138', 'RNA5SP387', 'RNA5SP506', 'MT-TS2', 'NBPF13P', 'MAGI2-AS3', 'RNY3P1', 'SNCA', 'SEPT5', 'ACACB', 'MT-TM', 'MT-TH']",13
Fold_9,"['WDR87', 'IL18', 'RNA5SP387', 'EFCAB14', 'PLK4', 'GPR78', 'RNY3P1', 'NDUFB7', 'MT-TH', 'DIAPH1', 'MIRLET7D', 'PRPF39', 'MTRNR2L8', 'RPL34P34', 'MYO18B', 'SYT17', 'ACACB', 'MT-TM', 'GPX1P1']",19
Fold_10,"['MRPS24', 'MIRLET7D', 'RPL23AP7', 'RNA5SP387', 'MTRNR2L8', 'SLC12A5', 'TRIO', 'SBK3', 'TPT1', 'CTD-2583A14.11', 'RNY3P1', 'MT-TC', 'ACACB', 'CDK10', 'MT-TH']",15
Fold_11,"['ANKRD28', 'SCPEP1', 'MTRNR2L8', 'CXCL1']",4
Fold_12,"['RPL23AP7', 'APOA1', 'RNA5SP387', 'GPX1P1', 'OST4', 'MAGI2-AS3', 'C5orf34', 'MT-TC', 'MT-TH']",9
