,Max Proba
artificial.31,0.804
artificial.42,0.793
artificial.47,0.74
artificial.76,0.709
artificial.73,0.681
artificial.65,0.637
artificial.19,0.62
artificial.40,0.571
artificial.43,0.557
artificial.23,0.525
artificial.28,0.432
artificial.6,0.425
artificial.33,0.387
artificial.64,0.383
artificial.77,0.382
artificial.66,0.371
artificial.53,0.366
artificial.80,0.358
artificial.14,0.356
artificial.50,0.35
artificial.9,0.347
artificial.83,0.343
artificial.8,0.339
artificial.39,0.332
artificial.21,0.326
artificial.36,0.311
artificial.45,0.305
artificial.52,0.297
artificial.18,0.29
artificial.69,0.289
artificial.32,0.288
artificial.10,0.285
artificial.2,0.282
artificial.26,0.279
artificial.67,0.279
artificial.82,0.276
artificial.61,0.275
artificial.30,0.27
artificial.29,0.268
artificial.12,0.266
artificial.41,0.266
artificial.24,0.261
artificial.81,0.257
artificial.4,0.257
artificial.60,0.256
artificial.35,0.254
artificial.49,0.254
artificial.22,0.253
artificial.1,0.252
artificial.55,0.252
artificial.46,0.25
artificial.62,0.248
artificial.74,0.248
artificial.59,0.244
artificial.54,0.239
artificial.38,0.237
artificial.13,0.234
artificial.20,0.232
artificial.7,0.229
artificial.70,0.227
artificial.44,0.226
artificial.37,0.215
artificial.34,0.212
artificial.72,0.209
artificial.63,0.208
artificial.17,0.206
artificial.3,0.199
artificial.15,0.196
artificial.75,0.195
artificial.27,0.194
artificial.48,0.192
artificial.71,0.192
artificial.78,0.179
artificial.5,0.171
artificial.16,0.171
artificial.11,0.17
artificial.79,0.167
artificial.57,0.165
artificial.58,0.161
artificial.56,0.156
artificial.68,0.144
artificial.25,0.138
artificial.51,0.122
