,Max Proba
artificial.29,0.3479358287640961
artificial.60,0.22445925846267925
artificial.115,0.19956458810351513
artificial.215,0.19086356534227275
artificial.54,0.18930538162843397
artificial.34,0.15634282143862327
artificial.113,0.14402495327975273
artificial.181,0.13962733600821794
artificial.150,0.13850882190740743
artificial.4,0.13795550790821434
artificial.43,0.13564879685926348
artificial.144,0.13391022551766796
artificial.177,0.1274384974453326
artificial.102,0.12451462047672773
artificial.198,0.12302944570205684
artificial.163,0.12292425732139743
artificial.77,0.11179323530056091
artificial.75,0.1062483360444949
artificial.193,0.10426082096410345
artificial.157,0.10352829223311312
artificial.191,0.10343333354176651
artificial.103,0.09792352269634948
artificial.46,0.0948451456540954
artificial.228,0.09252880273664871
artificial.44,0.08874317340028241
artificial.225,0.08718839938286967
artificial.118,0.08432817197260689
artificial.141,0.07923326885502606
artificial.199,0.07858969293086157
artificial.92,0.07708549220528543
artificial.81,0.07707431277015003
artificial.212,0.07417068442294306
artificial.88,0.07416611454054148
artificial.106,0.07407769221113722
artificial.170,0.07361425401715094
artificial.51,0.06911296063864003
artificial.66,0.06886037456664672
artificial.209,0.06870099142638998
artificial.180,0.06850553471281556
artificial.152,0.06791894716745002
artificial.83,0.06778754512413936
artificial.218,0.06698409698261865
artificial.229,0.06697890667621252
artificial.68,0.06694277484139194
artificial.30,0.06580509512243445
artificial.117,0.06535594290902359
artificial.231,0.06157627534952096
artificial.69,0.05946550280872054
artificial.135,0.059254827752989736
artificial.185,0.05923718871357712
artificial.12,0.0590883247688718
artificial.206,0.05890612268532707
artificial.129,0.058731540268998315
artificial.25,0.058444059643216355
artificial.138,0.05707987253815225
artificial.178,0.05562820368701071
artificial.124,0.05430913664761534
artificial.98,0.05427342985976443
artificial.40,0.04775190333626112
artificial.190,0.04734130125948767
artificial.182,0.046365445440408076
artificial.148,0.04588184932000618
artificial.154,0.045619260667699044
artificial.167,0.04554598032466105
artificial.86,0.04444369868951134
artificial.145,0.04393846497556012
artificial.220,0.04284523405739443
artificial.136,0.04262188077559534
artificial.17,0.04230789711659391
artificial.89,0.04217473266750658
artificial.91,0.04173713631324422
artificial.84,0.039737300066032044
artificial.90,0.039281790893961444
artificial.101,0.03894584530892528
artificial.207,0.03850437660739833
artificial.184,0.03790877653086704
artificial.64,0.03761265418118964
artificial.7,0.0373804261839028
artificial.22,0.037255696163939644
artificial.62,0.037016101964212844
artificial.57,0.03691963693737985
artificial.72,0.03615543680971813
artificial.213,0.035928774745156426
artificial.168,0.03493307137531787
artificial.73,0.0343858888959401
artificial.128,0.03396732939554492
artificial.32,0.03383308175012743
artificial.166,0.03379051478759014
artificial.8,0.033003057097103224
artificial.49,0.03227662545208594
artificial.16,0.032063911186639996
artificial.119,0.031441294293414544
artificial.126,0.029251871703147147
artificial.82,0.029012479424541212
artificial.3,0.028655286357622482
artificial.79,0.028528209088923458
artificial.5,0.028438818325359105
artificial.71,0.028116666302386843
artificial.50,0.0271083430556242
