,Threshold,min FDP+
Fold n°1,0.02,0.7333333333333333
Fold n°2,0.19,0.25
Fold n°3,0.12,0.5
Fold n°4,0.04,0.6842105263157895
Fold n°5,0.19,0.25
Fold n°6,0.23,0.5
Fold n°7,0.08,0.7857142857142857
Fold n°8,0.17,0.3333333333333333
Fold n°9,0.14,0.25
Fold n°10,0.02,0.7611940298507462
Fold n°11,0.15000000000000002,0.1111111111111111
Fold n°12,0.17,0.25
Fold n°13,0.060000000000000005,0.3448275862068966
Fold n°14,0.14,0.5
Fold n°15,0.03,0.62
Fold n°16,0.060000000000000005,0.7
Fold n°17,0.2,0.2
Fold n°18,0.09999999999999999,0.45454545454545453
Fold n°19,0.12,0.42857142857142855
Fold n°20,0.12,0.5
Fold n°21,0.08,0.3333333333333333
Fold n°22,0.12,0.4444444444444444
Fold n°23,0.03,0.72
Fold n°24,0.01,0.8962264150943396
Fold n°25,0.17,0.3333333333333333
Fold n°26,0.21000000000000002,0.5
Fold n°27,0.04,0.6944444444444444
Fold n°28,0.11,0.11764705882352941
Fold n°29,0.060000000000000005,0.7391304347826086
Fold n°30,0.17,0.3333333333333333
Fold n°31,0.25,0.5
Fold n°32,0.19,0.3333333333333333
Fold n°33,0.14,0.2222222222222222
Fold n°34,0.12,0.5
Fold n°35,0.04,0.6756756756756757
Fold n°36,0.14,0.36363636363636365
Fold n°37,0.12,0.3333333333333333
Fold n°38,0.22,0.6666666666666666
Fold n°39,0.32,0.3333333333333333
Fold n°40,0.11,0.42857142857142855
Fold n°41,0.18000000000000002,0.25
Fold n°42,0.16,0.8
Fold n°43,0.17,0.2
Fold n°44,0.17,0.3333333333333333
Fold n°45,0.060000000000000005,0.5
Fold n°46,0.13,0.4
Fold n°47,0.16,0.14285714285714285
Fold n°48,0.13,0.5
Fold n°49,0.17,0.2857142857142857
Fold n°50,0.14,0.14285714285714285
Fold n°51,0.09999999999999999,0.6428571428571429
Fold n°52,0.2,0.6
Fold n°53,0.26,0.5
Fold n°54,0.15000000000000002,0.25
Fold n°55,0.02,0.7012987012987013
Fold n°56,0.21000000000000002,0.5
Fold n°57,0.21000000000000002,0.25
Fold n°58,0.16,0.3333333333333333
Fold n°59,0.21000000000000002,0.5
Fold n°60,0.11,0.625
Fold n°61,0.03,0.6818181818181818
Fold n°62,0.13,0.375
Fold n°63,0.18000000000000002,0.2
Fold n°64,0.22,0.25
Fold n°65,0.23,0.5
Fold n°66,0.060000000000000005,0.64
Fold n°67,0.21000000000000002,0.5
Fold n°68,0.21000000000000002,0.3333333333333333
Fold n°69,0.16,0.5
Fold n°70,0.03,0.5087719298245614
Fold n°71,0.2,0.5
Fold n°72,0.14,0.42857142857142855
Fold n°73,0.15000000000000002,0.5714285714285714
Fold n°74,0.13,0.5
Fold n°75,0.2,0.5
Fold n°76,0.13,0.6666666666666666
Fold n°77,0.19,0.5
Fold n°78,0.24000000000000002,0.3333333333333333
Fold n°79,0.2,0.4
Fold n°80,0.16,0.4
Fold n°81,0.14,0.14285714285714285
Fold n°82,0.23,0.3333333333333333
Fold n°83,0.22,0.6666666666666666
Fold n°84,0.14,0.5
Fold n°85,0.11,0.3333333333333333
Fold n°86,0.22,0.5
Fold n°87,0.21000000000000002,0.5
Fold n°88,0.19,0.25
Fold n°89,0.14,0.2
Fold n°90,0.08,0.6875
Fold n°91,0.16,0.6
Fold n°92,0.2,0.25
Fold n°93,0.02,0.7796610169491526
Fold n°94,0.16,0.2857142857142857
Fold n°95,0.11,0.75
Fold n°96,0.01,0.8508771929824561
Fold n°97,0.27,0.3333333333333333
Fold n°98,0.03,0.8043478260869565
Fold n°99,0.24000000000000002,0.3333333333333333
Fold n°100,0.09,0.16666666666666666
