fold,AUC,AP,ACC,BACC,n_train,n_test
44,0.5210526315789473,0.5272824704173491,0.5384615384615384,0.531578947368421,149,39
45,0.7068965517241379,0.45442115251897863,0.7105263157894737,0.7337164750957854,150,38
46,0.8070175438596492,0.7998457424928014,0.7567567567567568,0.7529239766081872,151,37
47,0.496031746031746,0.5440348601062888,0.5128205128205128,0.5198412698412699,149,39
48,0.5892857142857143,0.4207767666376647,0.7368421052631579,0.6928571428571428,150,38
49,0.6102941176470589,0.598229579187997,0.6097560975609756,0.5723039215686274,147,41
50,0.6957671957671958,0.6604494221593236,0.6410256410256411,0.6547619047619048,149,39
51,0.5227272727272727,0.3325971311864728,0.6486486486486487,0.5926573426573426,151,37
52,0.46428571428571425,0.6761234807519637,0.5,0.5595238095238095,150,38
53,0.6810344827586207,0.3931614236741279,0.6756756756756757,0.6120689655172413,151,37
54,0.5353260869565217,0.42810503076563444,0.5128205128205128,0.48233695652173914,149,39
55,0.6553846153846155,0.48518390441467363,0.7105263157894737,0.6507692307692308,150,38
56,0.5155279503105591,0.4182352035459068,0.5405405405405406,0.4906832298136646,151,37
57,0.5232919254658386,0.6520806138223851,0.40540540540540543,0.4658385093167702,151,37
58,0.4331797235023041,0.1805167451596023,0.5526315789473685,0.5046082949308756,150,38
59,0.5353846153846155,0.3688923005099476,0.5789473684210527,0.5323076923076924,150,38
60,0.4930555555555556,0.387255707653009,0.5641025641025641,0.5708333333333333,149,39
61,0.41983695652173914,0.3657809482657628,0.46153846153846156,0.42934782608695654,149,39
62,0.5989583333333333,0.45950854700854693,0.6111111111111112,0.625,152,36
63,0.48177083333333337,0.39907664926468606,0.55,0.5104166666666667,148,40
64,0.7657342657342656,0.8893384294022689,0.5135135135135135,0.6276223776223776,151,37
65,0.6119791666666666,0.5329051394410227,0.575,0.59375,148,40
66,0.4270833333333333,0.4360512257775893,0.475,0.4479166666666667,148,40
67,0.6875,0.6593823885913135,0.6052631578947368,0.5653409090909092,150,38
68,0.5428571428571429,0.5914032832600945,0.5609756097560976,0.5619047619047619,147,41
69,0.5565217391304348,0.5621320346320346,0.5,0.45942028985507244,150,38
70,0.5576923076923077,0.3734928480961763,0.5526315789473685,0.4935897435897436,150,38
71,0.3307291666666667,0.15466835152189845,0.4473684210526316,0.40104166666666663,150,38
72,0.6176470588235294,0.6472669754487936,0.5384615384615384,0.5775401069518716,149,39
73,0.7777777777777778,0.599072039072039,0.725,0.7165242165242165,148,40
74,0.44360902255639095,0.5219477995140406,0.5,0.49122807017543857,148,40
75,0.23947368421052634,0.41295195501901016,0.28205128205128205,0.2802631578947368,149,39
76,0.49583333333333335,0.44827800030657006,0.5641025641025641,0.5083333333333333,149,39
77,0.5566666666666666,0.6931648749212604,0.6,0.625,153,35
78,0.5770750988142292,0.3683964533632614,0.6176470588235294,0.575098814229249,154,34
79,0.5125,0.4806366809393559,0.4722222222222222,0.45,152,36
80,0.40138888888888885,0.3376848459704497,0.48717948717948717,0.4458333333333333,149,39
81,0.6789772727272727,0.6892034951026219,0.6052631578947368,0.6164772727272727,150,38
