,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.5}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.022678762849311005,0.004,0.2288841392813747,0.14043883707706864,0.33617629100246715,0.25440664724618206,0.462063246093255,0.39228608912531426
artificial.2,0.0,0.0,0.0,0.0,0.06556768932514241,0.035125048022248376,0.10739329848337596,0.06775217075794097,0.17179012884506759,0.12936717292335356
artificial.3,0.0,0.0,0.0041989337878951104,0.0,0.0891603003217983,0.04708999253872319,0.16151081134525966,0.10993851291853352,0.26521043081109064,0.20682237187648975
artificial.4,0.0,0.0,0.0,0.0,0.025382305361733415,0.009945984743725175,0.050515075617142656,0.02375950058045278,0.12560227617177672,0.07789312323106942
artificial.5,0.0,0.0,0.0016711414938611908,0.0,0.04813852911473111,0.02331679641563551,0.11452476375216826,0.0672601310732781,0.2144610064271365,0.15709633069345302
artificial.6,0.0,0.0,0.006589510194458102,0.0,0.10362540280365076,0.06091892393223842,0.1512568029921002,0.10280294638274548,0.22024483807423673,0.17529532301372852
artificial.7,0.0,0.0,0.004064908173649778,0.0,0.13014988785998857,0.09819724038522237,0.14518879619410774,0.11400414712155822,0.1962823581734663,0.15865355389569472
artificial.8,0.0,0.0,0.004412646423324478,0.0,0.02856764119469229,0.01841227518107,0.04540958820654156,0.027850844440287542,0.11012048915206996,0.06645589452939464
artificial.9,0.0,0.0,0.014150460571719726,0.0,0.11327890891751562,0.07859455753841652,0.15172388678301799,0.11559650885743962,0.22218667653202068,0.17941368320116455
artificial.10,0.0,0.0,0.0,0.0,0.0012551767709914623,0.00016189682843183886,0.0022795332633082127,0.0010174485930785119,0.010562236111913596,0.003851529410927416
