,Max Proba
artificial.19,0.515
artificial.556,0.43
artificial.220,0.409
artificial.24,0.408
artificial.39,0.407
artificial.514,0.391
artificial.153,0.361
artificial.499,0.358
artificial.64,0.344
artificial.143,0.342
artificial.270,0.337
artificial.547,0.322
artificial.500,0.307
artificial.289,0.306
artificial.384,0.298
artificial.148,0.296
artificial.502,0.294
artificial.340,0.291
artificial.374,0.287
artificial.256,0.28
artificial.435,0.274
artificial.311,0.272
artificial.450,0.271
artificial.188,0.263
artificial.62,0.263
artificial.383,0.262
artificial.67,0.248
artificial.447,0.246
artificial.537,0.237
artificial.476,0.214
artificial.78,0.214
artificial.230,0.211
artificial.152,0.203
artificial.290,0.198
artificial.271,0.194
artificial.300,0.193
artificial.527,0.191
artificial.157,0.191
artificial.444,0.189
artificial.351,0.186
artificial.362,0.186
artificial.215,0.179
artificial.116,0.177
artificial.163,0.175
artificial.66,0.173
artificial.508,0.168
artificial.445,0.166
artificial.133,0.165
artificial.400,0.164
artificial.31,0.162
artificial.96,0.161
artificial.337,0.16
artificial.139,0.16
artificial.213,0.159
artificial.239,0.159
artificial.302,0.156
artificial.385,0.156
artificial.85,0.154
artificial.63,0.154
artificial.132,0.153
artificial.22,0.15
artificial.16,0.15
artificial.436,0.15
artificial.330,0.149
artificial.402,0.145
artificial.255,0.143
artificial.503,0.142
artificial.95,0.142
artificial.249,0.141
artificial.86,0.141
artificial.51,0.141
artificial.317,0.135
artificial.38,0.134
artificial.71,0.134
artificial.299,0.133
artificial.185,0.13
artificial.55,0.129
artificial.240,0.129
artificial.428,0.126
artificial.196,0.126
artificial.137,0.126
artificial.440,0.125
artificial.212,0.124
artificial.21,0.123
artificial.285,0.123
artificial.381,0.122
artificial.466,0.121
artificial.43,0.119
artificial.439,0.118
artificial.200,0.118
artificial.225,0.117
artificial.564,0.115
artificial.84,0.115
artificial.341,0.114
artificial.525,0.113
artificial.331,0.113
artificial.405,0.113
artificial.160,0.11
artificial.420,0.11
artificial.284,0.109
artificial.312,0.107
artificial.114,0.107
artificial.151,0.107
artificial.6,0.106
artificial.136,0.106
artificial.224,0.105
artificial.512,0.105
artificial.29,0.103
artificial.565,0.103
artificial.487,0.103
artificial.287,0.103
artificial.572,0.102
artificial.82,0.1
artificial.93,0.099
artificial.378,0.099
artificial.348,0.098
artificial.276,0.098
