,Fold selected features,Fold nb of features
Fold 10,"['Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",5
Fold 11,"['Stroma_vascular_endothelium_stromal_area', 'NKT_glandfront_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity']",5
Fold 12,"['aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Gland_fibroblast_glandfront_celldistance']",5
Fold 13,"['Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_fibroblast_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD4_T_cells_CD11b+_stromal_eccentricity']",5
Fold 14,[],0
Fold 15,"['Macrophages_M1_M2_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_fibroblast_glandfront_celldistance']",4
Fold 16,"['Stroma_mesenchymal_glandfront_area', 'Macrophages_M1-like_glandfront_area', 'NKT_glandfront_area', 'Gland_glandular_epithelium_glandfront_area']",4
Fold 17,"['Stroma_vascular_endothelium_stromal_area', 'Stroma_fibroblast_glandfront_area', 'Stroma_fibroblast_stromal_area', 'NK_cells_CD56dimCD16+_stromal_area', 'NK_cells_CD56brCD16-TIM3hi_stromal_area', 'NK_cells_CD56brCD16-CD9hi_stromal_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_fibroblast_stromal_area', 'aSMA-br_mesenchymal_glandfront_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_fibroblast_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'Gland_mesenchymal_intragland_eccentricity', 'Macrophages_M2-like_glandfront_celldistance', 'Gland_fibroblast_glandfront_celldistance']",17
Fold 18,"['CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_mesenchymal_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M2-like_stromal_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_stromal_eccentricity', 'aSMA-br_fibroblast_glandfront_celldistance']",13
Fold 19,"['aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area']",3
Fold 20,"['Stroma_fibroblast_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",6
Fold 21,"['Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD4_T_cells_CD80_CD86+_glandfront_eccentricity', 'Macrophages_M2-like_glandfront_celldistance']",6
Fold 22,"['Macrophages_M1-like_glandfront_area', 'Neutrophils_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'Gland_glandular_epithelium_glandfront_area', 'Gland_fibroblast_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Gland_vascular_endothelium_stromal_eccentricity', 'Stroma_vascular_endothelium_glandfront_celldistance']",8
Fold 23,"['Stroma_mesenchymal_stromal_area', 'Stroma_fibroblast_glandfront_area', 'Stroma_fibroblast_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_fibroblast_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'Gland_mesenchymal_intragland_eccentricity', 'CD8_T_cells_CD80_CD86+_glandfront_celldistance', 'Macrophages_M2-like_glandfront_celldistance', 'aSMA-br_fibroblast_glandfront_celldistance']",15
Fold 24,"['Stroma_mesenchymal_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'NKT_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area']",5
Fold 25,"['Macrophages_M2-like_stromal_area', 'NKT_glandfront_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'Macrophages_M2-like_glandfront_celldistance']",5
Fold 26,"['Stroma_vascular_endothelium_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD8_T_cells_CD80_CD86+_glandfront_celldistance', 'Macrophages_M2-like_glandfront_celldistance']",7
Fold 27,"['Stroma_vascular_endothelium_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",4
Fold 28,"['Stroma_vascular_endothelium_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Macrophages_M2-like_glandfront_celldistance']",3
Fold 29,"['CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'NK_cells_CD56brCD16-CD9hi_stromal_area', 'NKT_glandfront_area', 'aSMA-br_mesenchymal_glandfront_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_stromal_eccentricity', 'Macrophages_M2-like_glandfront_celldistance']",11
Fold 30,"['Stroma_mesenchymal_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M2-like_glandfront_celldistance']",7
Fold 31,"['CD8_T_cells_FoxP3+_glandfront_area', 'CD4_T_cells_HLA-DR+_stromal_area', 'CD4_T_cells_CD80_CD86+_stromal_area', 'CD4_T_cells_CD11b+_glandfront_area', 'CD4_T_cells_CD11b+_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Stroma_fibroblast_glandfront_area', 'Stroma_fibroblast_stromal_area', 'NK_cells_CD56brCD16-TIM3hi_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M2-like_stromal_area', 'Macrophages_M1_M2_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'Macrophages_MDSC_stromal_area', 'Dendritic_Cells_CD209CD86dp_stromal_area', 'Dendritic_Cells_CD86CD33dp_glandfront_area', 'Neutrophils_glandfront_area', 'Neutrophils_stromal_area', 'NKT_glandfront_area', 'aSMA-br_mesenchymal_glandfront_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'Gland_mesenchymal_glandfront_area', 'Gland_fibroblast_glandfront_area', 'CD8_T_cells_FoxP3+_glandfront_eccentricity', 'CD4_T_cells_HLA-DR+_glandfront_eccentricity', 'CD4_T_cells_HLA-DR+_stromal_eccentricity', 'CD4_T_cells_CD80_CD86+_glandfront_eccentricity', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'CD8_T_cells_CD11b+_glandfront_eccentricity', 'Stroma_vascular_endothelium_stromal_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_stromal_eccentricity', 'Macrophages_M1-like_glandfront_eccentricity', 'Macrophages_M1-like_stromal_eccentricity', 'Macrophages_M2-like_stromal_eccentricity', 'Macrophages_MDSC_stromal_eccentricity', 'Dendritic_Cells_CD209CD86dp_stromal_eccentricity', 'aSMA-br_fibroblast_glandfront_eccentricity', 'Gland_mesenchymal_intragland_eccentricity', 'Gland_vascular_endothelium_stromal_eccentricity', 'CD8_T_cells_FoxP3+_glandfront_celldistance', 'CD8_T_cells_CD80_CD86+_glandfront_celldistance', 'NK_cells_CD56dimCD16+CD9hi_glandfront_celldistance', 'Macrophages_M1-like_glandfront_celldistance', 'Macrophages_M2-like_glandfront_celldistance', 'aSMA-br_fibroblast_glandfront_celldistance', 'Gland_fibroblast_glandfront_celldistance']",51
Fold 32,"['Stroma_vascular_endothelium_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Macrophages_M1-like_stromal_eccentricity', 'Gland_mesenchymal_glandfront_eccentricity', 'Macrophages_M2-like_glandfront_celldistance']",9
Fold 33,"['Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_eccentricity', 'aSMA-br_mesenchymal_stromal_eccentricity']",5
Fold 34,"['Stroma_vascular_endothelium_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'Gland_glandular_epithelium_glandfront_area']",4
Fold 35,"['CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'NKT_glandfront_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",6
Fold 36,"['Stroma_vascular_endothelium_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M2-like_glandfront_celldistance']",5
Fold 37,"['NKT_glandfront_area', 'Gland_glandular_epithelium_glandfront_area']",2
Fold 38,"['Stroma_vascular_endothelium_stromal_area', 'NKT_glandfront_area', 'aSMA-br_fibroblast_stromal_area', 'aSMA-br_mesenchymal_glandfront_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'Gland_mesenchymal_glandfront_eccentricity', 'Macrophages_M2-like_glandfront_celldistance', 'Gland_fibroblast_glandfront_celldistance']",13
Fold 39,"['Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",5
Fold 40,"['Stroma_mesenchymal_glandfront_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M2-like_stromal_area', 'Macrophages_M1_M2_stromal_area', 'Dendritic_Cells_CD86CD33dp_glandfront_area', 'Neutrophils_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'aSMA-br_mesenchymal_stromal_eccentricity', 'Stroma_vascular_endothelium_glandfront_celldistance', 'Gland_fibroblast_glandfront_celldistance']",14
Fold 41,"['Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'aSMA-br_fibroblast_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'Gland_glandular_epithelium_glandfront_area']",6
Fold 42,"['CD8_T_cells_CD80_CD86+_stromal_area', 'Stroma_fibroblast_stromal_area', 'NK_cells_CD56brCD16-TIM3hi_stromal_area', 'NK_cells_CD56dimCD16+CD9hi_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M2-like_stromal_area', 'Macrophages_M1_M2_stromal_area', 'NKT_glandfront_area', 'aSMA-br_fibroblast_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_eccentricity', 'Gland_mesenchymal_glandfront_eccentricity', 'Stroma_vascular_endothelium_glandfront_celldistance', 'aSMA-br_fibroblast_glandfront_celldistance']",18
Fold 43,"['aSMA-br_fibroblast_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area']",4
Fold 44,"['CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_fibroblast_stromal_area', 'Macrophages_M2-like_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'aSMA-br_mesenchymal_stromal_eccentricity', 'Gland_vascular_endothelium_stromal_eccentricity', 'Stroma_vascular_endothelium_glandfront_celldistance']",10
Fold 45,"['aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",4
Fold 46,"['CD4_T_cells_CD80_CD86+_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'NK_cells_CD56dimCD16+CD9hi_stromal_area', 'Macrophages_M1-like_glandfront_area', 'aSMA-br_fibroblast_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_eccentricity', 'Neutrophils_glandfront_eccentricity', 'Macrophages_M2-like_glandfront_celldistance']",14
Fold 47,"['aSMA-br_fibroblast_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'Macrophages_M1_M2_glandfront_eccentricity', 'NA_stromal_eccentricity', 'CD8_T_cells_CD80_CD86+_glandfront_celldistance']",8
Fold 48,"['Stroma_vascular_endothelium_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",4
Fold 49,"['CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",9
Fold 50,"['aSMA-br_vascular_endothelium_glandfront_area', 'Gland_glandular_epithelium_glandfront_area']",2
Fold 51,"['CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_mesenchymal_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'Dendritic_Cells_CD86CD33dp_glandfront_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Macrophages_M2-like_glandfront_celldistance']",9
Fold 52,"['Stroma_vascular_endothelium_stromal_area', 'NKT_glandfront_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",5
Fold 53,"['Stroma_vascular_endothelium_glandfront_area', 'Stroma_fibroblast_glandfront_area', 'NK_cells_CD56brCD16-TIM3hi_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Stroma_vascular_endothelium_glandfront_celldistance', 'Macrophages_M2-like_glandfront_celldistance']",9
Fold 54,"['CD4_T_cells_CD80_CD86+_stromal_area', 'CD8_T_cells_CD80_CD86+_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_area', 'Macrophages_M1-like_glandfront_area', 'NKT_glandfront_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_eccentricity', 'Macrophages_MDSC_stromal_eccentricity', 'Macrophages_M2-like_glandfront_celldistance']",13
Fold 55,"['aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area']",2
Fold 56,"['Macrophages_M1_M2_stromal_area', 'Dendritic_Cells_CD86CD33dp_glandfront_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'Gland_glandular_epithelium_glandfront_eccentricity', 'Gland_mesenchymal_intragland_eccentricity', 'Stroma_vascular_endothelium_glandfront_celldistance']",10
Fold 57,"['Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'aSMA-br_fibroblast_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",8
Fold 58,"['CD8_T_cells_FoxP3+_glandfront_area', 'CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_vascular_endothelium_glandfront_area', 'Stroma_vascular_endothelium_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'NK_cells_CD56brCD16-TIM3hi_stromal_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_eccentricity', 'Gland_mesenchymal_glandfront_eccentricity', 'Stroma_vascular_endothelium_glandfront_celldistance', 'Macrophages_M2-like_glandfront_celldistance']",12
Fold 59,"['Stroma_vascular_endothelium_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area']",3
Fold 60,"['aSMA-br_fibroblast_stromal_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'Macrophages_M2-like_glandfront_celldistance']",6
Fold 61,"['CD4_T_cells_CD80_CD86+_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'Macrophages_M1-like_glandfront_area', 'NKT_glandfront_area', 'aSMA-br_mesenchymal_glandfront_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD4_T_cells_HLA-DR+_glandfront_eccentricity', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Gland_mesenchymal_intragland_eccentricity', 'CD8_T_cells_CD80_CD86+_glandfront_celldistance', 'Macrophages_M2-like_glandfront_celldistance']",12
Fold 62,"['aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'CD4_T_cells_CD11b+_stromal_eccentricity']",4
Fold 63,"['CD8_T_cells_FoxP3+_glandfront_area', 'CD8_T_cells_CD80_CD86+_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_area', 'Stroma_mesenchymal_glandfront_area', 'Stroma_mesenchymal_stromal_area', 'Stroma_vascular_endothelium_stromal_area', 'NK_cells_CD56brCD16-CD9hi_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1-like_stromal_area', 'Macrophages_M2-like_stromal_area', 'Macrophages_M1_M2_stromal_area', 'Dendritic_Cells_CD86CD33dp_glandfront_area', 'Neutrophils_stromal_area', 'NKT_glandfront_area', 'aSMA-br_mesenchymal_glandfront_area', 'aSMA-br_mesenchymal_stromal_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'Gland_fibroblast_glandfront_area', 'CD4_T_cells_HLA-DR+_stromal_eccentricity', 'CD4_T_cells_CD80_CD86+_glandfront_eccentricity', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'NK_cells_CD56dimCD16+_glandfront_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_eccentricity', 'Macrophages_M1_M2_glandfront_eccentricity', 'Dendritic_Cells_CD33+_stromal_eccentricity', 'NKT_glandfront_eccentricity', 'Gland_mesenchymal_glandfront_eccentricity', 'Gland_mesenchymal_intragland_eccentricity', 'Gland_fibroblast_intragland_eccentricity', 'NA_stromal_eccentricity', 'CD8_T_cells_CD80_CD86+_glandfront_celldistance', 'aSMA-br_fibroblast_glandfront_celldistance', 'Gland_fibroblast_glandfront_celldistance']",36
Fold 64,"['Stroma_vascular_endothelium_stromal_area', 'NKT_glandfront_area', 'aSMA-br_mesenchymal_glandfront_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Gland_vascular_endothelium_stromal_eccentricity', 'aSMA-br_fibroblast_glandfront_celldistance']",9
Fold 65,"['Stroma_vascular_endothelium_stromal_area', 'NKT_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_glandular_epithelium_glandfront_area', 'Gland_fibroblast_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity']",6
Fold 66,"['Stroma_fibroblast_stromal_area', 'NK_cells_CD56dimCD16+_stromal_area', 'Macrophages_M1-like_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'NKT_glandfront_area', 'aSMA-br_vascular_endothelium_glandfront_area', 'aSMA-br_vascular_endothelium_stromal_area', 'Gland_fibroblast_glandfront_area', 'CD8_T_cells_CD80_CD86+_stromal_eccentricity', 'Gland_mesenchymal_intragland_eccentricity', 'Macrophages_M2-like_glandfront_celldistance']",11
