,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000588)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
artificial.26,0.16,0.093,0.039,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.072,0.03,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.116,0.078,0.034,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.29,0.101,0.056,0.044,0.02,0.006,0.001,0.0,0.0,0.0,0.0
artificial.30,0.3,0.25,0.209,0.171,0.09,0.005,0.0,0.0,0.0,0.0
artificial.31,0.132,0.084,0.04,0.017,0.004,0.0,0.0,0.0,0.0,0.0
artificial.32,0.224,0.157,0.074,0.022,0.001,0.0,0.0,0.0,0.0,0.0
artificial.33,0.081,0.042,0.019,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.34,0.122,0.087,0.052,0.019,0.002,0.0,0.0,0.0,0.0,0.0
artificial.35,0.341,0.245,0.137,0.033,0.004,0.0,0.0,0.0,0.0,0.0
artificial.36,0.178,0.098,0.042,0.015,0.003,0.0,0.0,0.0,0.0,0.0
artificial.37,0.167,0.107,0.04,0.024,0.013,0.001,0.0,0.0,0.0,0.0
artificial.38,0.35,0.305,0.232,0.176,0.125,0.015,0.0,0.0,0.0,0.0
artificial.39,0.387,0.339,0.234,0.114,0.018,0.0,0.0,0.0,0.0,0.0
artificial.40,0.186,0.118,0.053,0.018,0.013,0.005,0.0,0.0,0.0,0.0
artificial.41,0.355,0.269,0.162,0.033,0.0,0.0,0.0,0.0,0.0,0.0
artificial.42,0.117,0.053,0.02,0.01,0.01,0.011,0.0,0.0,0.0,0.0
artificial.43,0.163,0.093,0.047,0.024,0.008,0.001,0.0,0.0,0.0,0.0
artificial.44,0.64,0.662,0.621,0.402,0.137,0.002,0.0,0.0,0.0,0.0
artificial.45,0.329,0.254,0.177,0.099,0.033,0.001,0.0,0.0,0.0,0.0
artificial.46,0.109,0.075,0.047,0.015,0.001,0.0,0.0,0.0,0.0,0.0
artificial.47,0.505,0.46,0.341,0.188,0.045,0.001,0.0,0.0,0.0,0.0
artificial.48,0.219,0.153,0.077,0.02,0.001,0.0,0.0,0.0,0.0,0.0
artificial.49,0.113,0.067,0.027,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.101,0.055,0.018,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.214,0.143,0.065,0.023,0.001,0.0,0.0,0.0,0.0,0.0
artificial.52,0.21,0.152,0.095,0.055,0.008,0.0,0.0,0.0,0.0,0.0
artificial.53,0.206,0.097,0.029,0.002,0.001,0.0,0.0,0.0,0.0,0.0
artificial.54,0.233,0.146,0.053,0.015,0.007,0.0,0.0,0.0,0.0,0.0
artificial.55,0.196,0.131,0.051,0.018,0.013,0.0,0.0,0.0,0.0,0.0
artificial.56,0.174,0.117,0.066,0.045,0.024,0.012,0.0,0.0,0.0,0.0
artificial.57,0.137,0.073,0.029,0.012,0.005,0.001,0.0,0.0,0.0,0.0
artificial.58,0.11,0.077,0.052,0.056,0.037,0.022,0.0,0.0,0.0,0.0
artificial.59,0.15,0.078,0.026,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.60,0.237,0.171,0.108,0.055,0.025,0.002,0.0,0.0,0.0,0.0
artificial.61,0.224,0.172,0.156,0.14,0.078,0.003,0.0,0.0,0.0,0.0
artificial.62,0.255,0.225,0.177,0.07,0.007,0.0,0.0,0.0,0.0,0.0
artificial.63,0.529,0.49,0.387,0.173,0.042,0.001,0.0,0.0,0.0,0.0
artificial.64,0.175,0.11,0.063,0.023,0.005,0.0,0.0,0.0,0.0,0.0
artificial.65,0.116,0.072,0.021,0.002,0.001,0.0,0.0,0.0,0.0,0.0
artificial.66,0.152,0.092,0.046,0.02,0.004,0.0,0.0,0.0,0.0,0.0
artificial.67,0.155,0.1,0.045,0.013,0.001,0.0,0.0,0.0,0.0,0.0
artificial.68,0.092,0.046,0.018,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.69,0.219,0.13,0.037,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.70,0.159,0.109,0.051,0.018,0.004,0.0,0.0,0.0,0.0,0.0
artificial.71,0.22,0.157,0.091,0.037,0.006,0.0,0.0,0.0,0.0,0.0
artificial.72,0.279,0.19,0.095,0.021,0.002,0.0,0.0,0.0,0.0,0.0
artificial.73,0.305,0.234,0.153,0.047,0.001,0.0,0.0,0.0,0.0,0.0
artificial.74,0.317,0.255,0.167,0.08,0.021,0.006,0.0,0.0,0.0,0.0
artificial.75,0.154,0.086,0.048,0.02,0.004,0.001,0.0,0.0,0.0,0.0
artificial.76,0.444,0.36,0.233,0.112,0.036,0.001,0.0,0.0,0.0,0.0
artificial.77,0.516,0.488,0.397,0.171,0.009,0.0,0.0,0.0,0.0,0.0
artificial.78,0.182,0.12,0.096,0.068,0.024,0.001,0.0,0.0,0.0,0.0
artificial.79,0.341,0.35,0.365,0.345,0.183,0.006,0.0,0.0,0.0,0.0
artificial.80,0.128,0.07,0.028,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.81,0.247,0.215,0.134,0.061,0.02,0.001,0.0,0.0,0.0,0.0
artificial.82,0.257,0.179,0.073,0.008,0.001,0.0,0.0,0.0,0.0,0.0
artificial.83,0.444,0.411,0.329,0.19,0.042,0.0,0.0,0.0,0.0,0.0
artificial.84,0.181,0.134,0.075,0.024,0.001,0.0,0.0,0.0,0.0,0.0
artificial.85,0.079,0.054,0.027,0.009,0.001,0.0,0.0,0.0,0.0,0.0
artificial.86,0.264,0.204,0.101,0.04,0.001,0.0,0.0,0.0,0.0,0.0
artificial.87,0.147,0.087,0.046,0.018,0.007,0.002,0.0,0.0,0.0,0.0
artificial.88,0.145,0.093,0.031,0.011,0.002,0.0,0.0,0.0,0.0,0.0
artificial.89,0.204,0.14,0.062,0.012,0.002,0.0,0.0,0.0,0.0,0.0
artificial.90,0.438,0.378,0.211,0.065,0.002,0.0,0.0,0.0,0.0,0.0
artificial.91,0.247,0.199,0.145,0.055,0.003,0.0,0.0,0.0,0.0,0.0
artificial.92,0.208,0.12,0.047,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.93,0.268,0.194,0.104,0.041,0.008,0.0,0.0,0.0,0.0,0.0
artificial.94,0.164,0.105,0.067,0.028,0.003,0.0,0.0,0.0,0.0,0.0
artificial.95,0.115,0.064,0.022,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.96,0.128,0.077,0.052,0.042,0.032,0.019,0.0,0.0,0.0,0.0
artificial.97,0.149,0.117,0.059,0.018,0.001,0.0,0.0,0.0,0.0,0.0
artificial.98,0.102,0.053,0.011,0.007,0.003,0.0,0.0,0.0,0.0,0.0
artificial.99,0.251,0.241,0.212,0.157,0.069,0.005,0.0,0.0,0.0,0.0
artificial.100,0.274,0.181,0.066,0.015,0.002,0.0,0.0,0.0,0.0,0.0
artificial.101,0.133,0.087,0.034,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.102,0.277,0.232,0.155,0.038,0.005,0.0,0.0,0.0,0.0,0.0
artificial.103,0.151,0.083,0.037,0.009,0.0,0.0,0.0,0.0,0.0,0.0
artificial.104,0.45,0.419,0.336,0.164,0.024,0.0,0.0,0.0,0.0,0.0
artificial.105,0.609,0.574,0.494,0.3,0.052,0.0,0.0,0.0,0.0,0.0
artificial.106,0.224,0.152,0.07,0.027,0.011,0.0,0.0,0.0,0.0,0.0
artificial.107,0.14,0.089,0.04,0.008,0.002,0.0,0.0,0.0,0.0,0.0
artificial.108,0.297,0.249,0.151,0.057,0.009,0.0,0.0,0.0,0.0,0.0
artificial.109,0.293,0.209,0.121,0.026,0.001,0.0,0.0,0.0,0.0,0.0
artificial.110,0.142,0.084,0.038,0.013,0.006,0.0,0.0,0.0,0.0,0.0
artificial.111,0.158,0.076,0.028,0.01,0.002,0.0,0.0,0.0,0.0,0.0
artificial.112,0.283,0.211,0.12,0.022,0.001,0.0,0.0,0.0,0.0,0.0
artificial.113,0.179,0.114,0.039,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.114,0.283,0.24,0.163,0.091,0.054,0.041,0.0,0.0,0.0,0.0
artificial.115,0.212,0.131,0.07,0.031,0.004,0.0,0.0,0.0,0.0,0.0
artificial.116,0.117,0.074,0.055,0.024,0.004,0.0,0.0,0.0,0.0,0.0
artificial.117,0.07,0.046,0.022,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.118,0.139,0.104,0.047,0.009,0.0,0.0,0.0,0.0,0.0,0.0
artificial.119,0.228,0.154,0.091,0.044,0.01,0.0,0.0,0.0,0.0,0.0
artificial.120,0.102,0.059,0.023,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.121,0.288,0.213,0.121,0.041,0.001,0.0,0.0,0.0,0.0,0.0
artificial.122,0.148,0.098,0.031,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.123,0.129,0.085,0.036,0.031,0.021,0.009,0.0,0.0,0.0,0.0
artificial.124,0.39,0.345,0.237,0.101,0.017,0.0,0.0,0.0,0.0,0.0
artificial.125,0.091,0.047,0.021,0.009,0.005,0.003,0.0,0.0,0.0,0.0
artificial.126,0.194,0.117,0.032,0.007,0.001,0.0,0.0,0.0,0.0,0.0
artificial.127,0.392,0.303,0.169,0.032,0.002,0.0,0.0,0.0,0.0,0.0
artificial.128,0.142,0.081,0.037,0.008,0.002,0.002,0.0,0.0,0.0,0.0
artificial.129,0.176,0.136,0.069,0.031,0.009,0.0,0.0,0.0,0.0,0.0
artificial.130,0.156,0.085,0.027,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.131,0.149,0.104,0.053,0.02,0.004,0.001,0.0,0.0,0.0,0.0
artificial.132,0.207,0.119,0.056,0.02,0.007,0.001,0.0,0.0,0.0,0.0
artificial.133,0.105,0.061,0.032,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.134,0.225,0.129,0.063,0.032,0.003,0.0,0.0,0.0,0.0,0.0
