,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.47,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.132,0.04
artificial.48,0.0,0.0,0.0,0.0,0.001,0.0,0.034,0.006,0.347,0.18
artificial.49,0.0,0.0,0.0,0.0,0.012,0.001,0.199,0.066,0.551,0.411
artificial.50,0.0,0.0,0.0,0.0,0.003,0.0,0.047,0.011,0.378,0.203
artificial.51,0.0,0.0,0.0,0.0,0.013,0.001,0.081,0.04,0.342,0.199
artificial.52,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.217,0.071
artificial.53,0.0,0.0,0.019,0.001,0.072,0.021,0.11,0.066,0.41,0.225
artificial.54,0.0,0.0,0.001,0.0,0.012,0.004,0.028,0.012,0.256,0.12
artificial.55,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.237,0.093
artificial.56,0.0,0.0,0.003,0.0,0.112,0.003,0.269,0.103,0.648,0.449
artificial.57,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.258,0.124
artificial.58,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.004,0.207,0.103
artificial.59,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.005,0.291,0.141
artificial.60,0.0,0.0,0.0,0.0,0.002,0.001,0.127,0.024,0.51,0.349
artificial.61,0.0,0.0,0.0,0.0,0.008,0.0,0.084,0.024,0.364,0.217
artificial.62,0.0,0.0,0.005,0.0,0.029,0.006,0.069,0.037,0.317,0.164
artificial.63,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.248,0.107
artificial.64,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.004,0.197,0.08
artificial.65,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.197,0.06
artificial.66,0.0,0.0,0.0,0.0,0.02,0.001,0.268,0.124,0.659,0.513
artificial.67,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.007,0.251,0.114
artificial.68,0.0,0.0,0.0,0.0,0.001,0.0,0.026,0.004,0.259,0.108
artificial.69,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.238,0.09
artificial.70,0.0,0.0,0.0,0.0,0.003,0.0,0.039,0.012,0.323,0.155
artificial.71,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.155,0.047
artificial.72,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.002,0.269,0.11
artificial.73,0.0,0.0,0.0,0.0,0.001,0.001,0.025,0.004,0.368,0.207
artificial.74,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.191,0.061
artificial.75,0.0,0.0,0.007,0.0,0.096,0.01,0.233,0.124,0.51,0.348
artificial.76,0.0,0.0,0.012,0.0,0.051,0.018,0.048,0.03,0.231,0.097
artificial.77,0.0,0.0,0.0,0.0,0.005,0.001,0.037,0.013,0.27,0.124
artificial.78,0.0,0.0,0.001,0.0,0.115,0.026,0.354,0.205,0.729,0.565
artificial.79,0.0,0.0,0.0,0.0,0.001,0.0,0.023,0.005,0.212,0.085
artificial.80,0.0,0.0,0.0,0.0,0.001,0.0,0.019,0.004,0.21,0.083
artificial.81,0.0,0.0,0.006,0.0,0.057,0.003,0.163,0.073,0.462,0.293
artificial.82,0.0,0.0,0.0,0.0,0.031,0.001,0.202,0.092,0.59,0.403
artificial.83,0.0,0.0,0.0,0.0,0.001,0.0,0.032,0.009,0.291,0.131
artificial.84,0.0,0.0,0.068,0.001,0.292,0.116,0.319,0.24,0.521,0.371
artificial.85,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.088,0.018
artificial.86,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.142,0.044
artificial.87,0.0,0.0,0.001,0.0,0.063,0.016,0.169,0.085,0.455,0.315
artificial.88,0.0,0.0,0.0,0.0,0.004,0.002,0.008,0.003,0.181,0.067
artificial.89,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.344,0.159
artificial.90,0.0,0.0,0.0,0.0,0.001,0.0,0.023,0.003,0.377,0.169
artificial.91,0.0,0.0,0.0,0.0,0.002,0.0,0.016,0.006,0.205,0.067
artificial.92,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.155,0.064
artificial.93,0.0,0.0,0.0,0.0,0.025,0.003,0.079,0.03,0.331,0.182
artificial.94,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.01,0.373,0.182
artificial.95,0.0,0.0,0.143,0.015,0.288,0.136,0.374,0.245,0.769,0.572
artificial.96,0.0,0.0,0.0,0.0,0.002,0.0,0.033,0.011,0.266,0.118
artificial.97,0.0,0.0,0.001,0.0,0.003,0.001,0.029,0.004,0.342,0.152
artificial.98,0.0,0.0,0.0,0.0,0.004,0.0,0.086,0.021,0.483,0.268
artificial.99,0.0,0.0,0.0,0.0,0.001,0.0,0.041,0.012,0.337,0.163
artificial.100,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.003,0.247,0.105
artificial.101,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.007,0.301,0.149
artificial.102,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.005,0.299,0.133
artificial.103,0.0,0.0,0.0,0.0,0.001,0.0,0.035,0.011,0.291,0.131
artificial.104,0.0,0.0,0.035,0.004,0.104,0.044,0.394,0.2,0.758,0.633
artificial.105,0.0,0.0,0.0,0.0,0.002,0.0,0.076,0.015,0.417,0.243
artificial.106,0.0,0.0,0.0,0.0,0.004,0.0,0.079,0.019,0.387,0.229
artificial.107,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.001,0.097,0.032
artificial.108,0.0,0.0,0.003,0.0,0.033,0.013,0.081,0.037,0.41,0.225
artificial.109,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.004,0.258,0.119
artificial.110,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.008,0.253,0.133
artificial.111,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.11,0.027
artificial.112,0.0,0.0,0.0,0.0,0.006,0.001,0.026,0.011,0.254,0.1
artificial.113,0.0,0.0,0.0,0.0,0.005,0.002,0.066,0.023,0.374,0.192
artificial.114,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.001,0.293,0.125
artificial.115,0.0,0.0,0.0,0.0,0.006,0.0,0.02,0.003,0.312,0.137
artificial.116,0.0,0.0,0.0,0.0,0.023,0.002,0.111,0.045,0.424,0.25
artificial.117,0.0,0.0,0.0,0.0,0.001,0.0,0.035,0.011,0.307,0.136
artificial.118,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.004,0.37,0.211
artificial.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.015
artificial.120,0.0,0.0,0.0,0.0,0.006,0.001,0.095,0.034,0.419,0.252
artificial.121,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.205,0.05
artificial.122,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.002,0.28,0.125
artificial.123,0.0,0.0,0.0,0.0,0.01,0.001,0.075,0.022,0.405,0.221
artificial.124,0.0,0.0,0.001,0.0,0.025,0.004,0.151,0.056,0.497,0.327
artificial.125,0.0,0.0,0.003,0.0,0.022,0.006,0.033,0.017,0.268,0.099
artificial.126,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.003,0.304,0.141
artificial.127,0.0,0.0,0.0,0.0,0.004,0.001,0.059,0.018,0.378,0.209
artificial.128,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.388,0.175
artificial.129,0.0,0.0,0.044,0.0,0.15,0.037,0.144,0.088,0.333,0.198
artificial.130,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.012,0.447,0.264
artificial.131,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.006,0.414,0.235
artificial.132,0.0,0.0,0.0,0.0,0.016,0.0,0.078,0.021,0.436,0.241
artificial.133,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.001,0.275,0.141
artificial.134,0.0,0.0,0.0,0.0,0.006,0.001,0.031,0.005,0.287,0.131
artificial.135,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.243,0.106
artificial.136,0.0,0.0,0.0,0.0,0.001,0.001,0.052,0.01,0.359,0.186
artificial.137,0.0,0.0,0.001,0.0,0.003,0.001,0.019,0.008,0.289,0.127
artificial.138,0.0,0.0,0.0,0.0,0.003,0.001,0.018,0.007,0.187,0.073
artificial.139,0.0,0.0,0.0,0.0,0.007,0.0,0.112,0.038,0.465,0.302
artificial.140,0.0,0.0,0.0,0.0,0.002,0.0,0.019,0.005,0.234,0.083
artificial.141,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.185,0.046
artificial.142,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.247,0.088
artificial.143,0.0,0.0,0.055,0.002,0.145,0.055,0.273,0.167,0.584,0.428
artificial.144,0.0,0.0,0.0,0.0,0.003,0.0,0.039,0.013,0.278,0.123
artificial.145,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.004,0.364,0.167
artificial.146,0.0,0.0,0.0,0.0,0.011,0.005,0.041,0.018,0.295,0.152
artificial.147,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.003,0.24,0.104
artificial.148,0.0,0.0,0.001,0.0,0.025,0.001,0.039,0.017,0.183,0.056
artificial.149,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.001,0.031,0.006
artificial.150,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.24,0.073
artificial.151,0.0,0.0,0.0,0.0,0.001,0.0,0.042,0.007,0.361,0.19
artificial.152,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.003,0.336,0.165
artificial.153,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.124,0.023
artificial.154,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.235,0.077
artificial.155,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.004,0.27,0.139
artificial.156,0.0,0.0,0.0,0.0,0.007,0.0,0.033,0.015,0.237,0.119
artificial.157,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.209,0.074
artificial.158,0.0,0.0,0.0,0.0,0.001,0.0,0.018,0.001,0.214,0.094
artificial.159,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.203,0.071
artificial.160,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.001,0.215,0.075
artificial.161,0.0,0.0,0.067,0.007,0.099,0.049,0.105,0.071,0.38,0.179
artificial.162,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.003,0.465,0.24
artificial.163,0.0,0.0,0.006,0.0,0.09,0.009,0.19,0.113,0.421,0.294
artificial.164,0.0,0.0,0.02,0.0,0.17,0.05,0.336,0.199,0.674,0.521
artificial.165,0.0,0.0,0.0,0.0,0.003,0.0,0.069,0.015,0.417,0.25
artificial.166,0.0,0.0,0.0,0.0,0.001,0.0,0.066,0.017,0.286,0.163
artificial.167,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.279,0.105
artificial.168,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.004,0.315,0.159
artificial.169,0.0,0.0,0.002,0.0,0.022,0.005,0.083,0.034,0.347,0.178
artificial.170,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.287,0.112
artificial.171,0.0,0.0,0.0,0.0,0.008,0.001,0.023,0.011,0.218,0.094
artificial.172,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.003,0.241,0.118
artificial.173,0.0,0.0,0.0,0.0,0.003,0.001,0.046,0.011,0.316,0.162
artificial.174,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.006,0.364,0.184
artificial.175,0.0,0.0,0.0,0.0,0.017,0.0,0.119,0.049,0.428,0.272
artificial.176,0.0,0.0,0.011,0.0,0.033,0.008,0.053,0.026,0.231,0.085
artificial.177,0.0,0.0,0.0,0.0,0.006,0.0,0.106,0.019,0.523,0.328
artificial.178,0.0,0.0,0.0,0.0,0.003,0.0,0.028,0.009,0.301,0.142
artificial.179,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.001,0.051,0.012
artificial.180,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.002,0.328,0.162
artificial.181,0.0,0.0,0.0,0.0,0.007,0.001,0.049,0.015,0.311,0.159
artificial.182,0.0,0.0,0.008,0.0,0.01,0.001,0.011,0.004,0.167,0.045
artificial.183,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.001,0.137,0.029
artificial.184,0.0,0.0,0.0,0.0,0.004,0.0,0.012,0.005,0.159,0.046
artificial.185,0.0,0.0,0.02,0.0,0.173,0.04,0.271,0.167,0.474,0.328
artificial.186,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.253,0.099
artificial.187,0.0,0.0,0.003,0.0,0.098,0.019,0.234,0.096,0.606,0.408
artificial.188,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.263,0.098
artificial.189,0.0,0.0,0.0,0.0,0.001,0.0,0.009,0.002,0.149,0.05
artificial.190,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.232,0.083
artificial.191,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.003,0.371,0.164
artificial.192,0.0,0.0,0.0,0.0,0.001,0.0,0.02,0.005,0.303,0.119
artificial.193,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.138,0.035
artificial.194,0.0,0.0,0.0,0.0,0.028,0.002,0.134,0.058,0.487,0.315
artificial.195,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.005,0.225,0.096
artificial.196,0.0,0.0,0.001,0.0,0.019,0.001,0.108,0.043,0.429,0.247
artificial.197,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.315,0.106
artificial.198,0.0,0.0,0.001,0.0,0.005,0.001,0.018,0.005,0.277,0.115
artificial.199,0.0,0.0,0.0,0.0,0.003,0.0,0.004,0.003,0.066,0.01
artificial.200,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.213,0.062
artificial.201,0.0,0.0,0.0,0.0,0.006,0.0,0.07,0.019,0.363,0.187
artificial.202,0.0,0.0,0.002,0.0,0.012,0.001,0.03,0.011,0.195,0.086
artificial.203,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.01,0.375,0.192
artificial.204,0.0,0.0,0.0,0.0,0.006,0.001,0.027,0.009,0.261,0.115
artificial.205,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.004,0.275,0.122
artificial.206,0.0,0.0,0.01,0.0,0.013,0.003,0.013,0.004,0.121,0.043
artificial.207,0.0,0.0,0.0,0.0,0.014,0.001,0.056,0.025,0.3,0.134
artificial.208,0.0,0.0,0.006,0.0,0.024,0.009,0.09,0.035,0.367,0.216
artificial.209,0.0,0.0,0.0,0.0,0.004,0.0,0.061,0.018,0.333,0.181
artificial.210,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.306,0.142
artificial.211,0.0,0.0,0.0,0.0,0.007,0.001,0.079,0.031,0.352,0.193
artificial.212,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.215,0.074
artificial.213,0.0,0.0,0.003,0.0,0.023,0.005,0.058,0.019,0.351,0.181
artificial.214,0.0,0.0,0.006,0.0,0.037,0.013,0.112,0.056,0.464,0.301
artificial.215,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.0,0.14,0.053
artificial.216,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.053,0.013
artificial.217,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.005,0.299,0.127
artificial.218,0.0,0.0,0.0,0.0,0.01,0.0,0.066,0.027,0.384,0.198
artificial.219,0.0,0.0,0.0,0.0,0.002,0.0,0.02,0.005,0.128,0.056
artificial.220,0.0,0.0,0.0,0.0,0.015,0.003,0.019,0.005,0.186,0.06
artificial.221,0.0,0.0,0.0,0.0,0.001,0.0,0.029,0.003,0.364,0.185
artificial.222,0.0,0.0,0.0,0.0,0.029,0.004,0.052,0.026,0.272,0.118
artificial.223,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.002,0.064,0.019
artificial.224,0.0,0.0,0.002,0.0,0.074,0.005,0.127,0.052,0.429,0.235
artificial.225,0.0,0.0,0.0,0.0,0.006,0.0,0.035,0.009,0.267,0.104
artificial.226,0.0,0.0,0.0,0.0,0.002,0.0,0.029,0.01,0.274,0.11
artificial.227,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.264,0.095
artificial.228,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.002,0.26,0.112
artificial.229,0.0,0.0,0.002,0.0,0.011,0.002,0.015,0.004,0.145,0.037
artificial.230,0.0,0.0,0.0,0.0,0.001,0.0,0.035,0.004,0.305,0.144
artificial.231,0.0,0.0,0.004,0.0,0.03,0.013,0.079,0.042,0.363,0.222
artificial.232,0.0,0.0,0.0,0.0,0.004,0.0,0.01,0.004,0.209,0.079
artificial.233,0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.005,0.241,0.079
artificial.234,0.0,0.0,0.0,0.0,0.002,0.0,0.044,0.01,0.378,0.199
artificial.235,0.0,0.0,0.0,0.0,0.015,0.002,0.132,0.052,0.464,0.286
artificial.236,0.0,0.0,0.002,0.0,0.043,0.01,0.088,0.041,0.37,0.216
artificial.237,0.0,0.0,0.0,0.0,0.004,0.0,0.021,0.005,0.303,0.124
artificial.238,0.0,0.0,0.0,0.0,0.001,0.0,0.04,0.006,0.341,0.161
artificial.239,0.0,0.0,0.0,0.0,0.002,0.0,0.056,0.011,0.361,0.192
artificial.240,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.007,0.3,0.134
artificial.241,0.0,0.0,0.0,0.0,0.003,0.0,0.039,0.011,0.322,0.157
artificial.242,0.0,0.0,0.0,0.0,0.002,0.0,0.034,0.009,0.333,0.156
artificial.243,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.003,0.283,0.124
artificial.244,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.002,0.238,0.083
artificial.245,0.0,0.0,0.0,0.0,0.004,0.0,0.074,0.017,0.479,0.27
artificial.246,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.002,0.258,0.123
artificial.247,0.0,0.0,0.008,0.0,0.274,0.128,0.446,0.329,0.642,0.533
artificial.248,0.0,0.0,0.032,0.001,0.105,0.045,0.139,0.089,0.409,0.245
artificial.249,0.0,0.0,0.003,0.0,0.046,0.003,0.121,0.048,0.472,0.264
artificial.250,0.0,0.0,0.0,0.0,0.005,0.0,0.054,0.013,0.41,0.228
artificial.251,0.0,0.0,0.0,0.0,0.003,0.0,0.039,0.01,0.296,0.135
artificial.252,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.376,0.164
artificial.253,0.0,0.0,0.0,0.0,0.003,0.0,0.05,0.015,0.315,0.158
artificial.254,0.0,0.0,0.0,0.0,0.002,0.0,0.082,0.02,0.42,0.245
artificial.255,0.0,0.0,0.02,0.0,0.059,0.024,0.101,0.057,0.361,0.22
artificial.256,0.0,0.0,0.0,0.0,0.008,0.003,0.096,0.028,0.507,0.307
artificial.257,0.0,0.0,0.0,0.0,0.003,0.0,0.049,0.013,0.299,0.17
artificial.258,0.0,0.0,0.0,0.0,0.004,0.001,0.042,0.008,0.34,0.162
artificial.259,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.011,0.45,0.255
artificial.260,0.0,0.0,0.0,0.0,0.001,0.0,0.04,0.012,0.352,0.17
artificial.261,0.0,0.0,0.0,0.0,0.001,0.0,0.012,0.001,0.235,0.079
artificial.262,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.002,0.312,0.128
artificial.263,0.0,0.0,0.0,0.0,0.002,0.001,0.016,0.007,0.219,0.094
artificial.264,0.0,0.0,0.0,0.0,0.003,0.0,0.027,0.009,0.263,0.106
artificial.265,0.0,0.0,0.0,0.0,0.009,0.001,0.076,0.022,0.361,0.213
artificial.266,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.001,0.261,0.119
artificial.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.026
artificial.268,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.003,0.297,0.127
artificial.269,0.0,0.0,0.001,0.0,0.015,0.003,0.087,0.029,0.443,0.231
artificial.270,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.002,0.288,0.117
artificial.271,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.007,0.265,0.138
artificial.272,0.0,0.0,0.001,0.0,0.101,0.021,0.204,0.115,0.48,0.333
artificial.273,0.0,0.0,0.0,0.0,0.001,0.0,0.079,0.01,0.425,0.261
artificial.274,0.0,0.0,0.0,0.0,0.009,0.002,0.033,0.014,0.247,0.111
artificial.275,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.126,0.038
artificial.276,0.0,0.0,0.005,0.0,0.057,0.017,0.113,0.066,0.392,0.212
artificial.277,0.0,0.0,0.0,0.0,0.002,0.0,0.036,0.008,0.368,0.163
artificial.278,0.0,0.0,0.003,0.0,0.007,0.001,0.022,0.005,0.158,0.057
artificial.279,0.0,0.0,0.014,0.001,0.057,0.015,0.129,0.059,0.489,0.307
artificial.280,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.001,0.12,0.027
artificial.281,0.0,0.0,0.0,0.0,0.001,0.0,0.012,0.001,0.418,0.184
artificial.282,0.0,0.0,0.0,0.0,0.005,0.0,0.08,0.025,0.421,0.248
artificial.283,0.0,0.0,0.0,0.0,0.003,0.0,0.035,0.005,0.309,0.145
artificial.284,0.0,0.0,0.0,0.0,0.001,0.0,0.024,0.005,0.232,0.093
artificial.285,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.077,0.019
artificial.286,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.226,0.089
artificial.287,0.0,0.0,0.0,0.0,0.021,0.003,0.191,0.085,0.592,0.413
artificial.288,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.231,0.08
artificial.289,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.106,0.034
artificial.290,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.001,0.256,0.084
