fold,AUC,AP,ACC,BACC,n_train,n_test
57,0.7577639751552795,0.8722425088306427,0.6756756756756757,0.7251552795031055,151,37
58,0.8940092165898618,0.740046544933763,0.7631578947368421,0.7995391705069124,150,38
59,0.9015384615384616,0.7863192363192364,0.8421052631578947,0.8246153846153846,150,38
60,0.7027777777777777,0.6341762935103313,0.6410256410256411,0.6458333333333333,149,39
61,0.6331521739130436,0.6053543167169418,0.5897435897435898,0.5190217391304348,149,39
62,0.5972222222222222,0.5258751453797894,0.6666666666666666,0.6041666666666666,152,36
63,0.7252604166666666,0.7666917613038302,0.775,0.7395833333333333,148,40
64,0.8916083916083917,0.951157223428156,0.6216216216216216,0.7045454545454546,151,37
65,0.6276041666666667,0.5896513889654703,0.65,0.6145833333333333,148,40
66,0.7057291666666667,0.6299294038591968,0.65,0.6041666666666667,148,40
67,0.846590909090909,0.8072717681570236,0.7105263157894737,0.7244318181818181,150,38
68,0.7476190476190476,0.7818205479871083,0.7317073170731707,0.7261904761904762,147,41
69,0.7449275362318841,0.7072593826802751,0.631578947368421,0.6028985507246376,150,38
70,0.5801282051282051,0.4415622300404909,0.5263157894736842,0.5192307692307692,150,38
71,0.5677083333333334,0.23108484160377568,0.5789473684210527,0.47916666666666663,150,38
72,0.732620320855615,0.7926164286366202,0.6410256410256411,0.6550802139037433,149,39
73,0.7321937321937322,0.6675744624517834,0.675,0.6396011396011396,148,40
74,0.7506265664160401,0.7916118115229775,0.725,0.7180451127819549,148,40
75,0.6973684210526315,0.6741181078102176,0.6153846153846154,0.6144736842105263,149,39
76,0.6694444444444444,0.6619226681247141,0.7435897435897436,0.7166666666666667,149,39
77,0.7933333333333332,0.8218695772826208,0.6857142857142857,0.7166666666666667,153,35
78,0.5968379446640317,0.5346312138328521,0.6470588235294118,0.5968379446640316,154,34
79,0.640625,0.6340389051737736,0.6666666666666666,0.65625,152,36
80,0.6027777777777777,0.5867613723809003,0.6410256410256411,0.5958333333333333,149,39
81,0.7102272727272727,0.7532304030425111,0.6842105263157895,0.6846590909090908,150,38
82,0.35000000000000003,0.529313162257508,0.3783783783783784,0.3941176470588236,151,37
83,0.5904761904761905,0.5895127470127471,0.6097560975609756,0.6035714285714285,147,41
84,0.5942857142857143,0.7903967653753295,0.48717948717948717,0.6,149,39
85,0.7395833333333334,0.6669491207854379,0.65,0.5833333333333333,148,40
86,0.7710526315789473,0.8059055103964454,0.717948717948718,0.7131578947368421,149,39
87,0.49019607843137253,0.5786266261990893,0.39473684210526316,0.4243697478991597,150,38
88,0.5720108695652174,0.5623659073659073,0.5384615384615384,0.5040760869565217,149,39
89,0.5802469135802469,0.40923895386614684,0.6944444444444444,0.5740740740740741,152,36
90,0.591304347826087,0.5245530991018025,0.5263157894736842,0.49275362318840576,150,38
91,0.7969348659003831,0.6408978675645343,0.6578947368421053,0.6609195402298851,150,38
92,0.6781609195402298,0.3943337081707201,0.631578947368421,0.6819923371647509,150,38
93,0.6,0.5197762096291508,0.6052631578947368,0.5231884057971015,150,38
94,0.7869318181818181,0.7075343272648182,0.7105263157894737,0.7159090909090908,150,38
95,0.7951388888888888,0.7086705162792121,0.7777777777777778,0.75,152,36
96,0.8898809523809524,0.937597391234003,0.6842105263157895,0.75,150,38
97,0.40714285714285714,0.2440715490397886,0.42105263157894735,0.41428571428571426,150,38
98,0.7275541795665635,0.7637209850584834,0.7222222222222222,0.7151702786377709,152,36
99,0.6444444444444444,0.5743611018611018,0.6410256410256411,0.5958333333333333,149,39
