,Max Proba
artificial.19,0.429
artificial.556,0.351
artificial.24,0.326
artificial.39,0.305
artificial.220,0.29
artificial.153,0.281
artificial.270,0.271
artificial.499,0.268
artificial.514,0.264
artificial.64,0.255
artificial.143,0.253
artificial.547,0.248
artificial.289,0.239
artificial.148,0.237
artificial.384,0.236
artificial.340,0.233
artificial.500,0.228
artificial.256,0.224
artificial.450,0.221
artificial.435,0.213
artificial.374,0.212
artificial.502,0.212
artificial.383,0.211
artificial.311,0.207
artificial.188,0.2
artificial.67,0.199
artificial.447,0.191
artificial.62,0.19
artificial.537,0.176
artificial.476,0.174
artificial.78,0.169
artificial.230,0.164
artificial.300,0.154
artificial.271,0.152
artificial.444,0.152
artificial.152,0.151
artificial.157,0.145
artificial.351,0.14
artificial.362,0.139
artificial.527,0.136
artificial.290,0.134
artificial.85,0.13
artificial.215,0.129
artificial.133,0.129
artificial.213,0.128
artificial.163,0.127
artificial.508,0.125
artificial.66,0.125
artificial.116,0.125
artificial.337,0.123
artificial.96,0.122
artificial.63,0.12
artificial.31,0.119
artificial.132,0.119
artificial.302,0.119
artificial.503,0.116
artificial.38,0.116
artificial.400,0.115
artificial.22,0.114
artificial.330,0.114
artificial.385,0.113
artificial.139,0.112
artificial.239,0.111
artificial.86,0.11
artificial.445,0.109
artificial.255,0.109
artificial.249,0.109
artificial.436,0.109
artificial.16,0.107
artificial.137,0.105
artificial.51,0.102
artificial.317,0.101
artificial.402,0.101
artificial.71,0.1
artificial.299,0.1
artificial.428,0.095
artificial.440,0.095
artificial.196,0.094
artificial.212,0.093
artificial.55,0.093
artificial.525,0.092
artificial.95,0.092
artificial.185,0.092
artificial.21,0.09
artificial.381,0.09
artificial.84,0.09
artificial.160,0.089
artificial.240,0.088
artificial.564,0.088
artificial.43,0.088
artificial.225,0.087
artificial.285,0.086
artificial.466,0.086
artificial.200,0.086
artificial.312,0.085
artificial.420,0.083
artificial.284,0.082
artificial.29,0.082
artificial.341,0.081
artificial.224,0.08
artificial.405,0.079
artificial.106,0.078
artificial.487,0.077
artificial.439,0.077
artificial.331,0.077
artificial.114,0.076
artificial.287,0.075
artificial.6,0.075
artificial.378,0.074
artificial.59,0.073
artificial.552,0.072
artificial.136,0.072
artificial.151,0.072
artificial.486,0.071
artificial.93,0.07
artificial.348,0.07
artificial.572,0.067
artificial.315,0.067
artificial.82,0.067
artificial.484,0.066
artificial.565,0.066
artificial.498,0.066
artificial.512,0.065
artificial.276,0.065
artificial.470,0.065
artificial.373,0.065
artificial.461,0.065
artificial.321,0.065
artificial.236,0.065
artificial.228,0.065
artificial.522,0.064
artificial.319,0.064
artificial.232,0.064
artificial.574,0.063
artificial.495,0.063
artificial.411,0.063
artificial.485,0.062
artificial.207,0.061
artificial.437,0.061
artificial.241,0.06
artificial.343,0.059
artificial.342,0.059
artificial.322,0.059
artificial.397,0.059
artificial.138,0.058
artificial.462,0.057
artificial.191,0.056
artificial.101,0.055
