,Max Proba
artificial.5,0.944
artificial.21,0.829
artificial.9,0.789
artificial.11,0.775
artificial.20,0.76
artificial.6,0.665
artificial.3,0.654
artificial.14,0.582
artificial.27,0.56
artificial.8,0.551
artificial.24,0.532
artificial.13,0.509
artificial.22,0.496
artificial.12,0.463
artificial.19,0.454
artificial.23,0.433
artificial.10,0.394
artificial.1,0.39
artificial.18,0.378
artificial.25,0.345
artificial.7,0.338
artificial.17,0.332
artificial.4,0.331
artificial.15,0.307
artificial.2,0.264
artificial.16,0.189
artificial.26,0.177
