,Fold selected features,Fold #features
Fold_0,[],0
Fold_1,"['Gland_mesenchymal_intragland_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'NKT_glandfront_Ki67', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'Macrophages_M1-like_stromal_GranzymeB', 'Gland_glandular_epithelium_intragland_Ki67']",6
Fold_2,['Gland_glandular_epithelium_glandfront_Ki67'],1
Fold_3,['Gland_glandular_epithelium_glandfront_Ki67'],1
Fold_4,"['Gland_mesenchymal_stromal_GranzymeB', 'Dendritic_Cells_CD209CD86dp_glandfront_GranzymeB', 'Dendritic_Cells_CD209CD86dp_glandfront_ERa', 'Gland_mesenchymal_intragland_Ki67', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB']",7
Fold_5,"['Gland_mesenchymal_stromal_GranzymeB', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'Stroma_fibroblast_glandfront_GranzymeB', 'CD4_T_cells_CD80_CD86+_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Macrophages_M2-like_stromal_GranzymeB', 'Gland_glandular_epithelium_intragland_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB']",8
Fold_6,"['Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_glandfront_Ki67']",2
Fold_7,['Gland_glandular_epithelium_glandfront_Ki67'],1
Fold_8,"['Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB']",3
Fold_9,"['Gland_glandular_epithelium_glandfront_Ki67', 'Dendritic_Cells_CD209CD86dp_glandfront_HLA-DR', 'Gland_glandular_epithelium_intragland_Ki67', 'NKT_glandfront_Ki67']",4
