,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.00023530394343887286,0.0,0.00595111787428762,0.001379305937824031,0.019034496571852168,0.008963927404580182,0.07799241705383762,0.041836984564207765
artificial.2,0.0,0.0,0.21893818060816295,0.03997715179575263,0.35309466007613355,0.26774056089806225,0.3686874024006306,0.3245324276922917,0.39578944129415167,0.34804468587590864
artificial.3,0.0,0.0,0.0,0.0,0.01570805155502766,0.005491890276709007,0.040308319588383205,0.02079248694255156,0.12060645273327707,0.07227578504496897
artificial.4,0.0,0.0,0.0,0.0,0.00040861230223646083,0.0,0.01118950614150516,0.0021555041693895405,0.1048272884842146,0.05072537095359619
artificial.5,0.0,0.0,0.00354402486710166,0.0,0.01396355790523396,0.005834848771234826,0.024101601245049176,0.010374752917742714,0.08649544019495874,0.043142025519933284
artificial.6,0.0,0.0,0.0,0.0,0.0007179856963634277,1.0925757610538296e-05,0.0076384337860362795,0.0015285109267602077,0.07230200821298188,0.03278058975553668
artificial.7,0.0,0.0,0.0,0.0,0.002328337220714984,0.0009484808690862962,0.011546165870211495,0.004180412134278944,0.06471740001599961,0.03337715196079047
artificial.8,0.0,0.0,0.14577780569628074,0.006,0.2787445735417558,0.22005511899343158,0.3135247751941728,0.25740511902705776,0.4049989726672151,0.33931012336422745
artificial.9,0.0,0.0,0.0,0.0,0.0001369918564373512,0.0,0.004031132909320421,0.0004930688513586335,0.05534987009647469,0.02232796140383563
artificial.10,0.0,0.0,0.0,0.0,0.0009308005208535111,0.00015083277261217071,0.008151530459458505,0.0016944859240152345,0.07069482429922473,0.03022074260482073
