,Feature Name
Feature n°1,CD4_T_cells_CD11b+_stromal_aggregatedNeighbors.Stroma.fibroblast
Feature n°2,Stroma_vascular_endothelium_stromal_aggregatedNeighbors.aSMA.br.vascular.endothelium
Feature n°3,aSMA-br_vascular_endothelium_stromal_aggregatedNeighbors.aSMA.br.vascular.endothelium
