fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.487012987012987,0.41536977627077737,0.5833333333333334,0.5551948051948051,152,36
1,0.6068965517241379,0.45689314269959425,0.717948717948718,0.6137931034482759,149,39
2,0.49732620320855614,0.6863696505148695,0.5384615384615384,0.5508021390374331,149,39
3,0.4461152882205514,0.5573439740812374,0.625,0.6102756892230576,148,40
4,0.6783216783216783,0.5486741163211751,0.6216216216216216,0.6258741258741258,151,37
5,0.541005291005291,0.5528269261112398,0.6153846153846154,0.5992063492063492,149,39
6,0.4012345679012346,0.31392496422278354,0.5897435897435898,0.5185185185185185,149,39
7,0.5496794871794872,0.7367768909619712,0.40540540540540543,0.5064102564102564,151,37
8,0.6217948717948718,0.42319917985240574,0.6578947368421053,0.6153846153846154,150,38
9,0.4782608695652174,0.4715017169119762,0.55,0.5242966751918159,148,40
10,0.7065217391304348,0.7432401673707116,0.6666666666666666,0.6508152173913043,149,39
11,0.5317460317460317,0.41199990717534574,0.6216216216216216,0.5238095238095238,151,37
12,0.6745562130177516,0.664510441665614,0.5641025641025641,0.5576923076923077,149,39
13,0.5681159420289854,0.5432995237381202,0.5789473684210527,0.5130434782608696,150,38
14,0.5275689223057644,0.5960707104963536,0.55,0.5388471177944862,148,40
15,0.5242424242424243,0.5226907860011308,0.5405405405405406,0.49696969696969695,151,37
16,0.7418478260869565,0.7086699391117495,0.6666666666666666,0.6413043478260869,149,39
17,0.5625,0.6112495240397717,0.5526315789473685,0.5454545454545454,150,38
18,0.7352941176470589,0.7738736874846212,0.717948717948718,0.7366310160427807,149,39
19,0.6471354166666667,0.6176471251472347,0.65,0.6041666666666667,148,40
20,0.717948717948718,0.6903097104184059,0.5675675675675675,0.6137820512820513,151,37
21,0.46875,0.5548286967479517,0.6666666666666666,0.6222826086956521,149,39
22,0.7727272727272726,0.8588559050000122,0.717948717948718,0.7366310160427807,149,39
23,0.5052631578947369,0.6486723996564492,0.46153846153846156,0.4605263157894737,149,39
24,0.5607142857142857,0.8389258393813668,0.5,0.6285714285714286,150,38
25,0.4953917050691244,0.35861095426312817,0.5526315789473685,0.5046082949308756,150,38
26,0.4829192546583851,0.5110834123160102,0.5675675675675675,0.4984472049689441,151,37
27,0.6165413533834585,0.6819491572088523,0.55,0.5538847117794485,148,40
28,0.7692307692307692,0.6447688380563144,0.7435897435897436,0.75,149,39
29,0.2123015873015873,0.18056432008044912,0.5405405405405406,0.3948412698412699,151,37
30,0.40760869565217395,0.4244463168128809,0.5641025641025641,0.5163043478260869,149,39
31,0.7335164835164836,0.7242592445456739,0.7,0.6868131868131868,148,40
32,0.5246913580246914,0.3622009968517322,0.6153846153846154,0.537037037037037,149,39
33,0.7473958333333334,0.7183290566959922,0.725,0.6875,148,40
34,0.5527777777777778,0.4776960668433682,0.5897435897435898,0.5416666666666666,149,39
35,0.6137566137566137,0.71947536129646,0.5641025641025641,0.5793650793650793,149,39
36,0.5851851851851853,0.5284061880706618,0.8108108108108109,0.65,151,37
37,0.33141762452107276,0.21726633923278285,0.5526315789473685,0.40038314176245215,150,38
38,0.6025,0.6709683784567685,0.55,0.55,148,40
39,0.5352564102564102,0.4756014890535014,0.6578947368421053,0.592948717948718,150,38
40,0.38461538461538464,0.28605464385305235,0.5641025641025641,0.46153846153846156,149,39
41,0.52,0.7535153557621936,0.5897435897435898,0.6014285714285714,149,39
42,0.5993589743589745,0.5964174722112365,0.5,0.5,150,38
43,0.49794238683127573,0.4366878735299788,0.5555555555555556,0.5185185185185185,152,36
44,0.5894736842105264,0.6897614914968144,0.48717948717948717,0.4855263157894737,149,39
45,0.4329501915708812,0.24182157694042244,0.6052631578947368,0.5114942528735632,150,38
46,0.4298245614035088,0.4654750536525968,0.4864864864864865,0.4780701754385965,151,37
47,0.5026455026455026,0.649454872465915,0.48717948717948717,0.5,149,39
48,0.7428571428571429,0.5933020205600851,0.7105263157894737,0.6428571428571428,150,38
