,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.52,0.0,0.0,0.0,0.0,0.001,0.0,0.068,0.008,0.564,0.293
artificial.53,0.0,0.0,0.011,0.0,0.283,0.126,0.512,0.338,0.81,0.658
artificial.54,0.0,0.0,0.021,0.0,0.172,0.074,0.42,0.244,0.706,0.552
artificial.55,0.0,0.0,0.0,0.0,0.119,0.029,0.274,0.119,0.589,0.374
artificial.56,0.0,0.0,0.0,0.0,0.077,0.017,0.249,0.08,0.609,0.353
artificial.57,0.0,0.0,0.0,0.0,0.013,0.001,0.094,0.027,0.455,0.231
artificial.58,0.0,0.0,0.021,0.0,0.335,0.201,0.486,0.341,0.704,0.543
artificial.59,0.0,0.0,0.002,0.0,0.022,0.004,0.189,0.061,0.699,0.459
artificial.60,0.0,0.0,0.0,0.0,0.009,0.001,0.048,0.015,0.417,0.177
artificial.61,0.0,0.0,0.0,0.0,0.134,0.047,0.387,0.203,0.689,0.52
artificial.62,0.0,0.0,0.001,0.0,0.218,0.11,0.419,0.25,0.761,0.586
artificial.63,0.0,0.0,0.0,0.0,0.065,0.017,0.208,0.069,0.596,0.357
artificial.64,0.0,0.0,0.0,0.0,0.093,0.032,0.281,0.132,0.729,0.495
artificial.65,0.0,0.0,0.0,0.0,0.124,0.032,0.295,0.142,0.653,0.447
artificial.66,0.0,0.0,0.004,0.0,0.077,0.014,0.206,0.071,0.626,0.396
artificial.67,0.0,0.0,0.003,0.0,0.121,0.043,0.295,0.143,0.712,0.498
artificial.68,0.0,0.0,0.001,0.0,0.023,0.003,0.137,0.036,0.598,0.36
artificial.69,0.0,0.0,0.001,0.0,0.034,0.009,0.129,0.042,0.506,0.29
artificial.70,0.0,0.0,0.001,0.0,0.206,0.089,0.403,0.248,0.699,0.518
artificial.71,0.0,0.0,0.003,0.0,0.205,0.08,0.371,0.218,0.634,0.452
artificial.72,0.0,0.0,0.0,0.0,0.095,0.028,0.278,0.13,0.764,0.546
artificial.73,0.0,0.0,0.002,0.0,0.098,0.023,0.263,0.109,0.648,0.426
artificial.74,0.0,0.0,0.001,0.0,0.05,0.005,0.266,0.089,0.663,0.425
artificial.75,0.0,0.0,0.003,0.0,0.156,0.053,0.359,0.199,0.684,0.475
artificial.76,0.0,0.0,0.036,0.0,0.069,0.032,0.153,0.068,0.542,0.303
artificial.77,0.0,0.0,0.014,0.0,0.277,0.146,0.508,0.344,0.784,0.638
artificial.78,0.0,0.0,0.007,0.0,0.224,0.106,0.446,0.293,0.74,0.57
artificial.79,0.0,0.0,0.025,0.0,0.392,0.217,0.542,0.384,0.727,0.561
artificial.80,0.0,0.0,0.005,0.0,0.173,0.065,0.338,0.17,0.644,0.462
artificial.81,0.0,0.0,0.004,0.0,0.15,0.032,0.322,0.154,0.649,0.429
artificial.82,0.0,0.0,0.08,0.001,0.526,0.273,0.721,0.549,0.896,0.789
artificial.83,0.0,0.0,0.0,0.0,0.075,0.024,0.224,0.105,0.629,0.404
artificial.84,0.0,0.0,0.0,0.0,0.002,0.0,0.036,0.007,0.444,0.193
artificial.85,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.004,0.525,0.259
artificial.86,0.0,0.0,0.0,0.0,0.19,0.061,0.432,0.262,0.781,0.594
artificial.87,0.0,0.0,0.002,0.0,0.137,0.049,0.283,0.153,0.66,0.428
artificial.88,0.0,0.0,0.176,0.018,0.253,0.154,0.324,0.21,0.652,0.444
artificial.89,0.0,0.0,0.005,0.0,0.213,0.086,0.415,0.237,0.808,0.626
artificial.90,0.0,0.0,0.003,0.0,0.067,0.032,0.199,0.096,0.602,0.385
artificial.91,0.0,0.0,0.022,0.0,0.344,0.187,0.502,0.354,0.775,0.62
artificial.92,0.0,0.0,0.005,0.0,0.233,0.054,0.506,0.293,0.792,0.623
artificial.93,0.0,0.0,0.0,0.0,0.088,0.02,0.264,0.126,0.708,0.493
artificial.94,0.0,0.0,0.0,0.0,0.023,0.002,0.127,0.027,0.438,0.214
artificial.95,0.0,0.0,0.0,0.0,0.028,0.004,0.138,0.036,0.542,0.311
artificial.96,0.0,0.0,0.002,0.0,0.028,0.006,0.15,0.061,0.588,0.313
artificial.97,0.0,0.0,0.0,0.0,0.015,0.0,0.088,0.022,0.493,0.252
artificial.98,0.0,0.0,0.003,0.0,0.057,0.02,0.141,0.054,0.476,0.252
