,Max Proba
artificial.396,0.16180099738101808
artificial.193,0.13175334852321371
artificial.362,0.12230428210708601
artificial.260,0.11563670773483717
artificial.410,0.10874209979598891
artificial.431,0.09107685818295075
artificial.334,0.089573623369442
artificial.216,0.0858022658858909
artificial.318,0.08479994084701767
artificial.389,0.08189545773413132
artificial.274,0.07991326192336382
artificial.172,0.07666569938039043
artificial.424,0.06596233561580117
artificial.380,0.060280839698321494
artificial.411,0.06007928129651579
artificial.488,0.05902871425416029
artificial.355,0.05826565469708906
artificial.403,0.05522224144188602
artificial.342,0.04977950712699252
artificial.63,0.04846918133531613
artificial.379,0.048410228006619566
artificial.288,0.04211728461000901
artificial.7,0.04047788075898721
artificial.67,0.037642253414632246
artificial.86,0.03749693353193278
artificial.22,0.03628934926437883
artificial.62,0.03624788662243194
artificial.241,0.03624391922774603
artificial.382,0.03568898629174439
artificial.268,0.03466618114394275
artificial.383,0.034291637008826606
artificial.374,0.03369441925279759
artificial.398,0.03309766516022391
artificial.394,0.032868393000969484
artificial.210,0.032295114878138714
artificial.416,0.03182273506607684
artificial.303,0.030825178863485934
artificial.212,0.028705481785436884
artificial.363,0.02753054084890663
artificial.546,0.027422295826850174
artificial.94,0.026522495885096063
artificial.397,0.02593589206231185
artificial.361,0.024760219633840366
artificial.100,0.024625288560992244
artificial.59,0.024433355291808713
artificial.450,0.024391690353932856
artificial.81,0.024266735769655243
artificial.208,0.024224063724743665
artificial.152,0.023291068384397866
artificial.420,0.022714237509563136
artificial.89,0.02246842245423536
artificial.460,0.02245254991414614
artificial.49,0.022205574844154183
artificial.369,0.022133490589983405
artificial.282,0.021578442699925694
artificial.179,0.02153501443641521
artificial.141,0.021163722795309564
artificial.168,0.019622458080435553
artificial.69,0.01927189993404997
artificial.524,0.018980460938944274
artificial.57,0.0187179265002752
artificial.368,0.018643282194519974
artificial.235,0.018552975156074177
artificial.75,0.018438095061125644
artificial.52,0.018392814365433604
artificial.128,0.018307222702745346
artificial.96,0.01824496221907277
artificial.129,0.017827207337277325
artificial.242,0.017665425185178763
artificial.412,0.017424218197093614
artificial.261,0.017413032922490225
artificial.30,0.017412732128181094
artificial.110,0.01736124688503001
artificial.158,0.017330121303247778
artificial.4,0.017231100959781028
artificial.85,0.017107099972480243
artificial.201,0.016937132003708496
