,Feature Name
Feature n°1,Gland_glandular_epithelium_intragland_aggregatedNeighbors.Gland.glandular.epithelium
Feature n°2,Gland_fibroblast_glandfront_aggregatedNeighbors.Gland.glandular.epithelium
