fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.5,0.3888888888888889,0.6111111111111112,0.5,152,36
1,0.5,0.2564102564102564,0.7435897435897436,0.5,149,39
2,0.5,0.5641025641025641,0.4358974358974359,0.5,149,39
3,0.5,0.475,0.525,0.5,148,40
4,0.5,0.2972972972972973,0.7027027027027027,0.5,151,37
5,0.5,0.46153846153846156,0.5384615384615384,0.5,149,39
6,0.5,0.3076923076923077,0.6923076923076923,0.5,149,39
7,0.5,0.6486486486486487,0.35135135135135137,0.5,151,37
8,0.5,0.3157894736842105,0.6842105263157895,0.5,150,38
9,0.5,0.425,0.575,0.5,148,40
10,0.5,0.41025641025641024,0.5897435897435898,0.5,149,39
11,0.5,0.24324324324324326,0.7567567567567568,0.5,151,37
12,0.5,0.3333333333333333,0.6666666666666666,0.5,149,39
13,0.5,0.39473684210526316,0.6052631578947368,0.5,150,38
14,0.5,0.475,0.525,0.5,148,40
15,0.5,0.40540540540540543,0.5945945945945946,0.5,151,37
16,0.5,0.41025641025641024,0.5897435897435898,0.5,149,39
17,0.5,0.42105263157894735,0.5789473684210527,0.5,150,38
18,0.5,0.5641025641025641,0.4358974358974359,0.5,149,39
19,0.5,0.4,0.6,0.5,148,40
20,0.5,0.35135135135135137,0.6486486486486487,0.5,151,37
21,0.5,0.41025641025641024,0.5897435897435898,0.5,149,39
22,0.5,0.5641025641025641,0.4358974358974359,0.5,149,39
23,0.5,0.48717948717948717,0.5128205128205128,0.5,149,39
24,0.5,0.7368421052631579,0.2631578947368421,0.5,150,38
25,0.5,0.18421052631578946,0.8157894736842105,0.5,150,38
26,0.5,0.3783783783783784,0.6216216216216216,0.5,151,37
27,0.5,0.475,0.525,0.5,148,40
28,0.5,0.3333333333333333,0.6666666666666666,0.5,149,39
29,0.5,0.24324324324324326,0.7567567567567568,0.5,151,37
30,0.5,0.41025641025641024,0.5897435897435898,0.5,149,39
31,0.5,0.35,0.65,0.5,148,40
32,0.5,0.3076923076923077,0.6923076923076923,0.5,149,39
33,0.5,0.4,0.6,0.5,148,40
34,0.5,0.38461538461538464,0.6153846153846154,0.5,149,39
35,0.5,0.5384615384615384,0.46153846153846156,0.5,149,39
