,Threshold,min FDP+
Fold n°1,0.04,0.5333333333333333
Fold n°2,0.11,0.09090909090909091
Fold n°3,0.08,0.75
Fold n°4,0.18000000000000002,0.2
Fold n°5,0.14,0.25
Fold n°6,0.12,0.18181818181818182
Fold n°7,0.05,0.5588235294117647
Fold n°8,0.12,0.1111111111111111
Fold n°9,0.14,0.6666666666666666
Fold n°10,0.09,0.4117647058823529
Fold n°11,0.14,0.1111111111111111
Fold n°12,0.18000000000000002,0.3333333333333333
Fold n°13,0.18000000000000002,0.14285714285714285
Fold n°14,0.11,0.07692307692307693
Fold n°15,0.15000000000000002,0.1111111111111111
Fold n°16,0.08,0.10526315789473684
Fold n°17,0.17,0.16666666666666666
Fold n°18,0.22,0.2
Fold n°19,0.21000000000000002,0.2
Fold n°20,0.06999999999999999,0.20833333333333334
Fold n°21,0.22,0.2
Fold n°22,0.17,0.16666666666666666
Fold n°23,0.17,0.25
Fold n°24,0.11,0.06666666666666667
Fold n°25,0.09,0.058823529411764705
Fold n°26,0.11,0.16666666666666666
Fold n°27,0.09999999999999999,0.08333333333333333
Fold n°28,0.08,0.7222222222222222
Fold n°29,0.11,0.15384615384615385
Fold n°30,0.11,0.11764705882352941
Fold n°31,0.14,0.14285714285714285
Fold n°32,0.14,0.375
Fold n°33,0.09,0.11764705882352941
Fold n°34,0.18000000000000002,0.75
Fold n°35,0.16,0.16666666666666666
Fold n°36,0.11,0.4166666666666667
Fold n°37,0.15000000000000002,0.14285714285714285
Fold n°38,0.14,0.09090909090909091
Fold n°39,0.18000000000000002,0.2
Fold n°40,0.11,0.5
Fold n°41,0.15000000000000002,0.125
Fold n°42,0.04,0.8857142857142857
Fold n°43,0.08,0.3333333333333333
Fold n°44,0.19,0.16666666666666666
Fold n°45,0.15000000000000002,0.5
Fold n°46,0.21000000000000002,0.25
Fold n°47,0.060000000000000005,0.07692307692307693
Fold n°48,0.08,0.2631578947368421
Fold n°49,0.15000000000000002,0.3333333333333333
Fold n°50,0.18000000000000002,0.16666666666666666
Fold n°51,0.13,0.5
Fold n°52,0.08,0.35
Fold n°53,0.13,0.16666666666666666
Fold n°54,0.14,0.14285714285714285
Fold n°55,0.2,0.2
Fold n°56,0.16,0.3333333333333333
Fold n°57,0.19,0.25
Fold n°58,0.14,0.3333333333333333
Fold n°59,0.17,0.16666666666666666
Fold n°60,0.21000000000000002,0.25
Fold n°61,0.11,0.6363636363636364
Fold n°62,0.12,0.2222222222222222
Fold n°63,0.06999999999999999,0.19047619047619047
Fold n°64,0.16,0.25
Fold n°65,0.12,0.8333333333333334
Fold n°66,0.12,0.14285714285714285
Fold n°67,0.11,0.36363636363636365
Fold n°68,0.09999999999999999,0.4166666666666667
Fold n°69,0.13,0.45454545454545453
Fold n°70,0.18000000000000002,0.2
Fold n°71,0.14,0.16666666666666666
Fold n°72,0.13,0.08333333333333333
Fold n°73,0.18000000000000002,0.2
Fold n°74,0.13,0.2857142857142857
Fold n°75,0.06999999999999999,0.20689655172413793
Fold n°76,0.13,0.14285714285714285
Fold n°77,0.12,0.18181818181818182
Fold n°78,0.14,0.4
Fold n°79,0.15000000000000002,0.1111111111111111
Fold n°80,0.15000000000000002,0.25
Fold n°81,0.12,0.07692307692307693
Fold n°82,0.19,0.25
Fold n°83,0.11,0.06666666666666667
Fold n°84,0.12,0.125
Fold n°85,0.2,0.16666666666666666
Fold n°86,0.26,0.25
Fold n°87,0.13,0.2857142857142857
Fold n°88,0.14,0.2
Fold n°89,0.09999999999999999,0.05263157894736842
Fold n°90,0.14,0.25
Fold n°91,0.11,0.1111111111111111
Fold n°92,0.21000000000000002,0.25
Fold n°93,0.15000000000000002,0.1
Fold n°94,0.09999999999999999,0.25
Fold n°95,0.08,0.3888888888888889
Fold n°96,0.24000000000000002,0.5
Fold n°97,0.09999999999999999,0.5454545454545454
Fold n°98,0.11,0.0625
Fold n°99,0.19,0.2
Fold n°100,0.13,0.14285714285714285
