,Max Proba
artificial.78,0.956
artificial.101,0.925
artificial.115,0.92
artificial.86,0.856
artificial.71,0.85
artificial.95,0.843
artificial.68,0.813
artificial.50,0.795
artificial.19,0.756
artificial.92,0.748
artificial.106,0.736
artificial.37,0.728
artificial.29,0.707
artificial.65,0.699
artificial.27,0.693
artificial.24,0.673
artificial.70,0.641
artificial.32,0.626
artificial.72,0.571
artificial.90,0.559
artificial.31,0.556
artificial.85,0.553
artificial.117,0.511
artificial.36,0.498
artificial.59,0.454
artificial.104,0.45
artificial.12,0.448
artificial.17,0.431
artificial.41,0.429
artificial.62,0.422
artificial.14,0.422
artificial.57,0.419
artificial.52,0.411
artificial.97,0.394
artificial.9,0.386
artificial.42,0.386
artificial.84,0.383
artificial.47,0.374
artificial.44,0.371
artificial.38,0.368
artificial.79,0.362
artificial.83,0.36
artificial.103,0.355
artificial.25,0.353
artificial.118,0.343
artificial.18,0.339
artificial.10,0.33
artificial.98,0.317
artificial.87,0.316
artificial.61,0.316
artificial.74,0.314
artificial.102,0.312
artificial.5,0.311
artificial.40,0.306
artificial.58,0.304
artificial.55,0.298
artificial.121,0.291
artificial.82,0.283
artificial.33,0.279
artificial.3,0.276
artificial.7,0.271
artificial.108,0.261
artificial.20,0.26
artificial.11,0.255
artificial.48,0.253
artificial.93,0.252
artificial.21,0.248
artificial.46,0.245
artificial.51,0.24
artificial.45,0.237
artificial.1,0.235
artificial.22,0.228
artificial.43,0.212
artificial.13,0.203
artificial.100,0.201
artificial.66,0.199
artificial.30,0.195
artificial.67,0.193
artificial.99,0.193
artificial.89,0.183
artificial.28,0.176
artificial.114,0.173
artificial.26,0.158
artificial.77,0.147
artificial.15,0.147
artificial.39,0.14
artificial.88,0.14
artificial.113,0.138
artificial.64,0.13
artificial.2,0.126
artificial.60,0.121
artificial.75,0.118
artificial.96,0.118
artificial.116,0.116
artificial.53,0.115
artificial.112,0.114
artificial.6,0.103
artificial.56,0.098
artificial.34,0.097
artificial.23,0.091
artificial.94,0.09
artificial.107,0.088
artificial.49,0.084
artificial.35,0.079
artificial.91,0.077
artificial.109,0.077
artificial.110,0.076
artificial.73,0.072
artificial.81,0.067
artificial.54,0.063
artificial.63,0.06
artificial.80,0.059
artificial.16,0.058
artificial.69,0.055
artificial.120,0.054
artificial.105,0.037
artificial.111,0.032
artificial.4,0.028
artificial.119,0.025
artificial.8,0.012
artificial.76,0.01
