,Threshold,min FDP+
Fold n°1,0.53,0.5
Fold n°2,0.43,0.42857142857142855
Fold n°3,0.31,0.38095238095238093
Fold n°4,0.2,0.9318181818181818
Fold n°5,0.48000000000000004,0.3333333333333333
Fold n°6,0.5,0.5
Fold n°7,0.3,1.0
Fold n°8,0.53,0.5
Fold n°9,0.43,0.25
Fold n°10,0.41000000000000003,0.3
Fold n°11,0.46,0.5
Fold n°12,0.61,0.5
Fold n°13,0.32,0.8125
Fold n°14,0.5800000000000001,0.5
Fold n°15,0.35000000000000003,0.5714285714285714
Fold n°16,0.24000000000000002,1.0
Fold n°17,0.36000000000000004,0.9090909090909091
Fold n°18,0.35000000000000003,0.5714285714285714
Fold n°19,0.42000000000000004,0.1111111111111111
Fold n°20,0.5800000000000001,0.25
Fold n°21,0.48000000000000004,0.5
Fold n°22,0.39,0.5
Fold n°23,0.29000000000000004,0.4166666666666667
Fold n°24,0.37,0.36363636363636365
Fold n°25,0.34,0.8181818181818182
Fold n°26,0.5,0.5
Fold n°27,0.45,0.5
Fold n°28,0.39,0.25
Fold n°29,0.48000000000000004,0.75
Fold n°30,0.46,0.4
Fold n°31,0.32,0.6666666666666666
Fold n°32,0.33,0.8571428571428571
Fold n°33,0.48000000000000004,0.5
Fold n°34,0.51,0.5
Fold n°35,0.37,0.9
Fold n°36,0.55,0.5
Fold n°37,0.73,1.0
Fold n°38,0.24000000000000002,0.7586206896551724
Fold n°39,0.44,0.25
Fold n°40,0.25,0.8888888888888888
Fold n°41,0.4,0.42857142857142855
Fold n°42,0.53,0.16666666666666666
Fold n°43,0.43,0.4
Fold n°44,0.43,0.16666666666666666
Fold n°45,0.55,0.2
Fold n°46,0.3,0.7
Fold n°47,0.35000000000000003,0.7142857142857143
Fold n°48,0.46,0.25
Fold n°49,0.39,0.16666666666666666
Fold n°50,0.5700000000000001,0.5
Fold n°51,0.39,0.6666666666666666
Fold n°52,0.43,0.6666666666666666
Fold n°53,0.4,0.5555555555555556
Fold n°54,0.25,0.8666666666666667
Fold n°55,0.49,0.6666666666666666
Fold n°56,0.45,0.3333333333333333
Fold n°57,0.31,0.6923076923076923
Fold n°58,0.48000000000000004,0.4
Fold n°59,0.54,0.5
Fold n°60,0.29000000000000004,0.6190476190476191
Fold n°61,0.31,0.7333333333333333
Fold n°62,0.5,0.5
Fold n°63,0.62,0.5
Fold n°64,0.43,0.375
Fold n°65,0.41000000000000003,0.3333333333333333
Fold n°66,0.66,0.5
Fold n°67,0.53,0.5
Fold n°68,0.5,1.0
Fold n°69,0.5800000000000001,1.0
Fold n°70,0.5700000000000001,0.3333333333333333
Fold n°71,0.53,0.3333333333333333
Fold n°72,0.56,0.3333333333333333
Fold n°73,0.49,0.75
Fold n°74,0.48000000000000004,0.5
Fold n°75,0.4,0.42857142857142855
Fold n°76,0.49,0.5
Fold n°77,0.41000000000000003,0.5714285714285714
Fold n°78,0.56,1.0
Fold n°79,0.35000000000000003,0.8333333333333334
Fold n°80,0.51,0.2
Fold n°81,0.48000000000000004,0.5
Fold n°82,0.37,0.5555555555555556
Fold n°83,0.22,0.9512195121951219
Fold n°84,0.35000000000000003,0.8181818181818182
Fold n°85,0.36000000000000004,0.2727272727272727
Fold n°86,0.49,0.5
Fold n°87,0.52,0.16666666666666666
Fold n°88,0.56,0.5
Fold n°89,0.43,0.6
Fold n°90,0.32,0.7333333333333333
Fold n°91,0.3,0.6
Fold n°92,0.37,0.125
Fold n°93,0.27,0.625
Fold n°94,0.46,0.3333333333333333
Fold n°95,0.43,0.1111111111111111
Fold n°96,0.34,0.375
Fold n°97,0.39,1.0
Fold n°98,0.46,0.3333333333333333
Fold n°99,0.49,0.3333333333333333
Fold n°100,0.47000000000000003,0.16666666666666666
