,Threshold,min FDP+
Fold n°1,0.41000000000000003,0.42857142857142855
Fold n°2,0.46,0.4
Fold n°3,0.52,0.5
Fold n°4,0.060000000000000005,1.0
Fold n°5,0.35000000000000003,0.5833333333333334
Fold n°6,0.4,0.25
Fold n°7,0.41000000000000003,0.16666666666666666
Fold n°8,0.38,0.625
Fold n°9,0.39,0.75
Fold n°10,0.41000000000000003,0.25
Fold n°11,0.34,0.8181818181818182
Fold n°12,0.26,0.9047619047619048
Fold n°13,0.55,0.5
Fold n°14,0.13,0.9606299212598425
Fold n°15,0.42000000000000004,0.3333333333333333
Fold n°16,0.54,1.0
Fold n°17,0.18000000000000002,0.765625
Fold n°18,0.31,0.8333333333333334
Fold n°19,0.5,0.3333333333333333
Fold n°20,0.17,0.8235294117647058
Fold n°21,0.26,0.6
Fold n°22,0.44,0.2857142857142857
Fold n°23,0.51,0.6666666666666666
Fold n°24,0.5,0.3333333333333333
Fold n°25,0.55,0.5
Fold n°26,0.48000000000000004,0.6666666666666666
Fold n°27,0.15000000000000002,0.8901098901098901
Fold n°28,0.44,0.6666666666666666
Fold n°29,0.36000000000000004,0.5555555555555556
Fold n°30,0.5,0.5
Fold n°31,0.48000000000000004,0.25
Fold n°32,0.43,0.75
Fold n°33,0.41000000000000003,0.8
Fold n°34,0.4,0.4444444444444444
Fold n°35,0.31,0.7333333333333333
Fold n°36,0.31,0.85
Fold n°37,0.23,0.7380952380952381
Fold n°38,0.34,0.8461538461538461
Fold n°39,0.16,0.9278350515463918
Fold n°40,0.44,0.6
Fold n°41,0.31,0.4782608695652174
Fold n°42,0.36000000000000004,0.625
Fold n°43,0.46,0.6
Fold n°44,0.41000000000000003,0.2857142857142857
Fold n°45,0.23,0.8421052631578947
Fold n°46,0.49,0.5
Fold n°47,0.47000000000000003,0.3333333333333333
Fold n°48,0.52,0.3333333333333333
Fold n°49,0.23,0.62
Fold n°50,0.41000000000000003,0.3333333333333333
Fold n°51,0.34,0.3333333333333333
Fold n°52,0.43,0.375
Fold n°53,0.38,0.5
Fold n°54,0.16,1.0
Fold n°55,0.4,0.375
Fold n°56,0.52,0.5
Fold n°57,0.48000000000000004,0.3333333333333333
Fold n°58,0.54,0.5
Fold n°59,0.29000000000000004,0.7
Fold n°60,0.14,0.8923076923076924
Fold n°61,0.38,0.5714285714285714
Fold n°62,0.34,0.4666666666666667
Fold n°63,0.18000000000000002,0.9855072463768116
Fold n°64,0.060000000000000005,0.9896373056994818
Fold n°65,0.51,0.5
Fold n°66,0.14,0.8518518518518519
Fold n°67,0.52,0.5
Fold n°68,0.43,0.4
Fold n°69,0.4,0.5
Fold n°70,0.44,0.6666666666666666
Fold n°71,0.28,0.6923076923076923
Fold n°72,0.4,0.6666666666666666
Fold n°73,0.49,0.3333333333333333
Fold n°74,0.34,0.8
Fold n°75,0.53,0.5
Fold n°76,0.35000000000000003,0.75
Fold n°77,0.4,0.5555555555555556
Fold n°78,0.21000000000000002,0.86
Fold n°79,0.46,0.3333333333333333
Fold n°80,0.17,0.8939393939393939
Fold n°81,0.32,0.8333333333333334
Fold n°82,0.54,1.0
Fold n°83,0.46,0.3333333333333333
Fold n°84,0.35000000000000003,0.5555555555555556
Fold n°85,0.48000000000000004,0.25
Fold n°86,0.41000000000000003,0.5
Fold n°87,0.18000000000000002,0.8450704225352113
Fold n°88,0.29000000000000004,0.5769230769230769
Fold n°89,0.44,0.6
Fold n°90,0.45,0.2
Fold n°91,0.48000000000000004,0.5
Fold n°92,0.54,0.5
Fold n°93,0.37,0.4444444444444444
Fold n°94,0.41000000000000003,0.8333333333333334
Fold n°95,0.35000000000000003,0.6363636363636364
Fold n°96,0.52,0.5
Fold n°97,0.31,0.7857142857142857
Fold n°98,0.14,0.8921568627450981
Fold n°99,0.4,0.25
Fold n°100,0.45,0.5
