,Threshold,min FDP+
Fold n°1,0.09999999999999999,0.2
Fold n°2,0.08,0.2222222222222222
Fold n°3,0.09999999999999999,0.25
Fold n°4,0.12,0.25
Fold n°5,0.08,0.4444444444444444
Fold n°6,0.04,0.20833333333333334
Fold n°7,0.060000000000000005,0.35714285714285715
Fold n°8,0.13,0.4
Fold n°9,0.06999999999999999,0.1
Fold n°10,0.11,0.2
Fold n°11,0.14,0.2
Fold n°12,0.06999999999999999,0.5
Fold n°13,0.11,0.3333333333333333
Fold n°14,0.14,0.5
Fold n°15,0.060000000000000005,0.29411764705882354
Fold n°16,0.01,0.8555555555555555
Fold n°17,0.09,0.3333333333333333
Fold n°18,0.06999999999999999,0.09090909090909091
Fold n°19,0.14,0.3333333333333333
Fold n°20,0.02,0.5
Fold n°21,0.05,0.5714285714285714
Fold n°22,0.08,0.5
Fold n°23,0.04,0.48
Fold n°24,0.12,0.25
Fold n°25,0.11,0.25
Fold n°26,0.01,0.6074766355140186
Fold n°27,0.08,0.625
Fold n°28,0.08,0.125
Fold n°29,0.03,0.5333333333333333
Fold n°30,0.05,0.5625
Fold n°31,0.09,0.2
Fold n°32,0.09,0.3333333333333333
Fold n°33,0.04,0.2
Fold n°34,0.13,0.5
Fold n°35,0.01,0.6363636363636364
Fold n°36,0.060000000000000005,0.2857142857142857
Fold n°37,0.08,0.25
Fold n°38,0.06999999999999999,0.4444444444444444
Fold n°39,0.08,0.1
Fold n°40,0.06999999999999999,0.23076923076923078
Fold n°41,0.02,0.6923076923076923
Fold n°42,0.11,0.2
Fold n°43,0.05,0.26666666666666666
Fold n°44,0.08,0.3333333333333333
Fold n°45,0.08,0.42857142857142855
Fold n°46,0.09,0.375
Fold n°47,0.08,0.4
Fold n°48,0.04,0.5
Fold n°49,0.01,0.723404255319149
Fold n°50,0.09999999999999999,0.16666666666666666
Fold n°51,0.060000000000000005,0.16666666666666666
Fold n°52,0.09,0.3333333333333333
Fold n°53,0.11,0.2857142857142857
Fold n°54,0.09,0.6
Fold n°55,0.04,0.4782608695652174
Fold n°56,0.11,0.3333333333333333
Fold n°57,0.12,0.3333333333333333
Fold n°58,0.12,0.25
Fold n°59,0.01,0.5192307692307693
Fold n°60,0.09,0.5
Fold n°61,0.060000000000000005,0.4166666666666667
Fold n°62,0.08,0.14285714285714285
Fold n°63,0.04,0.5294117647058824
Fold n°64,0.060000000000000005,0.23076923076923078
Fold n°65,0.12,0.14285714285714285
Fold n°66,0.11,0.3333333333333333
Fold n°67,0.2,0.5
Fold n°68,0.11,0.25
Fold n°69,0.06999999999999999,0.42857142857142855
Fold n°70,0.08,0.25
Fold n°71,0.09,0.5
Fold n°72,0.14,0.5
Fold n°73,0.05,0.4444444444444444
Fold n°74,0.060000000000000005,0.5
Fold n°75,0.03,0.2222222222222222
Fold n°76,0.09,0.3333333333333333
Fold n°77,0.09,0.3333333333333333
Fold n°78,0.04,0.6190476190476191
Fold n°79,0.03,0.5588235294117647
Fold n°80,0.060000000000000005,0.6666666666666666
Fold n°81,0.04,0.20833333333333334
Fold n°82,0.06999999999999999,0.1111111111111111
Fold n°83,0.09,0.16666666666666666
Fold n°84,0.06999999999999999,0.3333333333333333
Fold n°85,0.05,0.3157894736842105
Fold n°86,0.09999999999999999,0.4
Fold n°87,0.15000000000000002,0.5
Fold n°88,0.060000000000000005,0.3333333333333333
Fold n°89,0.09999999999999999,0.16666666666666666
Fold n°90,0.12,0.3333333333333333
Fold n°91,0.01,0.6078431372549019
Fold n°92,0.05,0.25
Fold n°93,0.12,0.3333333333333333
Fold n°94,0.09999999999999999,0.3333333333333333
Fold n°95,0.09,0.2857142857142857
Fold n°96,0.06999999999999999,0.4444444444444444
Fold n°97,0.09999999999999999,0.5
Fold n°98,0.06999999999999999,0.6
Fold n°99,0.12,0.25
Fold n°100,0.08,0.4444444444444444
