,Max Proba
LPS_DC_155Gd_S6,0.611
LPS_Granulocytes_149Sm_CREB,0.368
LPS_CD56brightCD16negNK_166Er_NFkB,0.357
LPS_CD56brightCD16negNK_159Tb_MAPKAPK2,0.329
LPS_CXCR4neutro_164Dy_IkB,0.326
LPS_Granulocytes_159Tb_MAPKAPK2,0.304
LPS_Baso_155Gd_S6,0.263
LPS_ncMC_155Gd_S6,0.246
LPS_CD56brightCD16negNK_149Sm_CREB,0.208
LPS_mDC_164Dy_IkB,0.196
LPS_Tregnaive_167Er_ERK,0.189
LPS_Granulocytes_166Er_NFkB,0.184
LPS_Granulocytes_167Er_ERK,0.183
LPS_MDSC_167Er_ERK,0.171
LPS_DC_167Er_ERK,0.154
LPS_pDC_164Dy_IkB,0.148
LPS_DC_159Tb_MAPKAPK2,0.148
LPS_Granulocytes_151Eu_p38,0.145
LPS_ncMC_166Er_NFkB,0.141
LPS_intMC_167Er_ERK,0.134
LPS_Tregnaive_155Gd_S6,0.129
LPS_CXCR4neutro_155Gd_S6,0.126
LPS_CXCR4neutro_149Sm_CREB,0.124
LPS_DC_151Eu_p38,0.12
LPS_intMC_155Gd_S6,0.118
LPS_mDC_167Er_ERK,0.118
LPS_Tregnaive_149Sm_CREB,0.11
LPS_Baso_164Dy_IkB,0.1
LPS_mDC_166Er_NFkB,0.097
LPS_CD56brightCD16negNK_155Gd_S6,0.094
LPS_CD56brightCD16negNK_164Dy_IkB,0.09
LPS_CXCR4neutro_167Er_ERK,0.089
LPS_pDC_149Sm_CREB,0.089
LPS_CXCR4neutro_151Eu_p38,0.085
LPS_mDC_159Tb_MAPKAPK2,0.078
LPS_Tregnaive_159Tb_MAPKAPK2,0.078
LPS_Tregnaive_166Er_NFkB,0.073
LPS_Bcells_164Dy_IkB,0.073
LPS_cMC_167Er_ERK,0.07
LPS_CXCR4neutro_159Tb_MAPKAPK2,0.067
LPS_pDC_159Tb_MAPKAPK2,0.063
LPS_ncMC_167Er_ERK,0.063
LPS_CXCR4neutro_166Er_NFkB,0.061
LPS_DC_164Dy_IkB,0.06
LPS_ncMC_164Dy_IkB,0.058
LPS_Baso_159Tb_MAPKAPK2,0.051
LPS_pDC_155Gd_S6,0.05
LPS_pDC_166Er_NFkB,0.049
LPS_Bcells_149Sm_CREB,0.048
LPS_Granulocytes_155Gd_S6,0.048
LPS_ncMC_159Tb_MAPKAPK2,0.043
LPS_DC_166Er_NFkB,0.042
LPS_Baso_151Eu_p38,0.042
LPS_intMC_159Tb_MAPKAPK2,0.036
LPS_Granulocytes_164Dy_IkB,0.035
LPS_pDC_151Eu_p38,0.034
LPS_intMC_164Dy_IkB,0.033
LPS_ncMC_151Eu_p38,0.033
LPS_Baso_149Sm_CREB,0.033
LPS_Tregmem_159Tb_MAPKAPK2,0.032
LPS_ncMC_149Sm_CREB,0.032
LPS_CD56dimCD16posNK_166Er_NFkB,0.028
LPS_Tregnaive_164Dy_IkB,0.027
LPS_Baso_166Er_NFkB,0.025
LPS_mDC_155Gd_S6,0.022
LPS_intMC_149Sm_CREB,0.015
LPS_mDC_151Eu_p38,0.01
LPS_pDC_167Er_ERK,0.01
LPS_MDSC_155Gd_S6,0.01
LPS_DC_149Sm_CREB,0.009
LPS_Tregmem_166Er_NFkB,0.009
LPS_MDSC_149Sm_CREB,0.009
LPS_MDSC_166Er_NFkB,0.008
LPS_Tregmem_164Dy_IkB,0.007
LPS_intMC_151Eu_p38,0.007
LPS_intMC_166Er_NFkB,0.006
LPS_Treg_159Tb_MAPKAPK2,0.006
LPS_Treg_164Dy_IkB,0.005
LPS_MDSC_151Eu_p38,0.004
LPS_NK_166Er_NFkB,0.004
LPS_cMC_155Gd_S6,0.004
LPS_MDSC_164Dy_IkB,0.004
LPS_cMC_164Dy_IkB,0.003
LPS_CD56dimCD16posNK_149Sm_CREB,0.003
LPS_NK_149Sm_CREB,0.003
LPS_MDSC_159Tb_MAPKAPK2,0.003
LPS_Treg_166Er_NFkB,0.002
LPS_Bcells_159Tb_MAPKAPK2,0.002
LPS_Bcells_166Er_NFkB,0.002
LPS_cMC_151Eu_p38,0.002
LPS_CD56dimCD16posNK_164Dy_IkB,0.001
LPS_NK_159Tb_MAPKAPK2,0.001
LPS_cMC_159Tb_MAPKAPK2,0.001
LPS_CD56dimCD16posNK_159Tb_MAPKAPK2,0.0
LPS_cMC_149Sm_CREB,0.0
LPS_cMC_166Er_NFkB,0.0
LPS_mDC_149Sm_CREB,0.0
LPS_NK_164Dy_IkB,0.0
