fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.7142857142857143,0.6490852053821978,0.6944444444444444,0.6461038961038961,152,36
1,0.7655172413793103,0.7091942013843542,0.7435897435897436,0.7293103448275862,149,39
2,0.802139037433155,0.825017051445307,0.6666666666666666,0.6911764705882353,149,39
3,0.6340852130325815,0.5847735581860295,0.6,0.5914786967418546,148,40
4,0.7797202797202797,0.5853445165945166,0.7567567567567568,0.6958041958041958,151,37
5,0.7632275132275133,0.7935549109568718,0.6153846153846154,0.5873015873015872,149,39
6,0.7469135802469136,0.6340277777777779,0.7948717948717948,0.7361111111111112,149,39
7,0.7916666666666666,0.8558959634957601,0.6216216216216216,0.6730769230769231,151,37
8,0.875,0.788971560846561,0.8157894736842105,0.7756410256410255,150,38
9,0.7851662404092071,0.733917360953084,0.75,0.7289002557544757,148,40
10,0.6766304347826088,0.6389726176708569,0.6666666666666666,0.6413043478260869,149,39
11,0.6984126984126985,0.6904761904761905,0.7567567567567568,0.7261904761904762,151,37
12,0.7692307692307694,0.5803718695098005,0.7948717948717948,0.75,149,39
13,0.5681159420289855,0.503802042816194,0.6578947368421053,0.6130434782608696,150,38
14,0.7142857142857143,0.7915933820396059,0.65,0.6466165413533835,148,40
15,0.5909090909090909,0.4643365662855918,0.5405405405405406,0.49696969696969695,151,37
16,0.7744565217391305,0.6971849637290813,0.717948717948718,0.6752717391304348,149,39
17,0.7727272727272727,0.756252444855386,0.7368421052631579,0.7215909090909092,150,38
18,0.6925133689839572,0.8062221326001422,0.6666666666666666,0.6978609625668449,149,39
19,0.6770833333333334,0.7184849211423701,0.725,0.6770833333333333,148,40
20,0.7756410256410255,0.6849931491334207,0.7027027027027027,0.6650641025641025,151,37
21,0.7758152173913043,0.7882875804750804,0.7692307692307693,0.7282608695652174,149,39
22,0.697860962566845,0.7854634753587753,0.6410256410256411,0.6417112299465241,149,39
23,0.6210526315789473,0.6966701534845579,0.6666666666666666,0.6631578947368422,149,39
24,0.7035714285714285,0.9052924164276503,0.47368421052631576,0.6428571428571428,150,38
25,0.4769585253456221,0.2538557933294775,0.7105263157894737,0.6013824884792627,150,38
26,0.5807453416149069,0.5048500046529487,0.5405405405405406,0.4767080745341615,151,37
27,0.7092731829573935,0.7189294672653803,0.55,0.5438596491228069,148,40
28,0.727810650887574,0.6458881965927978,0.6666666666666666,0.6538461538461539,149,39
29,0.5694444444444445,0.4112305287743885,0.7567567567567568,0.6507936507936507,151,37
30,0.4538043478260869,0.4210043933340839,0.5641025641025641,0.5353260869565217,149,39
31,0.7472527472527473,0.5486411781978284,0.65,0.5494505494505494,148,40
32,0.4012345679012346,0.3075322940947941,0.5897435897435898,0.49537037037037035,149,39
33,0.9270833333333335,0.8991266357434835,0.875,0.8645833333333333,148,40
34,0.6416666666666667,0.5805883590653705,0.6666666666666666,0.6291666666666667,149,39
35,0.8650793650793651,0.8929613297499612,0.7435897435897436,0.753968253968254,149,39
36,0.6148148148148148,0.4423183859551065,0.7297297297297297,0.6574074074074074,151,37
37,0.5114942528735632,0.3818626495972034,0.7631578947368421,0.6532567049808429,150,38
38,0.8200000000000001,0.825151093885534,0.65,0.6499999999999999,148,40
39,0.7403846153846154,0.6751391276207453,0.6842105263157895,0.6121794871794872,150,38
40,0.5710059171597633,0.4681456224934486,0.717948717948718,0.6346153846153846,149,39
41,0.7742857142857144,0.8620587590476675,0.6153846153846154,0.6528571428571428,149,39
42,0.6410256410256411,0.6328140640640642,0.6052631578947368,0.5769230769230769,150,38
43,0.6008230452674896,0.45024573368630444,0.6388888888888888,0.537037037037037,152,36
44,0.7236842105263158,0.7375578510036938,0.6153846153846154,0.6131578947368421,149,39
