,Threshold,min FDP+
Fold n°1,0.23,0.3333333333333333
Fold n°2,0.09,0.3333333333333333
Fold n°3,0.060000000000000005,0.5405405405405406
Fold n°4,0.12,0.42857142857142855
Fold n°5,0.24000000000000002,0.5
Fold n°6,0.01,0.8128342245989305
Fold n°7,0.03,0.8870967741935484
Fold n°8,0.22,0.5
Fold n°9,0.14,0.5
Fold n°10,0.01,0.8364779874213837
Fold n°11,0.15000000000000002,0.5
Fold n°12,0.04,0.7755102040816326
Fold n°13,0.01,0.9473684210526315
Fold n°14,0.06999999999999999,0.6086956521739131
Fold n°15,0.01,0.7789473684210526
Fold n°16,0.2,0.3333333333333333
Fold n°17,0.03,0.7910447761194029
Fold n°18,0.03,0.8392857142857143
Fold n°19,0.01,0.8711656441717791
Fold n°20,0.09,0.75
Fold n°21,0.03,0.8181818181818182
Fold n°22,0.01,0.9319727891156463
Fold n°23,0.060000000000000005,0.6666666666666666
Fold n°24,0.09999999999999999,0.6428571428571429
Fold n°25,0.03,0.7605633802816901
Fold n°26,0.22,0.25
Fold n°27,0.05,0.7567567567567568
Fold n°28,0.060000000000000005,0.5142857142857142
Fold n°29,0.060000000000000005,0.6428571428571429
Fold n°30,0.02,0.7948717948717948
Fold n°31,0.03,0.8714285714285714
Fold n°32,0.05,0.631578947368421
Fold n°33,0.16,0.6
Fold n°34,0.060000000000000005,0.4864864864864865
Fold n°35,0.15000000000000002,0.6
Fold n°36,0.04,0.8695652173913043
Fold n°37,0.17,0.75
Fold n°38,0.05,0.8108108108108109
Fold n°39,0.04,0.5689655172413793
Fold n°40,0.09,0.7368421052631579
Fold n°41,0.24000000000000002,0.25
Fold n°42,0.060000000000000005,1.0
Fold n°43,0.06999999999999999,0.41935483870967744
Fold n°44,0.31,0.5
Fold n°45,0.12,0.21428571428571427
Fold n°46,0.02,0.9532710280373832
Fold n°47,0.24000000000000002,0.3333333333333333
Fold n°48,0.08,0.5789473684210527
Fold n°49,0.09,0.5454545454545454
Fold n°50,0.02,0.9484536082474226
Fold n°51,0.18000000000000002,0.6666666666666666
Fold n°52,0.02,0.8481012658227848
Fold n°53,0.01,0.8465909090909091
Fold n°54,0.04,0.6545454545454545
Fold n°55,0.03,0.6710526315789473
Fold n°56,0.42000000000000004,1.0
Fold n°57,0.12,0.4375
Fold n°58,0.18000000000000002,0.42857142857142855
Fold n°59,0.03,0.6857142857142857
Fold n°60,0.04,0.5666666666666667
Fold n°61,0.13,0.75
Fold n°62,0.06999999999999999,0.5
Fold n°63,0.19,0.5
Fold n°64,0.01,0.7722772277227723
Fold n°65,0.04,0.5538461538461539
Fold n°66,0.03,0.8611111111111112
Fold n°67,0.04,0.5636363636363636
Fold n°68,0.25,0.3333333333333333
Fold n°69,0.05,0.6888888888888889
Fold n°70,0.19,0.3333333333333333
Fold n°71,0.17,0.6
Fold n°72,0.19,0.2
Fold n°73,0.17,0.75
Fold n°74,0.09999999999999999,0.4666666666666667
Fold n°75,0.23,0.6666666666666666
Fold n°76,0.060000000000000005,0.5
Fold n°77,0.06999999999999999,0.6451612903225806
Fold n°78,0.060000000000000005,0.6896551724137931
Fold n°79,0.2,0.5
Fold n°80,0.060000000000000005,0.65
Fold n°81,0.04,0.6724137931034483
Fold n°82,0.2,0.5
Fold n°83,0.060000000000000005,0.625
Fold n°84,0.18000000000000002,0.42857142857142855
Fold n°85,0.02,0.7448979591836735
Fold n°86,0.22,0.6666666666666666
Fold n°87,0.12,0.3076923076923077
Fold n°88,0.04,0.6949152542372882
Fold n°89,0.060000000000000005,0.7741935483870968
Fold n°90,0.060000000000000005,0.6333333333333333
Fold n°91,0.09999999999999999,0.22727272727272727
Fold n°92,0.03,0.7727272727272727
Fold n°93,0.13,0.6363636363636364
Fold n°94,0.01,0.974025974025974
Fold n°95,0.22,0.25
Fold n°96,0.060000000000000005,0.55
Fold n°97,0.09999999999999999,0.3333333333333333
Fold n°98,0.04,0.5666666666666667
Fold n°99,0.060000000000000005,0.7105263157894737
Fold n°100,0.060000000000000005,0.6571428571428571
