,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
LPS_Baso_149Sm_CREB,0.0,0.0,0.0,0.0,0.003989466442764023,0.0013036846379802878,0.01010537190008835,0.004492659597722533,0.034728331391694525,0.014223624757971322
LPS_Baso_151Eu_p38,0.0,0.0,0.0017059607974037575,0.0,0.04716532436570713,0.015715878793648313,0.09111414858895549,0.0509411100311945,0.15281490499150321,0.0990571241837267
LPS_Baso_155Gd_S6,0.0,0.0,0.0178430381266206,0.0,0.05164312885090897,0.03332367876590813,0.07148858638510984,0.046205898936671416,0.12043459047671709,0.07564472266230446
LPS_Baso_159Tb_MAPKAPK2,0.0,0.0,0.007438816390658002,0.0,0.07113179659380464,0.03180817489809519,0.11963605949078844,0.06783471003234484,0.1931275218229799,0.13329625817002516
LPS_Baso_164Dy_IkB,0.0,0.0,0.002686248347929461,0.0,0.032181873851750496,0.01767001399237457,0.04531537002059512,0.03440248827291344,0.08127705949990645,0.0566150169367694
LPS_Baso_166Er_NFkB,0.0,0.0,0.0,0.0,0.000796275840634377,0.0,0.004985568576847757,0.0005594684243245972,0.029347333962970658,0.008989426303477384
LPS_Bcells_149Sm_CREB,0.0,0.0,0.03367146142856851,0.011394312862595554,0.036344591184635434,0.028800144155736437,0.037837470572550394,0.028440200037187988,0.04937277112040201,0.03392603202573543
LPS_Bcells_155Gd_S6,0.0,0.0,0.0030652466882707683,0.0,0.021739149859979236,0.012690516272233103,0.03009706668113734,0.018900696721472623,0.049771345619843886,0.031051456627360804
LPS_Bcells_159Tb_MAPKAPK2,0.0,0.0,0.0018549418593633176,0.0,0.0033743985492972967,0.001199473554459982,0.005243757977528834,0.0020633985931707414,0.013557254453193052,0.004225937222073724
LPS_Bcells_164Dy_IkB,0.0,0.0,0.09171643436634537,0.012230767221198504,0.06306455295258848,0.06516501663669257,0.059608839093791346,0.05050711254780262,0.06907321416625839,0.048021802823114704
LPS_Bcells_166Er_NFkB,0.0,0.0,0.00025414593361148207,0.0,0.0010251592098668833,0.00018265087919205425,0.002816504442540628,0.0007928606241448657,0.024197493968520712,0.009382291200364837
LPS_CD56brightCD16negNK_149Sm_CREB,0.0,0.0,0.03381932068119215,0.0065683467042063435,0.03228610006199696,0.02342897135749058,0.04347637092307361,0.026974311698071518,0.08032058923398505,0.05039470593659411
LPS_CD56brightCD16negNK_155Gd_S6,0.0,0.0,0.0014234056150395197,0.0,0.015433805380821706,0.0059838117597795755,0.026854626797655306,0.014402095805323915,0.0771133508086702,0.039569231302382005
LPS_CD56brightCD16negNK_159Tb_MAPKAPK2,0.0,0.0,0.005800397750129748,0.001,0.03799430429028309,0.020026935705675503,0.05083165630315461,0.032293197287283956,0.0891661294022911,0.04901121472001843
LPS_CD56brightCD16negNK_164Dy_IkB,0.0,0.0,0.00020568821586080987,0.0,0.024044314197064157,0.010448700715575908,0.0299930136327171,0.019325410453701914,0.04175568846449071,0.0204298311509915
LPS_CD56brightCD16negNK_166Er_NFkB,0.0,0.0,0.0010288777674163844,0.0,0.005748448802443876,0.00142650459179138,0.02021678461980581,0.004997924931934275,0.08998715408728233,0.042530808774872926
LPS_CD56dimCD16posNK_149Sm_CREB,0.0,0.0,0.010361371628761757,0.0,0.017578305062342755,0.007654857803204654,0.019805064045166,0.011604831348582598,0.02929816427042812,0.016606648873247202
LPS_CD56dimCD16posNK_159Tb_MAPKAPK2,0.0,0.0,0.00736146844726193,0.0,0.009714196498734567,0.0041364718333759855,0.011241626106186774,0.005861041018309444,0.02710857787988422,0.010550017119184506
LPS_CD56dimCD16posNK_164Dy_IkB,0.0,0.0,0.0007386719261613487,0.0,0.0015050580566569624,0.0,0.0029367306686480564,0.00033531867964069396,0.014842828255771854,0.0041195333708971054
LPS_CD56dimCD16posNK_166Er_NFkB,0.0,0.0,0.0,0.0,0.0005893247928201536,3.648936321305626e-05,0.0017773855851405782,0.0007044581404388648,0.017196395325348557,0.004777703147294965
LPS_cMC_149Sm_CREB,0.0,0.0,0.0,0.0,0.0002621292884865813,0.0,0.0009340441545789217,5.8726965644432065e-05,0.013337029899692172,0.0029702173973644654
LPS_cMC_151Eu_p38,0.0,0.0,0.0,0.0,0.0018165279627202933,4.6680003255934944e-05,0.010174782389341226,0.0011494129558334344,0.04921678033616315,0.018711847762365955
LPS_cMC_155Gd_S6,0.0,0.0,6.695073133069342e-05,0.0,0.001165218121820842,0.0,0.0022332076286310895,0.0005661246565465019,0.02471476957002132,0.006255694827888129
LPS_cMC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.00017023983368947887,0.0,0.002279096819661376,0.00039370707613412047,0.03886639341346662,0.012900930997027438
LPS_cMC_164Dy_IkB,0.0,0.0,0.008323135134649051,0.0,0.016233119861352164,0.009633955077725022,0.02170875814893734,0.013427592553747033,0.05029943498527535,0.02988346054794484
LPS_cMC_166Er_NFkB,0.0,0.0,0.0,0.0,0.0019195295193111053,0.0002016986418524884,0.004062809661192431,0.0007257478320302424,0.013997723226239529,0.0030705771733313533
LPS_cMC_167Er_ERK,0.0,0.0,0.0,0.0,0.00013255030955056847,0.0,0.0017735595731015,4.380860747535364e-05,0.032231622264982496,0.00954206970118829
LPS_CXCR4neutro_149Sm_CREB,0.0,0.0,3.436540271711451e-05,0.0,0.01691617145468902,0.00879865187605132,0.03167370524476725,0.021032842119764656,0.07056635069764991,0.039313115411765874
LPS_CXCR4neutro_151Eu_p38,0.0,0.0,0.005449155845340733,0.0,0.022587089757752123,0.013188030732765182,0.029860348677284,0.017514102917581726,0.06410353682783493,0.03308655870562155
LPS_CXCR4neutro_155Gd_S6,0.0,0.0,0.0,0.0,0.010324709903664108,0.002386429395399518,0.02063940257840426,0.01307602218321533,0.05697937842529078,0.027890968196018752
LPS_CXCR4neutro_159Tb_MAPKAPK2,0.0,0.0,0.002929906417874628,0.0,0.014814817401409526,0.006951870641449556,0.022205270801170362,0.009689039761705046,0.05976387995072322,0.02857612194090021
LPS_CXCR4neutro_164Dy_IkB,0.0,0.0,0.006561877876311635,0.0,0.03280332043029654,0.021642614612143535,0.04123804630507562,0.025758508081360574,0.07761924142684253,0.04430236697627535
LPS_CXCR4neutro_166Er_NFkB,0.0,0.0,7.154890809881254e-05,0.0,0.0056341840811098476,0.0017621015793224722,0.020517688523920365,0.007365541147224773,0.07814985002557116,0.038710933270909506
LPS_CXCR4neutro_167Er_ERK,0.0,0.0,0.0,0.0,0.0006028956205886331,0.0,0.008788501630273081,0.0018187247927238012,0.05976044286945894,0.0250961842557761
LPS_DC_149Sm_CREB,0.0,0.0,0.0,0.0,0.00027586661981562086,0.0,0.0020835340424270707,0.0004768643156006909,0.031636938272727,0.009186535901485538
LPS_DC_151Eu_p38,0.0,0.0,0.00016956508311613775,0.0,0.003165500985875599,0.0006688548550821055,0.01116110383298978,0.0019458609543324989,0.04981140017386372,0.020169833662797454
LPS_DC_155Gd_S6,0.0,0.0,0.008943980309970784,0.0,0.03951057765384961,0.02208381285116155,0.06181141303195948,0.03493448835367972,0.13694665677923923,0.08440586130645814
LPS_DC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.001930428052351703,0.001083723645352939,0.005443400963677122,0.001885202370150706,0.05197578220651294,0.018893944390610626
LPS_DC_164Dy_IkB,0.0,0.0,0.00010260705762042211,0.0,0.0027286497860893304,0.0009369656007724676,0.005177645313724091,0.0025275659054424917,0.03293456264146095,0.011469650612121908
LPS_DC_166Er_NFkB,0.0,0.0,0.0,0.0,0.0011116585773134938,3.0823013861973655e-05,0.0069511196821634815,0.0021649402070404744,0.04975030436121785,0.01922261789913811
LPS_DC_167Er_ERK,0.0,0.0,0.0,0.0,0.0009404678762143266,0.0,0.013262558303735798,0.0032058831558764603,0.0963988481568106,0.040995986576619806
LPS_Granulocytes_149Sm_CREB,0.0,0.0,0.00014209417281907171,0.0,0.009698133454609245,0.002619729194000753,0.025751384228482326,0.008962130211955497,0.09622285413633319,0.04586242565522753
LPS_Granulocytes_151Eu_p38,0.0,0.0,0.001112167393903388,0.0,0.02343506425796195,0.005561551476639529,0.043314095427892,0.01611109648235457,0.0954108091308577,0.05355624512977066
LPS_Granulocytes_155Gd_S6,0.0,0.0,2.4634562699443344e-05,0.0,0.007314642317758506,0.0027627791530969604,0.018792203183469237,0.007567063048811546,0.058704873121327036,0.028515841809674453
LPS_Granulocytes_159Tb_MAPKAPK2,0.0,0.0,0.021629089974441382,0.0,0.21112738240869333,0.15042984758787944,0.23836126145370568,0.19178363495466938,0.27958092556173486,0.23194650375854345
LPS_Granulocytes_164Dy_IkB,0.0,0.0,0.0016478747306966216,0.0,0.009489022212980987,0.004426622470957366,0.01602562366043822,0.008693868127851006,0.05786677433655438,0.027624279368987155
LPS_Granulocytes_166Er_NFkB,0.0,0.0,0.0,0.0,0.0025599915060300236,0.0008868291329238011,0.013332716632828296,0.003248788173044379,0.08312855712585691,0.03668735493392447
LPS_Granulocytes_167Er_ERK,0.0,0.0,0.0,0.0,0.0023311906914064624,0.0,0.010933549472997428,0.003079767803815039,0.061258491618815206,0.026091726230075954
LPS_intMC_149Sm_CREB,0.0,0.0,0.0,0.0,0.003177056994069771,0.0002594106238101972,0.007711245861103232,0.0022080872505129004,0.0313708677501107,0.011546075723395513
LPS_intMC_151Eu_p38,0.0,0.0,0.0,0.0,0.0336006139848677,0.010779252018100434,0.06226043817729957,0.033160878245143244,0.1140065592915048,0.07204458634447147
LPS_intMC_155Gd_S6,0.0,0.0,1.987792564186928e-08,0.0,0.0016065365755168906,0.0003510635336135939,0.003823477661870017,0.0020224122724742505,0.030360299336585732,0.00998117552252752
LPS_intMC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0030694048868612996,0.0005290759141424413,0.011074524296380695,0.00471948911969763,0.06200298911784184,0.028329779053389337
LPS_intMC_164Dy_IkB,0.0,0.0,0.00032685404834288277,0.0,0.0024473869852258863,0.0003049725409337318,0.007308244639557035,0.003177227345087752,0.03022531096118151,0.013661390687606268
LPS_intMC_166Er_NFkB,0.0,0.0,0.0,0.0,0.0016855260848560275,0.0008049859097242218,0.003318050548658268,0.0014962275698383234,0.018843562156464915,0.005751952448499138
LPS_intMC_167Er_ERK,0.0,0.0,0.0,0.0,0.003502814592711768,0.00039223599951169504,0.018156121451822473,0.005527484694891776,0.0770952115059019,0.03967844688076232
LPS_mDC_149Sm_CREB,0.0,0.0,0.0,0.0,0.0006186056848104364,0.00038830650767477125,0.0014635664817943237,0.00039462394527656805,0.018073781989150172,0.003850680072745456
LPS_mDC_151Eu_p38,0.0,0.0,0.0002074466363693167,0.0,0.042987056132405076,0.015794723129740333,0.06840786567949149,0.038436214688283586,0.12237324508658126,0.07942184685960978
