,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
artificial.1,0.0,0.0,0.002490067012271254,0.0,0.09841275319474106,0.056694451488026244,0.12589685071831586,0.09673936511595346,0.16101715360633248,0.11886146328568789
artificial.2,0.0,0.0,0.0048769538830776,0.0,0.03445174549623013,0.015420159594931853,0.06648169556469288,0.03240586449601981,0.16123752545472977,0.09574177217023203
artificial.3,0.0,0.0,0.0006110344695330215,0.0,0.014866919837385834,0.004945875841043825,0.036305598522471685,0.0146628205921278,0.12003682512647915,0.06267489613739373
artificial.4,0.0,0.0,0.0,0.0,0.013070406929692692,0.002857873884564012,0.04231275223244168,0.016544672595980015,0.12578781361235272,0.06770860878982618
artificial.5,0.0,0.0,0.0,0.0,0.021300202951700774,0.0072225335238431014,0.06070100407496593,0.028641821861903487,0.16540052905788505,0.10637708197096828
artificial.6,0.0,0.0,0.0,0.0,0.0017185871068936412,4.295826199165426e-05,0.01149385151344768,0.003059654403700866,0.09300706992260739,0.03947226884712028
artificial.7,0.0,0.0,0.12286742075352629,0.010699778471260309,0.14071895899532078,0.10634176791215386,0.14967311800275443,0.10447903970501776,0.20571782617846662,0.14161827267597593
artificial.8,0.0,0.0,0.0,0.0,0.01374580994193923,0.0018932270103826602,0.042605303566241655,0.019082746043274878,0.12597702570850022,0.07302164411667712
artificial.9,0.0,0.0,0.1793915927417913,0.01691858708394723,0.25083782917896374,0.20132716997763073,0.2484021757195789,0.20297816523655532,0.268612006881106,0.21772257323293437
artificial.10,0.0,0.0,0.15487866096619796,0.02990621814361965,0.2648545606773845,0.20187978530858314,0.28677558836093425,0.23063322720654172,0.3226100121741815,0.2734818875078756
artificial.11,0.0,0.0,0.0,0.0,0.0013511114679153457,0.0,0.010069164016895666,0.0030885480384329677,0.09208413905491401,0.04062362861529491
artificial.12,0.0,0.0,0.0,0.0,0.020218471909632173,0.00435779971258934,0.04818844520877643,0.025589783972585677,0.11929698771830534,0.07033692881514428
artificial.13,0.0,0.0,0.0035229599587627116,0.0,0.18284757505147567,0.1037886507501876,0.2613230396150342,0.20138520449243263,0.31223144716876,0.26767010048059603
artificial.14,0.0,0.0,0.000220830613088846,0.0,0.027244906972908507,0.007549910241159644,0.07275853739448576,0.03186042945536707,0.20030637687431296,0.12536517121105537
artificial.15,0.0,0.0,0.005197227714837157,0.0,0.08447561330322315,0.044966900988836274,0.10616191877729463,0.06423355630715052,0.1651766869177292,0.10779420041980592
artificial.16,0.0,0.0,0.0,0.0,0.00768670935704438,0.0010738278337050979,0.024574075616663443,0.009128751196079123,0.09642384749475573,0.045463692688152646
artificial.17,0.0,0.0,0.0,0.0,0.006540105010904161,0.0005676771879366088,0.01882313353607048,0.0035677201628124084,0.07916304345363676,0.033323382580009865
artificial.18,0.0,0.0,0.0,0.0,2.323478339762429e-06,0.0,0.002834698351572942,0.0003695730147927603,0.056133722377552146,0.018904811274617576
artificial.19,0.0,0.0,0.0,0.0,0.004572942673728717,0.0002200840890275061,0.019058433005735932,0.00441881538648696,0.07348849946132444,0.034588638933698866
artificial.20,0.0,0.0,0.0003496767394764749,0.0,0.011906590725946029,0.004218615678855974,0.0360922168932502,0.011781339453322052,0.13402802125158025,0.06927776490017412
artificial.21,0.0,0.0,0.0,0.0,0.00423693148338384,0.0008099995736148581,0.016205941378492867,0.0054231597010236336,0.07151508165248502,0.031081798256972857
artificial.22,0.0,0.0,0.0,0.0,0.00519607452323739,0.0012183541545141595,0.020165572154038528,0.006267323785709163,0.0980369103841468,0.04719158355008867
artificial.23,0.0,0.0,0.02850972224062787,0.001,0.11397959215504866,0.07155486515349821,0.1421298073293355,0.1006101025978431,0.1879507825574692,0.14062770483606146
artificial.24,0.0,0.0,0.05067540117248509,0.0,0.15143464406078758,0.10225442001560582,0.2034786089808212,0.1437726688711918,0.2799913851539005,0.22263925579653338
artificial.25,0.0,0.0,0.0,0.0,0.005029354664246876,0.000486902383945404,0.019018868281886182,0.006127763822247259,0.08687269084157542,0.03989973106476668
artificial.26,0.0,0.0,0.0,0.0,0.008437759478892595,0.0020907090104950675,0.03433111581412873,0.013276975588439896,0.1300886406620912,0.07173762826044015
artificial.27,0.0,0.0,0.0,0.0,0.005990798737728047,0.00164291154738784,0.02221910637584321,0.007308591320196458,0.09273581116969887,0.044353711021247265
artificial.28,0.0,0.0,0.003808912349149126,0.0,0.022631292449980675,0.011874634281817618,0.03859207548661013,0.021846626227436446,0.08778950142704173,0.04718887073866019
artificial.29,0.0,0.0,0.0,0.0,0.02270595020264107,0.009551697528933261,0.047162991144390945,0.02731624106000505,0.10832907709108101,0.06265720737475507
artificial.30,0.0,0.0,0.00014757167747529173,0.0,0.012094949777552108,0.004304418840431589,0.03136824873448858,0.014131258994835336,0.09561954139890748,0.04757258629249906
artificial.31,0.0,0.0,0.0014800599026292887,0.0,0.030678874901609334,0.013909788052041858,0.0540722104830507,0.027750102102039417,0.11282147625356959,0.06610517229862253
artificial.32,0.0,0.0,0.020745998528466435,0.0,0.06514612924692631,0.03047319582379934,0.11829223145342653,0.06462915224319332,0.22778198486345652,0.15461853380443819
artificial.33,0.0,0.0,0.0001606692546901494,0.0,0.019986657930940482,0.0066554148287744554,0.039893725237489436,0.018763406816825375,0.11822373452181284,0.0663146978704346
artificial.34,0.0,0.0,5.94045112444042e-05,0.0,0.003505466867805981,0.0008330339385224559,0.017900576215446468,0.005182311682239339,0.08987479191896756,0.04556752043411095
artificial.35,0.0,0.0,0.0,0.0,0.005834344827526869,0.0013918879553085183,0.018425338436939855,0.005901378387748157,0.08481372789485993,0.03726550027632601
artificial.36,0.0,0.0,0.0,0.0,0.005150662155326999,0.0005823684953660698,0.02466534111341751,0.007651399319179366,0.09739476940086275,0.05266405015143902
artificial.37,0.0,0.0,0.00042129350332957517,0.0,0.036095009593521105,0.012137499409371345,0.06685991765401121,0.03394854603641394,0.13822886773960066,0.08529549128449375
artificial.38,0.0,0.0,0.0,0.0,0.000960286368842119,0.0,0.010392558366400647,0.0013986621483240492,0.07647140729739409,0.030910767857237335
artificial.39,0.0,0.0,0.009974726272887433,0.0,0.15475776948714448,0.06910988202778197,0.24372572179826033,0.14662575582175635,0.3518464726195539,0.2703533821081502
artificial.40,0.0,0.0,0.0,0.0,0.008973198380845794,0.0015723059154766417,0.031204621594234806,0.014090305384656401,0.10879766437223917,0.06293985759137663
artificial.41,0.0,0.0,0.0,0.0,0.00026207163959965975,0.0,0.005794325593783817,0.00023242235255196695,0.08808805382332059,0.03419358879771865
artificial.42,0.0,0.0,0.008253945268464104,0.0,0.09335879905378133,0.04675290094913007,0.14773703068749258,0.09050756564926714,0.24774581920815997,0.1826232563517602
artificial.43,0.0,0.0,0.0,0.0,0.006902797154281216,0.0016017091703723098,0.02126804289406061,0.00728668149654497,0.0914391207364431,0.04129581510169055
artificial.44,0.0,0.0,0.0,0.0,0.0023015469739143383,3.360960696630017e-05,0.017911974362619352,0.005607223052223868,0.10303319775732489,0.05135764127411471
artificial.45,0.0,0.0,0.00772222521825433,0.0,0.08106816496621258,0.04795963140592723,0.12284327602118374,0.07948789522595079,0.19442497664132974,0.13334682443603746
artificial.46,0.0,0.0,0.0,0.0,0.013674756739237992,0.0028650186134661698,0.036146336094805345,0.018403367651543802,0.09712518832174402,0.056759146052633117
artificial.47,0.0,0.0,0.02521334769502388,0.000531076550749217,0.12587102877408476,0.06931485215579677,0.16885937717625746,0.10219290068956367,0.2503454390285385,0.1808875498584407
artificial.48,0.0,0.0,0.0,0.0,0.00467927487499979,0.0006980310902112543,0.01555924641528906,0.0037627174923612256,0.092047677102766,0.03711859571466176
artificial.49,0.0,0.0,7.74993886153382e-05,0.0,0.011672697985090835,0.0016669435137775027,0.03414494743683885,0.012683795888079816,0.124150631292467,0.06575924231064018
artificial.50,0.0,0.0,0.0,0.0,0.00017995383839172063,0.0,0.008080093571136062,0.0018797619998138248,0.08607379171000527,0.03715707494977221
artificial.51,0.0,0.0,0.17075833239903848,0.035290686359926327,0.2108618291370187,0.14296676513487075,0.2609672164936272,0.1843432595573879,0.3491860130664773,0.27413398746028694
artificial.52,0.0,0.0,0.004584235708630761,0.0,0.06936736566385446,0.03797061276544491,0.08770091491380565,0.05451755310214637,0.13416420555734784,0.087170906614408
artificial.53,0.0,0.0,0.0,0.0,0.002279437840907273,2.6189090911018408e-05,0.016545751428034,0.00403895411214282,0.09106508206138791,0.04373501747449143
artificial.54,0.0,0.0,0.0007108930848388885,0.0,0.03571090803115916,0.01669278934383107,0.06944408549700004,0.04707831886073965,0.12542761083970144,0.08583320980688981
artificial.55,0.0,0.0,0.0,0.0,0.0072198570212682915,0.0011355047165962978,0.02985634898027402,0.01136449232006081,0.11511848901933598,0.06309675049047316
artificial.56,0.0,0.0,0.26664893050954197,0.01756215218496846,0.5193178350981329,0.4379473519547317,0.5468454693320999,0.4774107136499047,0.5676285225334191,0.5272686114094515
artificial.57,0.0,0.0,0.0,0.0,0.013371545484106863,0.0036514155849442357,0.03719017271798932,0.01482395772791026,0.10872472950511834,0.05546053339137386
artificial.58,0.0,0.0,0.001,0.0,0.038592356997643434,0.015840880425129628,0.06781891277350979,0.031777373070794264,0.15715754662009093,0.09467214390042716
artificial.59,0.0,0.0,0.013623014942068738,0.0,0.07846156265083114,0.044806127252268804,0.12294816951336798,0.07345102826291465,0.21463073338139396,0.15179102371476808
artificial.60,0.0,0.0,0.0,0.0,0.0010498975753931415,0.0,0.011243856452306219,0.0026877918125242798,0.08446291574404986,0.03846066090497732
artificial.61,0.0,0.0,0.0,0.0,0.0007318936767164017,0.0,0.007255346200947054,0.0016720059420166182,0.07532625998770921,0.029876637739237193
artificial.62,0.0,0.0,0.0,0.0,0.008450910873405649,0.002785780541644316,0.02060894828920396,0.009786557394744787,0.08073584731944304,0.038492124754462974
artificial.63,0.0,0.0,0.0,0.0,0.023844874068596148,0.0054235537289694345,0.05941350403964999,0.02435825966245089,0.1560108320158485,0.09331483936980947
artificial.64,0.0,0.0,0.03307533555804406,0.002420974734795087,0.19674538998342117,0.1474149292354792,0.23008859057660594,0.18235516412206895,0.3016698658936294,0.24023073527537225
artificial.65,0.0,0.0,0.006951443856385111,0.0,0.05255230206246798,0.02866766177715229,0.0662441513953897,0.04412272463386239,0.10470300646757846,0.0663108820227215
artificial.66,0.0,0.0,0.05710381547303409,0.004304307607209561,0.09864251949875014,0.05123559716497459,0.14008606338686236,0.07146443974006937,0.25034913174227874,0.16804628227699844
artificial.67,0.0,0.0,0.0013742945370341336,0.0,0.012545380445796412,0.005446211165674789,0.0284304908565132,0.015277149445235163,0.07678394745202544,0.04212322928780388
artificial.68,0.0,0.0,0.0,0.0,3.653058179246755e-05,0.0,0.007246692971794582,0.0016041796353266657,0.08909950433358697,0.03716467695206767
artificial.69,0.0,0.0,0.009506465197298372,0.0,0.07738764170542063,0.03881170332529705,0.13025460687248291,0.08080764020892887,0.2298751276518698,0.17266008690290716
artificial.70,0.0,0.0,0.01521833025208433,0.0025174962624130654,0.10757567582421138,0.06973040945400956,0.1331198789392248,0.09721585023702303,0.16724270281795728,0.12404793771526587
artificial.71,0.0,0.0,0.0009724731099516093,0.0,0.0625650658710822,0.03340730339497403,0.09060432614659374,0.05648730314955706,0.14665067184959824,0.09659820942353699
artificial.72,0.0,0.0,0.0,0.0,0.003749761417110261,0.0004758874336470868,0.023863546453306187,0.008258097633671574,0.106479660787143,0.0559415057472502
artificial.73,0.0,0.0,0.016387293524433962,0.0018106025374036905,0.10020564463867002,0.06870924395674446,0.12869297638631474,0.09388946565833915,0.16989413383639193,0.12785054423897918
artificial.74,0.0,0.0,0.006389206251301188,0.0,0.11720113555902291,0.06721983191535126,0.1557070483130738,0.11083721516579291,0.21742309753473474,0.15981640946819148
artificial.75,0.0,0.0,0.018450762845699277,0.0,0.16824292946276173,0.0998855303380624,0.2474031730108928,0.17690713878442535,0.33854072050823847,0.27303331162359185
artificial.76,0.0,0.0,0.00038614505503811535,0.0,0.0527322651198525,0.020576142536784595,0.10551441621480764,0.06310209029836888,0.20919312314103228,0.14588309581351638
artificial.77,0.0,0.0,0.16057938917286782,0.024867370867166106,0.23536200973428423,0.16912145381277924,0.2504425686005789,0.18873120106311608,0.2832857332705514,0.2302572905447071
artificial.78,0.0,0.0,0.0,0.0,0.0011274184946753387,3.72130644260554e-05,0.010226845708138043,0.002713366274052802,0.07374289575400536,0.029096662809513698
artificial.79,0.0,0.0,4.519021292382393e-05,0.0,0.02152876405231888,0.006452128317633133,0.04195814825920382,0.0197822396757871,0.11470162290424978,0.06300996564491007
artificial.80,0.0,0.0,0.0,0.0,0.004708565354796391,0.0004926473700304227,0.018180470848146522,0.004062381179872513,0.09338305940304487,0.04458620487870855
artificial.81,0.0,0.0,0.027000029901238145,0.0005919984722916212,0.07537010319871011,0.04300398303502554,0.10841198010684681,0.07165747643041331,0.17705725863583927,0.12260098320425296
artificial.82,0.0,0.0,0.0,0.0,2.7422570888066085e-05,0.0,0.00269530547997992,0.0002859077439277736,0.06002369827109671,0.01887849431275208
artificial.83,0.0,0.0,0.07709619446337708,0.0,0.22956450124079872,0.16651421177706435,0.285726249529036,0.2150731644208604,0.3666295393360728,0.30517379620774165
artificial.84,0.0,0.0,0.0,0.0,0.00908418353145528,0.002432810424379083,0.03302813745317743,0.01535388965831347,0.13549291715800532,0.07130517777086086
artificial.85,0.0,0.0,0.0,0.0,0.01199412087809249,0.002656267401220478,0.03171756493771426,0.013046175373926237,0.1072490861595424,0.05353905937965389
artificial.86,0.0,0.0,0.0,0.0,0.00681759797347652,0.0015682444679013365,0.025020868159398198,0.009379697529231285,0.1080747990221884,0.056443767966234265
artificial.87,0.0,0.0,0.16286207186754076,0.02,0.2841496054226041,0.21362812652633384,0.3276940161467189,0.27349071197675395,0.37259589345665056,0.32335419592908504
artificial.88,0.0,0.0,0.0,0.0,0.003295142591538888,0.00048138930406658976,0.015845158199094486,0.004469268124520945,0.09532244850596112,0.04343299441533936
artificial.89,0.0,0.0,0.20554722750095772,0.02903295256938599,0.3229325893271133,0.24237210278399535,0.3427828773254646,0.27256228323157894,0.3689871305972873,0.3134912550697887
artificial.90,0.0,0.0,0.0,0.0,0.0022505565600811836,0.0005873353806197496,0.021786744218952832,0.008051579459116569,0.11399091721730083,0.061016409951324756
artificial.91,0.0,0.0,0.0014895023210795115,0.0,0.00649615704878263,0.0018967124433211548,0.014388072361780767,0.004780308370444804,0.06020108541720556,0.027533722870887355
artificial.92,0.0,0.0,0.0,0.0,0.0012707425735673718,0.0,0.008699756740082826,0.0028326195796585197,0.08044625976392465,0.030188491977989566
artificial.93,0.0,0.0,0.0,0.0,0.041697885949296784,0.018243785318216185,0.08191341710644878,0.050219576823527665,0.16102514251549588,0.10813514652345071
artificial.94,0.0,0.0,0.011640379768498696,0.0,0.10204024297704725,0.0498871947010766,0.175185015978278,0.09907217300652198,0.29443945781793684,0.2030253219244428
artificial.95,0.0,0.0,0.0,0.0,0.03269465611595394,0.012137851319910192,0.07038834969397266,0.03770977530080528,0.15788613212067262,0.09892306407668426
artificial.96,0.0,0.0,0.021456500617767837,0.0,0.15407519316565615,0.10220472884490094,0.21125989998542688,0.15236181346890043,0.2869618548472878,0.22089716165311837
artificial.97,0.0,0.0,0.0,0.0,0.00017290743121813352,0.0,0.0029873011394320453,0.00030106885896453165,0.06543463947246667,0.02212010282205344
artificial.98,0.0,0.0,0.0,0.0,0.018195445033184356,0.005042948192432488,0.054963235904862115,0.02556538410748215,0.13680362232285512,0.08472322371389025
artificial.99,0.0,0.0,0.0020068611142185716,0.0,0.09417303705035049,0.04805393873969711,0.1564638228563497,0.09677623862710162,0.26295769844284195,0.18932389837924748
