,"{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.5}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.7}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.9}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.5}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.7}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.9}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(10.0), 'l1_ratio': 0.5}","{'alpha': np.float64(10.0), 'l1_ratio': 0.7}","{'alpha': np.float64(10.0), 'l1_ratio': 0.9}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.5}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.7}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.9}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.5}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.7}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.9}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.5}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.7}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.9}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.5}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.7}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.9}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(100.0), 'l1_ratio': 0.5}","{'alpha': np.float64(100.0), 'l1_ratio': 0.7}","{'alpha': np.float64(100.0), 'l1_ratio': 0.9}"
artificial.13,0.43,0.272,0.16,0.319,0.185,0.093,0.205,0.099,0.037,0.123,0.053,0.021,0.067,0.022,0.007,0.029,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.471,0.329,0.194,0.365,0.217,0.093,0.242,0.087,0.032,0.092,0.029,0.004,0.034,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.547,0.386,0.235,0.453,0.291,0.148,0.346,0.166,0.056,0.184,0.047,0.008,0.047,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.455,0.298,0.167,0.305,0.16,0.069,0.17,0.074,0.018,0.102,0.03,0.011,0.051,0.019,0.003,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.414,0.257,0.142,0.282,0.141,0.056,0.154,0.045,0.011,0.049,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.681,0.572,0.41,0.609,0.449,0.293,0.496,0.304,0.135,0.318,0.114,0.032,0.108,0.014,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.578,0.416,0.251,0.537,0.375,0.213,0.477,0.272,0.12,0.317,0.12,0.035,0.115,0.019,0.001,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.20,0.367,0.191,0.083,0.27,0.122,0.042,0.17,0.066,0.018,0.088,0.025,0.006,0.044,0.006,0.001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.624,0.481,0.32,0.534,0.354,0.223,0.385,0.239,0.122,0.261,0.142,0.083,0.173,0.091,0.024,0.089,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.402,0.239,0.129,0.277,0.14,0.07,0.168,0.074,0.031,0.088,0.032,0.015,0.044,0.015,0.005,0.018,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.23,0.462,0.302,0.167,0.345,0.188,0.092,0.206,0.089,0.027,0.081,0.026,0.008,0.028,0.004,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.699,0.539,0.358,0.579,0.403,0.228,0.406,0.232,0.107,0.223,0.086,0.021,0.087,0.01,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.326,0.172,0.072,0.216,0.096,0.029,0.121,0.032,0.014,0.062,0.016,0.006,0.029,0.01,0.004,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.26,0.599,0.43,0.269,0.508,0.344,0.189,0.398,0.232,0.092,0.259,0.096,0.024,0.096,0.007,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.509,0.356,0.217,0.384,0.232,0.109,0.245,0.11,0.041,0.139,0.051,0.015,0.081,0.02,0.002,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.649,0.464,0.336,0.527,0.357,0.215,0.385,0.215,0.083,0.224,0.056,0.011,0.052,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.396,0.261,0.158,0.295,0.147,0.067,0.161,0.058,0.018,0.056,0.014,0.002,0.013,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.30,0.795,0.665,0.494,0.693,0.518,0.316,0.541,0.311,0.147,0.337,0.146,0.061,0.159,0.06,0.014,0.061,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.574,0.393,0.207,0.439,0.261,0.106,0.302,0.108,0.028,0.107,0.017,0.003,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.622,0.453,0.297,0.468,0.286,0.153,0.277,0.117,0.04,0.112,0.023,0.004,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.869,0.796,0.674,0.808,0.674,0.476,0.658,0.384,0.2,0.354,0.136,0.029,0.109,0.008,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.34,0.886,0.779,0.583,0.839,0.674,0.475,0.709,0.491,0.278,0.475,0.223,0.09,0.203,0.057,0.011,0.047,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.929,0.84,0.691,0.868,0.729,0.522,0.728,0.48,0.257,0.451,0.191,0.057,0.168,0.036,0.002,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.401,0.262,0.157,0.298,0.176,0.074,0.186,0.065,0.021,0.066,0.015,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.37,0.482,0.303,0.194,0.341,0.223,0.109,0.243,0.123,0.066,0.146,0.082,0.03,0.097,0.039,0.007,0.05,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.326,0.172,0.076,0.201,0.073,0.023,0.106,0.019,0.007,0.029,0.003,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.39,0.405,0.258,0.149,0.307,0.173,0.09,0.216,0.112,0.05,0.137,0.061,0.025,0.081,0.028,0.004,0.03,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.40,0.332,0.186,0.103,0.241,0.117,0.048,0.149,0.064,0.025,0.077,0.029,0.015,0.043,0.013,0.001,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.41,0.65,0.499,0.334,0.549,0.379,0.219,0.419,0.239,0.122,0.286,0.147,0.067,0.2,0.081,0.022,0.086,0.007,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.42,0.388,0.219,0.085,0.254,0.108,0.04,0.135,0.041,0.012,0.047,0.01,0.001,0.011,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.43,0.366,0.208,0.08,0.259,0.123,0.026,0.15,0.047,0.007,0.057,0.008,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.44,0.732,0.589,0.432,0.609,0.416,0.248,0.394,0.18,0.072,0.161,0.033,0.007,0.027,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.45,0.613,0.466,0.322,0.517,0.363,0.224,0.389,0.233,0.097,0.235,0.085,0.023,0.08,0.015,0.002,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.46,0.505,0.333,0.172,0.414,0.239,0.116,0.29,0.136,0.049,0.135,0.04,0.006,0.03,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.47,0.369,0.217,0.106,0.267,0.114,0.051,0.151,0.063,0.022,0.081,0.032,0.01,0.035,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.48,0.582,0.427,0.239,0.5,0.305,0.155,0.338,0.172,0.063,0.173,0.053,0.015,0.048,0.008,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.49,0.582,0.43,0.244,0.513,0.334,0.167,0.392,0.202,0.084,0.208,0.08,0.025,0.079,0.016,0.001,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.771,0.655,0.517,0.677,0.529,0.367,0.555,0.372,0.211,0.402,0.231,0.105,0.263,0.122,0.026,0.124,0.005,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.457,0.298,0.162,0.359,0.204,0.096,0.246,0.11,0.04,0.14,0.041,0.002,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.52,0.492,0.339,0.183,0.395,0.226,0.098,0.252,0.108,0.021,0.106,0.018,0.001,0.02,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.53,0.39,0.261,0.115,0.293,0.14,0.062,0.173,0.062,0.014,0.07,0.016,0.009,0.021,0.007,0.001,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.54,0.378,0.216,0.099,0.255,0.111,0.043,0.135,0.047,0.016,0.06,0.018,0.004,0.022,0.004,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.55,0.356,0.187,0.091,0.236,0.107,0.036,0.123,0.038,0.009,0.039,0.007,0.002,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.56,0.563,0.431,0.299,0.479,0.349,0.225,0.383,0.26,0.165,0.291,0.193,0.104,0.222,0.128,0.046,0.127,0.019,0.001,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.57,0.371,0.221,0.103,0.275,0.124,0.041,0.168,0.056,0.012,0.077,0.015,0.005,0.018,0.004,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.58,0.356,0.205,0.1,0.239,0.118,0.052,0.137,0.054,0.021,0.077,0.031,0.011,0.04,0.013,0.003,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.59,0.831,0.748,0.611,0.768,0.619,0.457,0.63,0.417,0.236,0.401,0.159,0.056,0.144,0.028,0.001,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.60,0.543,0.385,0.239,0.392,0.207,0.116,0.231,0.098,0.034,0.106,0.031,0.009,0.038,0.007,0.003,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.61,0.7,0.563,0.408,0.593,0.426,0.26,0.443,0.227,0.081,0.206,0.054,0.008,0.044,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.62,0.541,0.406,0.256,0.455,0.29,0.169,0.318,0.178,0.084,0.192,0.089,0.036,0.113,0.035,0.003,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.63,0.502,0.345,0.215,0.36,0.221,0.096,0.239,0.088,0.029,0.098,0.037,0.005,0.041,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.64,0.636,0.467,0.269,0.504,0.305,0.151,0.324,0.149,0.051,0.159,0.038,0.013,0.039,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.65,0.745,0.598,0.432,0.649,0.477,0.314,0.517,0.327,0.178,0.361,0.187,0.098,0.22,0.105,0.017,0.107,0.005,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.66,0.663,0.533,0.352,0.565,0.392,0.229,0.41,0.217,0.108,0.212,0.073,0.028,0.066,0.019,0.002,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.67,0.641,0.491,0.317,0.566,0.391,0.226,0.434,0.249,0.099,0.257,0.079,0.025,0.078,0.018,0.001,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.68,0.594,0.434,0.321,0.43,0.276,0.151,0.265,0.126,0.044,0.118,0.038,0.01,0.041,0.014,0.001,0.018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.69,0.519,0.362,0.205,0.406,0.237,0.106,0.272,0.118,0.048,0.137,0.065,0.022,0.082,0.02,0.001,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.70,0.387,0.212,0.109,0.256,0.121,0.046,0.145,0.054,0.015,0.07,0.016,0.0,0.021,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.71,0.531,0.391,0.24,0.444,0.295,0.156,0.331,0.185,0.094,0.209,0.089,0.024,0.084,0.009,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.72,0.534,0.375,0.222,0.458,0.302,0.155,0.374,0.211,0.109,0.25,0.105,0.034,0.108,0.018,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.73,0.46,0.307,0.155,0.354,0.179,0.083,0.206,0.089,0.034,0.103,0.028,0.006,0.037,0.006,0.002,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.74,0.512,0.334,0.194,0.362,0.206,0.091,0.227,0.09,0.025,0.093,0.017,0.004,0.014,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.75,0.371,0.204,0.103,0.247,0.121,0.041,0.146,0.057,0.014,0.066,0.013,0.003,0.013,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.76,0.406,0.243,0.131,0.259,0.121,0.043,0.128,0.038,0.004,0.037,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.77,0.488,0.31,0.149,0.372,0.204,0.083,0.233,0.093,0.028,0.104,0.024,0.003,0.024,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.78,0.625,0.471,0.32,0.517,0.364,0.208,0.397,0.223,0.096,0.223,0.085,0.017,0.081,0.01,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.79,0.459,0.293,0.142,0.339,0.178,0.073,0.205,0.089,0.036,0.1,0.037,0.009,0.042,0.008,0.002,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.80,0.672,0.5,0.32,0.551,0.355,0.204,0.356,0.186,0.073,0.167,0.052,0.015,0.047,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.81,0.49,0.343,0.204,0.382,0.249,0.125,0.281,0.125,0.063,0.146,0.064,0.025,0.075,0.021,0.003,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.82,0.389,0.232,0.131,0.28,0.141,0.065,0.16,0.072,0.024,0.077,0.021,0.005,0.029,0.005,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.83,0.397,0.24,0.14,0.29,0.146,0.068,0.172,0.06,0.016,0.06,0.01,0.003,0.011,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.84,0.546,0.416,0.277,0.469,0.314,0.205,0.36,0.215,0.104,0.253,0.121,0.052,0.145,0.056,0.011,0.057,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.85,0.609,0.463,0.339,0.449,0.3,0.19,0.291,0.158,0.074,0.166,0.07,0.029,0.084,0.029,0.002,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.86,0.888,0.81,0.721,0.84,0.737,0.608,0.748,0.602,0.411,0.619,0.412,0.237,0.441,0.219,0.071,0.214,0.025,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.87,0.422,0.25,0.138,0.293,0.15,0.066,0.179,0.064,0.026,0.074,0.023,0.008,0.025,0.007,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.88,0.581,0.403,0.258,0.418,0.251,0.127,0.251,0.114,0.042,0.109,0.029,0.002,0.031,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.89,0.489,0.351,0.195,0.381,0.205,0.109,0.227,0.11,0.037,0.121,0.032,0.011,0.037,0.01,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.90,0.457,0.307,0.186,0.366,0.226,0.122,0.274,0.143,0.07,0.181,0.084,0.032,0.121,0.042,0.006,0.043,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.91,0.664,0.493,0.312,0.563,0.381,0.2,0.42,0.215,0.075,0.22,0.072,0.023,0.072,0.008,0.002,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.92,0.751,0.595,0.396,0.685,0.504,0.307,0.543,0.36,0.167,0.376,0.132,0.039,0.115,0.018,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.93,0.641,0.49,0.331,0.512,0.322,0.174,0.335,0.183,0.085,0.203,0.103,0.054,0.136,0.064,0.014,0.071,0.006,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.94,0.408,0.253,0.136,0.283,0.159,0.057,0.179,0.067,0.021,0.079,0.018,0.003,0.019,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.95,0.484,0.355,0.211,0.398,0.245,0.141,0.268,0.151,0.071,0.153,0.06,0.012,0.056,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
