,Max Proba
unstim_CD4Trm_Frequency,0.992
unstim_CD4Tnaive_Frequency,0.935
unstim_Th1naive_150Nd_STAT5,0.905
unstim_Th17_168Er_pSTAT6,0.902
unstim_ncMC_Frequency,0.902
unstim_Th1naive_167Er_ERK,0.899
unstim_CD8Tcm_Frequency,0.871
unstim_Granulocytes_155Gd_S6,0.855
unstim_Tregnaive_150Nd_STAT5,0.853
unstim_Th1naive_153Eu_STAT1,0.848
unstim_gdT_168Er_pSTAT6,0.839
unstim_CD4Tcm_Frequency,0.835
unstim_CD4Tem_168Er_pSTAT6,0.835
unstim_CD4Tnaive_150Nd_STAT5,0.81
unstim_Baso_Frequency,0.809
unstim_CD56dimCD16posNK_Frequency,0.796
unstim_NK_Frequency,0.795
unstim_CD8Trm_Frequency,0.793
unstim_CXCR4neutro_155Gd_S6,0.784
unstim_Th1naive_151Eu_p38,0.781
unstim_Th1naive_164Dy_IkB,0.779
unstim_DC_Frequency,0.777
unstim_Th2_Frequency,0.776
unstim_DC_166Er_NFkB,0.774
unstim_Th1mem_168Er_pSTAT6,0.772
unstim_gdT_166Er_NFkB,0.772
unstim_CD4Trm_150Nd_STAT5,0.769
unstim_Th1naive_149Sm_CREB,0.768
unstim_CXCR4neutro_154Sm_STAT3,0.762
unstim_Th1mem_Frequency,0.758
unstim_NKT_Frequency,0.758
unstim_Th1_Frequency,0.757
unstim_CD8Tnaive_Frequency,0.754
unstim_CD56brightCD16negNK_166Er_NFkB,0.748
unstim_Bcells_Frequency,0.748
unstim_Th17_Frequency,0.744
unstim_DC_155Gd_S6,0.74
unstim_Th1mem_149Sm_CREB,0.739
unstim_intMC_Frequency,0.738
unstim_CXCR4neutro_150Nd_STAT5,0.734
unstim_Th1naive_166Er_NFkB,0.734
unstim_Tregnaive_168Er_pSTAT6,0.732
unstim_CD56brightCD16negNK_Frequency,0.73
unstim_gdT_Frequency,0.73
unstim_Tregnaive_Frequency,0.728
unstim_Th1mem_150Nd_STAT5,0.726
unstim_Th1mem_154Sm_STAT3,0.725
unstim_Tregnaive_167Er_ERK,0.724
unstim_Bcells_155Gd_S6,0.721
unstim_pDC_Frequency,0.72
unstim_Th1naive_168Er_pSTAT6,0.718
unstim_Tregmem_Frequency,0.714
unstim_Th1naive_154Sm_STAT3,0.71
unstim_Th2_150Nd_STAT5,0.71
unstim_MDSC_166Er_NFkB,0.697
unstim_CD8Tem_Frequency,0.697
unstim_Granulocytes_Frequency,0.696
unstim_Granulocytes_154Sm_STAT3,0.696
unstim_intMC_159Tb_MAPKAPK2,0.692
unstim_Tregnaive_155Gd_S6,0.691
unstim_CXCR4neutro_159Tb_MAPKAPK2,0.688
unstim_Th1_168Er_pSTAT6,0.685
unstim_Baso_164Dy_IkB,0.685
unstim_Baso_155Gd_S6,0.685
unstim_CD4Tem_Frequency,0.678
unstim_Th1_155Gd_S6,0.676
unstim_cMC_154Sm_STAT3,0.675
unstim_CD4Trm_168Er_pSTAT6,0.675
unstim_Th1naive_155Gd_S6,0.674
unstim_pDC_166Er_NFkB,0.672
unstim_mDC_Frequency,0.658
unstim_Th1naive_159Tb_MAPKAPK2,0.657
unstim_Tregnaive_154Sm_STAT3,0.655
unstim_Th1mem_167Er_ERK,0.653
unstim_NKT_168Er_pSTAT6,0.651
unstim_Granulocytes_166Er_NFkB,0.651
unstim_CD8T_Frequency,0.65
unstim_MDSC_Frequency,0.643
unstim_CD4T_Frequency,0.643
unstim_Baso_150Nd_STAT5,0.642
unstim_pDC_159Tb_MAPKAPK2,0.64
unstim_mDC_166Er_NFkB,0.64
unstim_Th1mem_155Gd_S6,0.639
unstim_cMC_166Er_NFkB,0.636
unstim_CD8Tem_149Sm_CREB,0.631
unstim_Tregnaive_166Er_NFkB,0.626
unstim_CD8Tcm_149Sm_CREB,0.624
unstim_Th17_149Sm_CREB,0.623
unstim_CXCR4neutro_Frequency,0.622
unstim_Treg_Frequency,0.622
unstim_Th2_168Er_pSTAT6,0.619
unstim_gdT_159Tb_MAPKAPK2,0.618
unstim_CXCR4neutro_164Dy_IkB,0.613
unstim_cMC_159Tb_MAPKAPK2,0.612
unstim_Th2_159Tb_MAPKAPK2,0.61
unstim_cMC_Frequency,0.61
