,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000586)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
artificial.33,0.507,0.407,0.299,0.14,0.045,0.001,0.0,0.0,0.0,0.0
artificial.34,0.14,0.097,0.056,0.031,0.006,0.001,0.0,0.0,0.0,0.0
artificial.35,0.271,0.237,0.172,0.08,0.043,0.019,0.0,0.0,0.0,0.0
artificial.36,0.149,0.113,0.071,0.046,0.016,0.0,0.0,0.0,0.0,0.0
artificial.37,0.59,0.477,0.319,0.118,0.005,0.0,0.0,0.0,0.0,0.0
artificial.38,0.155,0.114,0.071,0.048,0.02,0.002,0.0,0.0,0.0,0.0
artificial.39,0.702,0.599,0.393,0.09,0.004,0.0,0.0,0.0,0.0,0.0
artificial.40,0.12,0.083,0.032,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.41,0.342,0.294,0.25,0.145,0.044,0.001,0.0,0.0,0.0,0.0
artificial.42,0.265,0.22,0.139,0.074,0.012,0.0,0.0,0.0,0.0,0.0
artificial.43,0.143,0.095,0.033,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.44,0.218,0.153,0.074,0.011,0.0,0.0,0.0,0.0,0.0,0.0
artificial.45,0.166,0.1,0.042,0.015,0.0,0.0,0.0,0.0,0.0,0.0
artificial.46,0.521,0.463,0.359,0.187,0.028,0.0,0.0,0.0,0.0,0.0
artificial.47,0.115,0.095,0.067,0.03,0.002,0.0,0.0,0.0,0.0,0.0
artificial.48,0.132,0.095,0.025,0.002,0.001,0.0,0.0,0.0,0.0,0.0
artificial.49,0.156,0.104,0.066,0.033,0.013,0.0,0.0,0.0,0.0,0.0
artificial.50,0.237,0.181,0.125,0.062,0.032,0.014,0.0,0.0,0.0,0.0
artificial.51,0.128,0.091,0.041,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.52,0.521,0.482,0.434,0.363,0.209,0.023,0.0,0.0,0.0,0.0
artificial.53,0.186,0.11,0.051,0.016,0.001,0.0,0.0,0.0,0.0,0.0
artificial.54,0.319,0.271,0.197,0.098,0.026,0.0,0.0,0.0,0.0,0.0
artificial.55,0.119,0.07,0.02,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.56,0.119,0.082,0.046,0.018,0.003,0.0,0.0,0.0,0.0,0.0
artificial.57,0.143,0.106,0.049,0.023,0.008,0.0,0.0,0.0,0.0,0.0
artificial.58,0.157,0.105,0.053,0.019,0.013,0.0,0.0,0.0,0.0,0.0
artificial.59,0.104,0.058,0.034,0.02,0.014,0.0,0.0,0.0,0.0,0.0
artificial.60,0.109,0.059,0.021,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.61,0.22,0.165,0.083,0.022,0.001,0.0,0.0,0.0,0.0,0.0
artificial.62,0.194,0.131,0.079,0.012,0.001,0.0,0.0,0.0,0.0,0.0
artificial.63,0.172,0.109,0.054,0.019,0.003,0.001,0.0,0.0,0.0,0.0
artificial.64,0.333,0.252,0.125,0.023,0.004,0.0,0.0,0.0,0.0,0.0
artificial.65,0.058,0.033,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.66,0.137,0.086,0.044,0.016,0.009,0.0,0.0,0.0,0.0,0.0
artificial.67,0.24,0.175,0.098,0.033,0.002,0.0,0.0,0.0,0.0,0.0
artificial.68,0.131,0.088,0.041,0.015,0.01,0.0,0.0,0.0,0.0,0.0
artificial.69,0.462,0.379,0.268,0.149,0.021,0.0,0.0,0.0,0.0,0.0
artificial.70,0.26,0.231,0.156,0.043,0.0,0.0,0.0,0.0,0.0,0.0
artificial.71,0.094,0.061,0.025,0.012,0.002,0.0,0.0,0.0,0.0,0.0
artificial.72,0.107,0.091,0.044,0.016,0.001,0.0,0.0,0.0,0.0,0.0
artificial.73,0.226,0.137,0.05,0.016,0.003,0.0,0.0,0.0,0.0,0.0
artificial.74,0.19,0.128,0.059,0.018,0.003,0.0,0.0,0.0,0.0,0.0
artificial.75,0.184,0.141,0.084,0.032,0.006,0.0,0.0,0.0,0.0,0.0
artificial.76,0.125,0.07,0.031,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.77,0.101,0.069,0.032,0.011,0.002,0.0,0.0,0.0,0.0,0.0
artificial.78,0.287,0.231,0.16,0.092,0.049,0.024,0.0,0.0,0.0,0.0
artificial.79,0.41,0.331,0.214,0.047,0.0,0.0,0.0,0.0,0.0,0.0
artificial.80,0.153,0.097,0.039,0.012,0.0,0.0,0.0,0.0,0.0,0.0
artificial.81,0.094,0.064,0.042,0.02,0.007,0.0,0.0,0.0,0.0,0.0
artificial.82,0.249,0.175,0.114,0.056,0.017,0.002,0.0,0.0,0.0,0.0
artificial.83,0.204,0.165,0.102,0.026,0.0,0.0,0.0,0.0,0.0,0.0
artificial.84,0.183,0.112,0.056,0.014,0.001,0.0,0.0,0.0,0.0,0.0
artificial.85,0.24,0.159,0.054,0.007,0.001,0.0,0.0,0.0,0.0,0.0
artificial.86,0.776,0.77,0.738,0.609,0.253,0.015,0.0,0.0,0.0,0.0
artificial.87,0.264,0.222,0.125,0.039,0.006,0.0,0.0,0.0,0.0,0.0
artificial.88,0.132,0.089,0.033,0.011,0.001,0.0,0.0,0.0,0.0,0.0
artificial.89,0.231,0.139,0.038,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.90,0.18,0.123,0.063,0.016,0.002,0.0,0.0,0.0,0.0,0.0
artificial.91,0.16,0.139,0.106,0.049,0.008,0.0,0.0,0.0,0.0,0.0
artificial.92,0.121,0.079,0.034,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.93,0.212,0.162,0.09,0.031,0.004,0.0,0.0,0.0,0.0,0.0
artificial.94,0.205,0.111,0.041,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.95,0.109,0.06,0.03,0.019,0.005,0.0,0.0,0.0,0.0,0.0
artificial.96,0.182,0.137,0.077,0.03,0.018,0.002,0.0,0.0,0.0,0.0
artificial.97,0.313,0.259,0.209,0.101,0.005,0.0,0.0,0.0,0.0,0.0
artificial.98,0.074,0.047,0.017,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.99,0.209,0.161,0.096,0.058,0.024,0.0,0.0,0.0,0.0,0.0
artificial.100,0.22,0.143,0.067,0.009,0.001,0.0,0.0,0.0,0.0,0.0
artificial.101,0.112,0.073,0.035,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.102,0.267,0.227,0.151,0.104,0.056,0.004,0.0,0.0,0.0,0.0
artificial.103,0.139,0.089,0.043,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.104,0.413,0.318,0.158,0.038,0.006,0.0,0.0,0.0,0.0,0.0
artificial.105,0.08,0.047,0.028,0.024,0.016,0.001,0.0,0.0,0.0,0.0
artificial.106,0.344,0.317,0.203,0.085,0.011,0.0,0.0,0.0,0.0,0.0
artificial.107,0.283,0.24,0.136,0.045,0.0,0.0,0.0,0.0,0.0,0.0
artificial.108,0.257,0.227,0.168,0.059,0.002,0.0,0.0,0.0,0.0,0.0
artificial.109,0.268,0.209,0.132,0.045,0.005,0.0,0.0,0.0,0.0,0.0
artificial.110,0.114,0.069,0.039,0.016,0.005,0.0,0.0,0.0,0.0,0.0
artificial.111,0.461,0.392,0.282,0.131,0.035,0.0,0.0,0.0,0.0,0.0
artificial.112,0.557,0.424,0.206,0.031,0.0,0.0,0.0,0.0,0.0,0.0
artificial.113,0.622,0.592,0.538,0.406,0.191,0.008,0.0,0.0,0.0,0.0
artificial.114,0.196,0.151,0.077,0.026,0.006,0.0,0.0,0.0,0.0,0.0
artificial.115,0.599,0.564,0.416,0.139,0.011,0.0,0.0,0.0,0.0,0.0
artificial.116,0.2,0.145,0.085,0.05,0.022,0.004,0.0,0.0,0.0,0.0
artificial.117,0.096,0.067,0.024,0.007,0.001,0.0,0.0,0.0,0.0,0.0
artificial.118,0.365,0.314,0.222,0.128,0.071,0.037,0.0,0.0,0.0,0.0
artificial.119,0.147,0.098,0.038,0.006,0.003,0.0,0.0,0.0,0.0,0.0
artificial.120,0.206,0.136,0.071,0.022,0.003,0.0,0.0,0.0,0.0,0.0
artificial.121,0.186,0.138,0.092,0.054,0.016,0.0,0.0,0.0,0.0,0.0
artificial.122,0.593,0.546,0.46,0.296,0.134,0.047,0.0,0.0,0.0,0.0
artificial.123,0.102,0.062,0.034,0.021,0.008,0.0,0.0,0.0,0.0,0.0
artificial.124,0.264,0.243,0.184,0.093,0.032,0.003,0.0,0.0,0.0,0.0
artificial.125,0.115,0.062,0.027,0.008,0.001,0.001,0.0,0.0,0.0,0.0
artificial.126,0.05,0.034,0.013,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.127,0.413,0.335,0.225,0.097,0.02,0.0,0.0,0.0,0.0,0.0
artificial.128,0.212,0.192,0.18,0.164,0.104,0.01,0.0,0.0,0.0,0.0
artificial.129,0.299,0.272,0.225,0.155,0.088,0.039,0.0,0.0,0.0,0.0
artificial.130,0.094,0.047,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.131,0.239,0.156,0.069,0.025,0.003,0.0,0.0,0.0,0.0,0.0
artificial.132,0.355,0.293,0.215,0.137,0.055,0.001,0.0,0.0,0.0,0.0
artificial.133,0.123,0.077,0.04,0.022,0.015,0.009,0.0,0.0,0.0,0.0
artificial.134,0.1,0.055,0.022,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.135,0.131,0.089,0.045,0.025,0.014,0.006,0.0,0.0,0.0,0.0
artificial.136,0.293,0.25,0.18,0.067,0.002,0.0,0.0,0.0,0.0,0.0
