fold,AUC,AP,ACC,BACC,n_train,n_test
0,0.5487012987012987,0.486395519267387,0.5277777777777778,0.4707792207792208,152,36
1,0.6551724137931034,0.5153588297667244,0.717948717948718,0.6137931034482759,149,39
2,0.49732620320855614,0.6752699330553189,0.5641025641025641,0.5735294117647058,149,39
3,0.48120300751879697,0.5465335842739297,0.55,0.5363408521303258,148,40
4,0.6783216783216783,0.5191419343456961,0.7567567567567568,0.7220279720279721,151,37
5,0.47222222222222227,0.5359728797123331,0.5897435897435898,0.5753968253968254,149,39
6,0.4753086419753087,0.33850132600132604,0.5384615384615384,0.4351851851851852,149,39
7,0.6233974358974359,0.7731203480832237,0.4864864864864865,0.5865384615384616,151,37
8,0.6602564102564102,0.41121878269260465,0.631578947368421,0.5737179487179487,150,38
9,0.4680306905370844,0.43038077107140266,0.525,0.5025575447570333,148,40
10,0.7554347826086957,0.7763640873015872,0.6666666666666666,0.6508152173913043,149,39
11,0.5079365079365079,0.421959086664969,0.6486486486486487,0.5416666666666666,151,37
12,0.680473372781065,0.6804954520004696,0.6153846153846154,0.6346153846153846,149,39
13,0.6,0.5441381528688031,0.5789473684210527,0.5246376811594203,150,38
14,0.550125313283208,0.6180286100992471,0.5,0.49122807017543857,148,40
15,0.4848484848484848,0.537108903721474,0.5675675675675675,0.5196969696969697,151,37
16,0.7527173913043479,0.7298442725752508,0.6923076923076923,0.6630434782608696,149,39
17,0.5482954545454546,0.5761010546796783,0.631578947368421,0.6136363636363636,150,38
18,0.7192513368983957,0.7966989484383236,0.6923076923076923,0.713903743315508,149,39
19,0.6731770833333334,0.6501313022992211,0.7,0.65625,148,40
20,0.7275641025641026,0.6523374618692346,0.5135135135135135,0.5721153846153846,151,37
21,0.5421195652173914,0.5792317976141506,0.6153846153846154,0.5692934782608696,149,39
22,0.7807486631016043,0.8268133794808625,0.6923076923076923,0.713903743315508,149,39
23,0.5157894736842106,0.6930928120029656,0.5128205128205128,0.5118421052631579,149,39
24,0.5857142857142857,0.848072177534546,0.5263157894736842,0.6785714285714286,150,38
25,0.4539170506912443,0.3477891156462585,0.5263157894736842,0.48847926267281105,150,38
26,0.47049689440993786,0.4457454520831099,0.5675675675675675,0.4984472049689441,151,37
27,0.6741854636591479,0.7444029551924287,0.575,0.5776942355889725,148,40
28,0.7928994082840237,0.6115102218043394,0.7435897435897436,0.7307692307692308,149,39
29,0.14484126984126983,0.16936025661515858,0.5405405405405406,0.3948412698412699,151,37
30,0.41032608695652173,0.3922955178976984,0.5641025641025641,0.5163043478260869,149,39
31,0.7554945054945056,0.7268315018315019,0.7,0.6868131868131868,148,40
32,0.4197530864197531,0.37144675925925924,0.6153846153846154,0.5138888888888888,149,39
33,0.7864583333333333,0.6913721625988194,0.7,0.6875,148,40
34,0.49722222222222223,0.4506206562528073,0.5897435897435898,0.5416666666666666,149,39
35,0.6587301587301586,0.7267150765538914,0.5384615384615384,0.5555555555555556,149,39
36,0.5370370370370371,0.4821748748563264,0.8108108108108109,0.6814814814814815,151,37
37,0.36590038314176243,0.21960611405055847,0.5789473684210527,0.4559386973180077,150,38
38,0.6350000000000001,0.7448495948495948,0.6,0.6,148,40
39,0.532051282051282,0.4520221509187963,0.6052631578947368,0.532051282051282,150,38
40,0.3905325443786982,0.2873659145062153,0.5128205128205128,0.38461538461538464,149,39
41,0.5942857142857143,0.7988979558541174,0.5897435897435898,0.6014285714285714,149,39
42,0.6185897435897436,0.6292268076750835,0.5,0.5,150,38
43,0.44855967078189307,0.41791533038336104,0.5277777777777778,0.4629629629629629,152,36
44,0.5947368421052631,0.6580250573013728,0.5641025641025641,0.5618421052631579,149,39
45,0.4559386973180076,0.23513860591155278,0.5263157894736842,0.45977011494252873,150,38
46,0.36549707602339176,0.45600578916782664,0.43243243243243246,0.42543859649122806,151,37
47,0.5132275132275131,0.6665143539167979,0.5384615384615384,0.5555555555555556,149,39
48,0.8,0.6577135854341737,0.6578947368421053,0.6071428571428572,150,38
49,0.6200980392156863,0.5161404582412272,0.5853658536585366,0.5686274509803921,147,41
50,0.664021164021164,0.7181842455386356,0.5128205128205128,0.5396825396825397,149,39
51,0.5979020979020979,0.4490458178256215,0.5945945945945946,0.5541958041958042,151,37
52,0.5848214285714286,0.7323226744328954,0.5,0.5892857142857143,150,38
53,0.375,0.18839769725191952,0.5675675675675675,0.4073275862068966,151,37
54,0.5557065217391305,0.5902784534582395,0.6153846153846154,0.5597826086956521,149,39
55,0.6184615384615385,0.5100894455637304,0.6052631578947368,0.5523076923076923,150,38
56,0.5745341614906833,0.5584438843326016,0.5945945945945946,0.562111801242236,151,37
57,0.6583850931677018,0.7838130005389118,0.5135135135135135,0.5807453416149069,151,37
58,0.8847926267281105,0.7619047619047619,0.6842105263157895,0.7511520737327189,150,38
59,0.4615384615384615,0.43713828558741713,0.5,0.4723076923076923,150,38
60,0.5416666666666667,0.5558846673232699,0.5897435897435898,0.5541666666666667,149,39
61,0.38858695652173914,0.44750797674501885,0.5641025641025641,0.5067934782608696,149,39
62,0.4270833333333333,0.33670659201909203,0.5555555555555556,0.4583333333333333,152,36
63,0.57421875,0.6464337679411208,0.525,0.53125,148,40
64,0.7692307692307693,0.9008553155443764,0.5945945945945946,0.6853146853146853,151,37
65,0.5729166666666666,0.510721627606882,0.525,0.5,148,40
66,0.5546875,0.4615645766270816,0.55,0.5416666666666667,148,40
67,0.71875,0.7433558326629366,0.7368421052631579,0.7215909090909092,150,38
68,0.580952380952381,0.6620257379524255,0.6341463414634146,0.6273809523809524,147,41
69,0.5826086956521739,0.49674839542155885,0.5789473684210527,0.5246376811594203,150,38
70,0.6506410256410257,0.5458605642167099,0.6052631578947368,0.5993589743589745,150,38
71,0.4895833333333333,0.3382704132704133,0.4473684210526316,0.46875,150,38
72,0.5294117647058824,0.6123189008449248,0.5384615384615384,0.5508021390374331,149,39
73,0.7008547008547008,0.6269055338020855,0.675,0.6196581196581197,148,40
74,0.5776942355889725,0.6499737105000263,0.575,0.56265664160401,148,40
